node_1,node_2,edge,chunk_id,count
artemis fowl jr.,artemis fowl sr.,"Artemis Sr. Goes missing from his boat and is accused of stealing several priceless artifacts found aboard. Artemis Jr. Receives a call from a hooded figure holding his father captive, giving him three days to recover the stolen 'Aculos' which Artemis Sr. Has hidden.",811153de49fc4031b52ebf2a38c94d09,4
artemis fowl jr.,leprecon,Artemis Jr.'s bodyguard shows him a hidden library where generations of Fowls have catalogued proof of the existence of magical creatures. LEPrecon is dispatched by Commander Julius Root to search for the stolen 'Aculos'.,811153de49fc4031b52ebf2a38c94d09,4
artemis fowl jr.,hooded figure,The hooded figure holds Artemis Sr. Captive and gives Artemis Jr. Three days to recover the stolen 'Aculos'.,811153de49fc4031b52ebf2a38c94d09,4
leprecon,holly short,"Lower Elements Police reconnaissance (LEPrecon) officer Holly Short is encountered by Mulch Diggums, an oversized dwarf thief, as he is taken to prison.",811153de49fc4031b52ebf2a38c94d09,4
fairies,aculos,The 'Aculos' are the fairies' greatest resource which makes anyone teleport through worlds across universe and biggest source of heat and light energy to the fairies.,811153de49fc4031b52ebf2a38c94d09,4
leprecon,commander julius root,Commander Julius Root dispatches the LEPrecon force to search for the stolen 'Aculos'.,811153de49fc4031b52ebf2a38c94d09,4
fairies' greatest resource,unauthorized creature,"LEPrecon's centaur technical advisor, Foaly, discovers the unauthorized creature has reached the surface. This presents a threat to fairies' greatest resource as it makes anyone teleport through worlds across universe.",d875b3b795ea4fd585737eb1410ea89c,4
fairies' greatest resource,biggest source of heat and light energy,This resource also serves as the biggest source of heat and light energy to fairies.,d875b3b795ea4fd585737eb1410ea89c,4
holly,unauthorized creature,"When Holly is sent to investigate an unauthorized creature that has reached the surface, it is revealed that her father, Beechwood Short, stole the Aculos and was killed.",d875b3b795ea4fd585737eb1410ea89c,4
holly,human wedding party,"In Martina Franca, Italy, Holly intervenes as a rogue troll attacks a human wedding party. Using a 'time freeze', LEPrecon subdues the troll and wipes the humans' memories.",d875b3b795ea4fd585737eb1410ea89c,4
beechwood short,aculos,"From his father's journal, Artemis learns that Beechwood brought the Aculos to Artemis Sr. To keep it from the hooded figure, revealed to be Opal Koboi.",d875b3b795ea4fd585737eb1410ea89c,4
opal koboi,hooded figure,The powerful fairy warlord and once a ruthless dictator of Haven City is now planning to wipe out humankind and establish fairy rule upon all the worlds.,d875b3b795ea4fd585737eb1410ea89c,4
dom,holly,"Despite the fact that her father, Beechwood Short, stole the Aculos and was killed, Holly is determined to clear his name and flies to the Hill of Tara, where she finds Beechwood's ID tag, but is captured by Dom and imprisoned inside the manor.",d875b3b795ea4fd585737eb1410ea89c,4
dom,leprecon officers,"Root and an army of LEPrecon officers seal Fowl Manor in a time freeze, but Artemis and Dom fight them off using Holly's equipment.",d875b3b795ea4fd585737eb1410ea89c,4
artemis,holly,"In exchange for Holly's release, Artemis demands the Aculos, forbidding fairies to enter his home while he is alive. Bound by fairy rules, Root retrieves Mulch from prison, offering him a reduced sentence to infiltrate Fowl.",d875b3b795ea4fd585737eb1410ea89c,4
artemis,aculos,"Artemis Sr. Finds the Aculos in his safe and asks Holly for help. Later, Koboi demands the Aculos from Artemis, but he refuses to give it to her.",3c1aff9484ad46abaab59cfecf65833d,4
holly,aculos,"Holly helps Artemis find the Aculos in his safe and later uses it to rescue her father. After Koboi demands it from Artemis, Holly returns the Aculos to Haven City.",3c1aff9484ad46abaab59cfecf65833d,4
artemis,holly,"Artemis frees Holly from prison and asks for her help in finding the Aculos. Later, against orders, Holly's fellow officers unblock her magic to revive Dom after he is mortally wounded.",3c1aff9484ad46abaab59cfecf65833d,4
mulch,prison,Root retrieves Mulch from prison and offers him a reduced sentence to infiltrate Fowl Manor for LEPrecon.,3c1aff9484ad46abaab59cfecf65833d,4
leprecon,koboi,"Koboi seizes command of LEPrecon and releases the captured troll into Fowl Manor, jamming all magic inside.",3c1aff9484ad46abaab59cfecf65833d,4
dom,mortal wound,"Dom is mortally wounded while trying to evade the released troll, but Holly's fellow officers unblock her magic to revive him.",3c1aff9484ad46abaab59cfecf65833d,4
root,fairies,"Bound by fairy rules, Root retrieves Mulch from prison for LEPrecon.",3c1aff9484ad46abaab59cfecf65833d,4
artemis sr.,aculos,Artemis Sr. Finds the Aculos in his safe and gives Holly a list of Koboi's accomplices before being killed by Koboi.,3c1aff9484ad46abaab59cfecf65833d,4
mulch,interrogator,"Mulch's interrogator offers him freedom in exchange for help capturing Artemis Sr., but Mulch reveals that Artemis arranged his arrest to prove the existence of magic on camera.",3c1aff9484ad46abaab59cfecf65833d,4
holly,koboi's accomplices,Holly investigates every name on the list provided by Artemis Sr.,3c1aff9484ad46abaab59cfecf65833d,4
artemis,authorities,"Sr., but Mulch reveals that Artemis arranged his arrest to prove the incident to the authorities, and confirms the existence of magic on camera.",f821faaceb274753a0599cf3cbf4c826,4
koboi's associates,next mission,"Joined by Holly, they fly off for their next mission to hunt down Koboi's associates.",f821faaceb274753a0599cf3cbf4c826,4
