node_1,node_2,edge,chunk_id,node_3,count
will,amy,"In the context, Will and Amy are involved in a romantic relationship that encounters some issues. Will's feelings for her are not fully admitted, leading to their breakup. Later, Will realizes the possibility of this event being related to his dream as a caveman.",7ac03ae276214cd3b3b9925586d23f4b,,4
will,flavor flav,"In the context, Amy is revealed to have an affair with Flavor Flav, which contributes to her breakup with Will.",7ac03ae276214cd3b3b9925586d23f4b,,4
will,crystal skull,"The caveman in Will's dream discovers that their fate lies in a Crystal Skull, which might be related to the end of the world prophecy.",7ac03ae276214cd3b3b9925586d23f4b,,4
meteor shower,end of the world,"The context describes a meteor shower that is linked with the prediction of the world's ending on August 29, 2008.",7ac03ae276214cd3b3b9925586d23f4b,,4
global warming,calamities,"Juney mentions that global warming is causing calamities, which seems to be related to the end of the world prophecy.",7ac03ae276214cd3b3b9925586d23f4b,,4
will,super duper sweet sixteen,"The context reveals that Will hosts a Super Duper Sweet Sixteen party at his house, despite being 25 years old.",7ac03ae276214cd3b3b9925586d23f4b,,4
amy winehouse,saber-toothed tiger,"In Will's dream as a caveman, he encounters Amy Winehouse, who is described as a saber-toothed, gasoline-drinking Amy Winehouse.",7ac03ae276214cd3b3b9925586d23f4b,,4
amy winehouse,predator,"In Will's dream as a caveman, the predator he runs away from is revealed to be Amy Winehouse.",7ac03ae276214cd3b3b9925586d23f4b,,4
will,amy,"relationship between Will and Amy is discussed in the context, where he admits his feelings for her before the call is dropped.",f20c9cd949274fe1947627759987138a,,4
lisa,calvin,"comforting each other after Lisa's death and Calvin catches Giselle, they immediately fall in love with each other in the context",f20c9cd949274fe1947627759987138a,,4
prince edwin,giselle,challenge for her love by Prince Edwin in the context,f20c9cd949274fe1947627759987138a,,4
iron man,hellboy,"attempt to fight a tornado, but all are defeated by cows thrown by the tornado in the context",f20c9cd949274fe1947627759987138a,Hulk,4
juney,will,"attack by rabid knockoffs of Alvin and the Chipmunks, killing Juney in the context",f20c9cd949274fe1947627759987138a,Calvin,4
batman,will,encounter with Batman informing them to go to evacuation buses and that there will be no chance of survival if they go to save Amy in the context,f20c9cd949274fe1947627759987138a,Calvin,4
princess giselle,speed racer,kills Speed Racer in the context,f20c9cd949274fe1947627759987138a,,4
michael jackson,bubbles,"contained in Michael Jackson and Bubbles' trunk in the Mach Five, which Will and Calvin hijack to drive to the museum in the context",f20c9cd949274fe1947627759987138a,trunk,4
amy,crystal skull,reveals that the Crystal Skull is the only thing that can stop the end of the world in the context,f20c9cd949274fe1947627759987138a,,4
crystal skull,end of the world,Amy reveals that the Crystal Sküll is the only thing that can stop the end of the world.,6b765358881b4aaf89c9fea34739eac0,,4
museum doors,all of the artifacts have come alive,"The museum doors are closed and all of the artifacts have come alive, including Po from Kung Fu Panda.",6b765358881b4aaf89c9fea34739eac0,,4
princess,transvestite,Calvin accidentally pulls her wig and discovers that she is actually a transvestite.,6b765358881b4aaf89c9fea34739eac0,,4
po,katana,Po takes out a katana and simultaneously kills Calvin and the Princess.,6b765358881b4aaf89c9fea34739eac0,,4
will,amy,"When Calvin makes out with the Princess, Calvin accidentally pulls her wig and discovers that she is actually a transvestite. While this happens, 'Po' takes out a katana and simultaneously kills Calvin and the Princess.",6b765358881b4aaf89c9fea34739eac0,,4
will,indiana jones,"Indiana Jones, who is revealed to be Will's father.",6b765358881b4aaf89c9fea34739eac0,,4
crystal skull,altar,"Will does it instead, and he averts further destruction.",6b765358881b4aaf89c9fea34739eac0,,4
beowulf,will,"After Amy stabs 'Beowulf' in the back, Will and Amy encounter Indiana Jones.",6b765358881b4aaf89c9fea34739eac0,,4
wedding ceremony,characters in the film dating each other,"Will and Amy have a wedding ceremony performed by 'The Guru Shitka', which ends with a musical number about all of the characters in the film dating each other (having sex in the unrated version) parodying 'I'm Fucking Matt Damon' by Sarah Silverman.",6b765358881b4aaf89c9fea34739eac0,,4
chipmunks,falling cow,The 'Chipmunks' getting crushed to death by a falling cow before the credits start to roll.,6b765358881b4aaf89c9fea34739eac0,,4
