node_1,node_2,edge,chunk_id,count
riggs,prairie dog,"Riggs drives past a prairie dog and throws a cigar at it, causing a raccoon to signal a mink to release a boulder that pushes Riggs' car to the edge of a cliff.",77c03dcdb6d740d482bb51f69fafd672,4
riggs,raccoon,"Riggs yells at a raccoon for screaming after he throws a cigar at a prairie dog, and the raccoon throws the cigar back to Riggs.",77c03dcdb6d740d482bb51f69fafd672,4
riggs,quits,Riggs calls up Lyman to tell him that he quits after being thrown off a cliff by a boulder released by a mink signaled by a raccoon.,77c03dcdb6d740d482bb51f69fafd672,4
dan,father,relationship between Dan and his father where Dan warns his father about the failure of others in settling Rocky Springs,566f04491c2c4220acf5a0473ec8cc0d,4
tammy,unaware of lyman's plans,Tammy is unaware of Lyman's plans to cut down the forest to build houses and a shopping mall 'with a forest theme',566f04491c2c4220acf5a0473ec8cc0d,4
mrs. martin,senile teacher,Mrs. Martin is a senile teacher at the high school where Tammy plans the eco-friendly fair,566f04491c2c4220acf5a0473ec8cc0d,4
mrs. martin,talks to an owl,Mrs. Martin talks to an owl during the chaos caused by Dan's released animals at the eco-friendly fair,566f04491c2c4220acf5a0473ec8cc0d,4
lyman,flees into a worm tunnel,Lyman flees into a worm tunnel with the animals in close pursuit,566f04491c2c4220acf5a0473ec8cc0d,4
bear,drives a golf cart,"The bear drives a golf cart, pulling the worm tunnel away into the forest",566f04491c2c4220acf5a0473ec8cc0d,4
tyler,finally tells his father that he loves him,"Three months later, Tyler finally tells his father that he loves him",566f04491c2c4220acf5a0473ec8cc0d,4
dan,park ranger,Dan is working as a park ranger.,83ae996bb82e45499dbfc7c3cb5cd133,4
$1 million,fined,Anyone who violates the rules will be fined $1 million.,83ae996bb82e45499dbfc7c3cb5cd133,4
