node_1,node_2,edge,chunk_id,count
sharon stone,catherine tramell,Sharon Stone portrays the character Catherine Tramell in this movie.,083952b0d0b64736acf78e866074c8cf,4
david morrissey,dr. michael glass,David Morrissey plays the role of Dr. Michael Glass in this film.,083952b0d0b64736acf78e866074c8cf,4
charlotte rampling,dr. milena gardosh,Charlotte Rampling acts as Dr. Milena Gardosh in the movie.,083952b0d0b64736acf78e866074c8cf,4
david thewlis,roy washburn,David Thewlis is seen as Roy Washburn in this movie.,083952b0d0b64736acf78e866074c8cf,4
hugh dancy,adam towers,Hugh Dancy portrays the character Adam Towers in the film.,083952b0d0b64736acf78e866074c8cf,4
flora montgomery,michelle broadwin,Flora Montgomery plays the role of Michelle Broadwin in the movie.,083952b0d0b64736acf78e866074c8cf,4
indira varma,denise glass,Indira Varma acts as Denise Glass in this film.,083952b0d0b64736acf78e866074c8cf,4
heathcote williams,dr. jakob gerst,Heathcote Williams portrays the character Dr. Jakob Gerst in the movie.,083952b0d0b64736acf78e866074c8cf,4
anne caillon,laney ward,Anne Caillon plays the role of Laney Ward in this film.,083952b0d0b64736acf78e866074c8cf,4
iain robertson,peter ristedes,Iain Robertson is seen as Peter Ristedes in the movie.,083952b0d0b64736acf78e866074c8cf,4
stan collymore,kevin franks,Stan Collymore plays the role of Kevin Franks in this film.,083952b0d0b64736acf78e866074c8cf,4
kata dobó,magda,Kata Dobó is seen as Magda in the movie.,083952b0d0b64736acf78e866074c8cf,4
jan chappell,angela,Jan Chappell plays the role of Angela in this film.,083952b0d0b64736acf78e866074c8cf,4
andré schneider,policeman,André Schneider portrays the character Policeman in the movie.,083952b0d0b64736acf78e866074c8cf,4
