node_1,node_2,edge,chunk_id,node_3,count
transformium,earth,"65 million years ago, an alien race known as the 'Creators' used devices called Seeds to cover Earth with a metallic alloy called 'Transformium', supposedly wiping out the dinosaurs in the process.",1363b82b28d84906a1eb599db0018dd4,,4
darcy tirrel,transformium,"Geologist Darcy Tirrel excavates the Transformium for K.S.I. Industries, using it to build Transformer drones.",1363b82b28d84906a1eb599db0018dd4,,4
creators,seeds,An alien race known as the 'Creators' used devices called Seeds...,1363b82b28d84906a1eb599db0018dd4,,4
transformers,hostile,"In the years after the Battle of Chicago, humans view Transformers as hostile and terminate all joint operations with them including NEST.",1363b82b28d84906a1eb599db0018dd4,,4
autobots,granted sanctuary,Though the public believes that the Autobots were granted sanctuary...,1363b82b28d84906a1eb599db0018dd4,,4
cemetery wind,rogue cia black ops division,"A rogue CIA black ops division, Cemetery Wind, led by opportunistic, rogue intelligence operative Harold Attinger...",1363b82b28d84906a1eb599db0018dd4,,4
lockdown,cybertronian assassin and bounty hunter,"Lockdown, a Cybertronian assassin and bounty hunter working for the Creators...",1363b82b28d84906a1eb599db0018dd4,,4
authorities,alerts,James alerts the authorities...,1363b82b28d84906a1eb599db0018dd4,,4
optimus,authorities,"Cade attempts to turn Optimus over to the authorities but instead fixes him, leading Lucas to alert the authorities which results in Attinger's field commanding operative attacking the Yeager farm. However, Optimus and Tessa's secret boyfriend, Irish rally car driver Shane Dyson, rescue the family during the pursuit, and Lucas is killed by one of Lockdown's grenades.",162777e8ee584f2e8aac3f8661b89e47,,4
optimus,stefan,"Tessa's secret boyfriend, Stefan (Shane Dyson), helps Optimus and Tessa during the pursuit against Attinger's field commanding operative.",162777e8ee584f2e8aac3f8661b89e47,,4
optimus,galvatron,"During the battle, Galvatron battles Optimus and gets autonomously freed from control.",162777e8ee584f2e8aac3f8661b89e47,,4
joshua joyce,attinger,Joshua Joyce is in league with Attinger to revolutionize global defenses and improve human society using the Seed to make more Transformium.,162777e8ee584f2e8aac3f8661b89e47,,4
brains,k.s.i.,The captured Brains is being used by K.S.I.'s headquarters in Chicago.,162777e8ee584f2e8aac3f8661b89e47,,4
megatron's head,k.s.i.,The captured Megatron's head is being used by K.S.I.'s headquarters in Chicago.,162777e8ee584f2e8aac3f8661b89e47,,4
galvatron,stinger,"Joshua Joyce has created prototype Transformer soldiers, Galvatron and Stinger using the captured Brains and Megatron's head.",162777e8ee584f2e8aac3f8661b89e47,,4
james savoy,authorities,"Attinger's field commanding operative, James Savoy, attacks the Yeager farm to collect an advertised reward and alerts the authorities.",162777e8ee584f2e8aac3f8661b89e47,,4
lockdown,optimus,"During the battle, Lockdown abducts both Optimus and Tessa while Galvatron retreats.",162777e8ee584f2e8aac3f8661b89e47,,4
optimus,lockdown,"Optimus defeats Lockdown and uses his grenades to destroy the remaining drones, avenging Tessa and Shane who were held captive by him during the lockdown.",29206ff6976146c2870dfa2dad41d2ba,,4
galvatron,optimus,"Galvatron retreats, vowing to return after being defeated by Optimus in a one-on-one battle during the lockdown.",29206ff6976146c2870dfa2dad41d2ba,,4
yeagers,autobots,"Optimus asks the Autobots to protect the Yeagers after they offer their help in building a new home for the Autobots, following the lockdown.",29206ff6976146c2870dfa2dad41d2ba,,4
joshua,autobots,"Joshua offers to help the Autobots build a new home and flies away into space with the Seed, sending a message to the Creators that he is coming for them during the lockdown.",29206ff6976146c2870dfa2dad41d2ba,,4
