node_1,node_2,edge,chunk_id,count
movie,summary,"MOVIE's essential content, as presented in a brief overview or synopsis, is called SUMMARY.",db29f9e5c0964cab95e3631add329c3f,4
pitka,oprah winfrey show,Pitka's dream is to become the number-one guru and appear on The Oprah Winfrey Show.,153cdc16b956447e87be63c2266e273e,4
pitka,celebrities,"Pitka lives a charmed life with thousands of followers, including the celebrities Jessica Simpson, Val Kilmer and Mariska Hargitay.",153cdc16b956447e87be63c2266e273e,4
jane bullard,toronto maple leafs hockey team,"In Canada, Jane Bullard inherits the Toronto Maple Leafs hockey team,",153cdc16b956447e87be63c2266e273e,4
darren roanoke,prudence,"Darren Roanoke's wife Prudence left him for Los Angeles Kings goaltender Jacques ""Lè Coq"" Grandé.",153cdc16b956447e87be63c2266e273e,4
cherkov,dwarfism,"Pitka meets the team coach, Cherkov, who is there with Jane for his seminar, and mocks his dwarfism.",153cdc16b956447e87be63c2266e273e,4
pitka,rival team,Pitka encourages the rival team to beat Darren up during a game to distract him from his,153cdc16b956447e87be63c2266e273e,4
pitka,rival team,pitka encourages the rival team to beat darren up during a game to distract him from his distress over his wife's affair,5be08d98d7254ab2ae6da700c37313c4,4
darren,up,pitka encourages the rival team to beat darren up during a game,5be08d98d7254ab2ae6da700c37313c4,4
jane,almost kisses,pitka has dinner with jane and almost kisses her,5be08d98d7254ab2ae6da700c37313c4,4
pitka,coach cherkov,"Pitka punches Coach Cherkov in revenge for his antics, but Pitka's chastity belt does not protect him from the pain as he groans and grabs his crotch.",5aae1e97331d49ddbbf377d72cf72f67,4
pitka,darren,"Pitka helps Darren realize that since his mother only showed him love when he succeeded, he had grown to believe Prudence would only love him as long as he won.",5aae1e97331d49ddbbf377d72cf72f67,4
lè coq,darren's mother,"Lè Coq gets Darren's mother to sing the national anthem, causing Darren to flee.",5aae1e97331d49ddbbf377d72cf72f67,4
pitka,jane,Pitka reveals his chastity belt to Jane to explain why he pulled away from her.,5aae1e97331d49ddbbf377d72cf72f67,4
jane,pitka,Jane reveals that she is understanding of Pitka's spiritual vow.,5aae1e97331d49ddbbf377d72cf72f67,4
deepak chopra,guru pitka,Decides to be fine with being the first Guru Pitka instead of the next Deepak Chopra,a80a69b0321b40b698c9d4a6bee36dfd,4
the love guru,myers,Mike Myers is the creator and main character of The Love Guru.,ba557615cd1d486b9a6a9361b3d75855,4
guru pitka,the love guru,Guru Pitka is the name of Mike Myers' character in The Love Guru.,ba557615cd1d486b9a6a9361b3d75855,4
austin powers franchise,guru pitka,Guru Pitka was originally planned for the Austin Powers franchise.,ba557615cd1d486b9a6a9361b3d75855,4
hockey movie,the love guru,The Love Guru is in part inspired by Mike Myers' career-long desire to make a hockey movie.,ba557615cd1d486b9a6a9361b3d75855,4
mike myers,austin powers,Mike Myers is also known for his role as Austin Powers in the Austin Powers franchise.,ba557615cd1d486b9a6a9361b3d75855,4
brimful of asha,the love guru,Brimful of Asha is a song used in the film The Love Guru.,ba557615cd1d486b9a6a9361b3d75855,4
marco schnabel,the love guru,"Marco Schnabel was the director of The Love Guru, having previously worked with Mike Myers as a second unit director on Austin Powers in Goldmember.",ba557615cd1d486b9a6a9361b3d75855,4
symphony at warner bros.,the love guru,"The context provided includes a reference to 'Symphony at Warner Bros.', but it is not clear how it relates to The Love Guru.",ba557615cd1d486b9a6a9361b3d75855,4
mike myers,the love guru,Mike Myers is associated with The Love Guru.,dea713de3f0249bc80c633622c8364c2,4
