node_1,node_2,edge,chunk_id,count
adam sandler,lenny feder,Adam Sandler plays the role of Lenny Feder in this movie.,21fceb4105fe4a56a8674ef27f5dad18,4
kevin james,eric lamonsoff,Kevin James portrays Eric Lamonsoff in the movie.,21fceb4105fe4a56a8674ef27f5dad18,4
chris rock,kurt mckenzie,Chris Rock acts as Kurt McKenzie in the film.,21fceb4105fe4a56a8674ef27f5dad18,4
david spade,marcus higgins,David Spade is seen as Marcus Higgins in this movie.,21fceb4105fe4a56a8674ef27f5dad18,4
salma hayek,roxanne chase-feder,Salma Hayek depicts the character of Roxanne Chase-Feder in the film.,21fceb4105fe4a56a8674ef27f5dad18,4
maya rudolph,deanne mckenzie,Maya Rudolph plays Deanne McKenzie in this movie.,21fceb4105fe4a56a8674ef27f5dad18,4
maria bello,sally lamonsoff,Maria Bello is seen as Sally Lamonsoff in the film.,21fceb4105fe4a56a8674ef27f5dad18,4
nick swardson,nick,"Nick Swardson portrays Nick, an unstable bus driver, in this movie.",21fceb4105fe4a56a8674ef27f5dad18,4
colin quinn,dickie bailey,Colin Quinn plays the role of Dickie Bailey in the film.,21fceb4105fe4a56a8674ef27f5dad18,4
steve buscemi,wiley,"Steve Buscemi acts as Wiley, one of Dickie's friends, in this movie.",21fceb4105fe4a56a8674ef27f5dad18,4
tim meadows,malcolm fluzoo,"Tim Meadows portrays Malcolm Fluzoo, one of Dickie's friends and an old rival of Kurt, in the movie.",21fceb4105fe4a56a8674ef27f5dad18,4
jon lovitz,squats fitness janitor,Jon Lovitz is seen as a Squats Fitness janitor in this movie.,21fceb4105fe4a56a8674ef27f5dad18,4
shaquille o'neal,officer fluzoo,"Shaquille O'Neal plays Officer Fluzoo, a police officer of the Stanton Police Department and the big but younger brother of Malcolm, in this movie.",21fceb4105fe4a56a8674ef27f5dad18,4
alexander ludwig,braden,"Alexander Ludwig is seen as Braden, the 17-year-old son of Marcus from one of his old flings, in this movie.",21fceb4105fe4a56a8674ef27f5dad18,4
georgia engel,mrs. lamonsoff,"Georgia Engel portrays Mrs. Lamonsoff, the mother of Eric and the mother-in-law of Sally, in this movie.",21fceb4105fe4a56a8674ef27f5dad18,4
georgia engel,mrs. lamonsoff,"Georgia Engel portrays Mrs. Lamonsoff, the mother of Eric and the mother-in-law of Sally.",adbd07dba8e3425ea118ac7bad50744c,4
eric,sally,"Eric is the son of Georgia Engel's character, and Sally is his wife.",adbd07dba8e3425ea118ac7bad50744c,4
peter dante,officer dante,"Peter Dante plays Officer Dante, a police officer at the Stanton Police Department.",adbd07dba8e3425ea118ac7bad50744c,4
oliver hudson,kyle,"Oliver Hudson is portraying Kyle, a gay yoga teacher at Squats Fitness.",adbd07dba8e3425ea118ac7bad50744c,4
