node_1,node_2,edge,chunk_id,node_3,count
batman begins,batman & robin,The poor reception of Batman & Robin in 1997 led to expectations for Batman Begins ranging from moderate to low.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,tokyo premiere,"Batman Begins premiered in Tokyo on May 31, 2005.",2b05e7ba829345128aa790960acfbe2c,,4
batman begins,highly positive reviews,Batman Begins received highly positive reviews from critics.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,burton's batman,Batman Begins became the second highest grossing Batman film at the time behind Tim Burton's Batman (1989).,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,academy award for best cinematography,Batman Begins received a nomination for the Academy Award for Best Cinematography.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,christian bale,Batman Begins elevated Christian Bale to leading man status.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,christopher nolan,Batman Begins made Christopher Nolan a high-profile director.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,the dark knight trilogy,"The three films, Batman Begins, The Dark Knight (2008), and The Dark Knight Rises (2012), constitute The Dark Knight Trilogy.",2b05e7ba829345128aa790960acfbe2c,,4
batman begins,revitalized batman character,Batman Begins helped revitalize the Batman character in popular culture.,2b05e7ba829345128aa790960acfbe2c,,4
batman begins,darker and more serious tone and style,Batman Begins shifted its tone towards a darker and more serious tone and style.,2b05e7ba829345128aa790960acfbe2c,,4
bruce wayne,fear of bats,"In Gotham City, after falling down a well and getting swarmed by bats, a young Bruce Wayne develops a fear of them.",a0cb99010cc44595afc48a6105662627,,4
bruce wayne,bruce's parents,"Outside, mugger Joe Chill murders Bruce's parents in front of him.",a0cb99010cc44595afc48a6105662627,,4
rachel dawes,bruce wayne,"Fourteen years later, Bruce intends to murder Chill to avenge his parents, but one of Falcone's hitmen does so first. Bruce's childhood friend, Rachel Dawes, berates him for acting outside the justice system.",a0cb99010cc44595afc48a6105662627,,4
falcone,bruce wayne,"After confronting Falcone, who says real power comes from being feared,",a0cb99010cc44595afc48a6105662627,,4
carmine falcone,joe chill,"Fourteen years later, Chill testifies against the mafia crime boss, Carmine Falcone,",a0cb99010cc44595afc48a6105662627,,4
league of shadows,ra's al ghul,"founder and leader of the League of Shadows, Ra's al Ghul believed in destroying Gotham City as it was beyond saving.",8e7872e359b34e02a9fd7871325e4112,,4
henri ducard,bruce wayne,"Ducard recruited Bruce Wayne into the League of Shadows, but he later rejected their mandate that killing was necessary.",8e7872e359b34e02a9fd7871325e4112,,4
gotham city,league of shadows,The League of Shadows believed that Gotham City was beyond saving and intended to destroy it.,8e7872e359b34e02a9fd7871325e4112,,4
william earle,wayne enterprises,Earle was taking Wayne Enterprises public when Bruce returned and showed interest in the company.,8e7872e359b34e02a9fd7871325e4112,,4
lucius fox,bruce wayne,"Fox, a friend of Bruce's father, allowed him access to prototype defense technologies.",8e7872e359b34e02a9fd7871325e4112,,4
tumbler,batman,The Tumbler was an armored vehicle that Batman used after gaining access to it through Wayne Enterprises.,8e7872e359b34e02a9fd7871325e4112,,4
bruce wayne,batman,Bruce Wayne took on the vigilante identity of 'Batman' after returning to Gotham City and setting up a base in the caves beneath Wayne Manor.,8e7872e359b34e02a9fd7871325e4112,,4
ra's al ghul,falling debris,Ra's al Ghul died after falling debris hit him during the destruction of their temple.,8e7872e359b34e02a9fd7871325e4112,,4
bruce wayne,league of shadows,"After completing his training, Bruce rejected the League and its mandate that killing was necessary.",8e7872e359b34e02a9fd7871325e4112,,4
batman,rachel,Provides Rachel with evidence against Falcone,6eb34b52b0be4c258c59a0c499b0ef01,,4
falcone,gotham assistant district attorney,"Intercepting a drug shipment, Batman provides evidence against Falcone and enlists Sergeant James Gordon to arrest him",6eb34b52b0be4c258c59a0c499b0ef01,,4
sergeant james gordon,falcone,Arrests Falcone after Batman provides evidence against him,6eb34b52b0be4c258c59a0c499b0ef01,,4
dr. jonathan crane,falcone,Smuggled drugs into Gotham with Falcone's help,6eb34b52b0be4c258c59a0c499b0ef01,,4
crane,falcone,Meets Falcone in prison and sprays him with a fear-inducing hallucinogen,6eb34b52b0be4c258c59a0c499b0ef01,,4
batman,crane,Ambushes Batman and sprays him with the fear-inducing hallucinogen,6eb34b52b0be4c258c59a0c499b0ef01,,4
alfred,batman,Saves Batman from the effects of the fear-inducing hallucinogen,6eb34b52b0be4c258c59a0c499b0ef01,,4
fox,batman,Develops an antidote for the fear-inducing hallucinogen,6eb34b52b0be4c258c59a0c499b0ef01,,4
batman begins,christopher nolan,"In January 2003, Warner Bros. Hired Christopher Nolan to direct an untitled Batman film for the first time in his career as a director.",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,david s. goyer,"Two months later, David S. Goyer signed on to write the script for 'Batman Begins'.",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,warner bros.,"In January 2003, Warner Bros. Hired Christopher Nolan to direct an untitled Batman film.",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,richard donner's 1978 film superman,"Nolan felt the previous films were exercises in style rather than drama, and described his inspiration as being Richard Donner's 1978 film Superman, in its focus on depicting the character's growth.",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,epic feel and credibility,Nolan wanted an all-star supporting cast for Batman Begins to lend a more epic feel and credibility to the story.,af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,humanity and realism,"Nolan stated his intention to reinvent the film franchise of Batman by 'doing the origins story of the character, which is a story that's never been told before'. Nolan said that humanity and realism would be the basis of the origin film.",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,grounded reality,"'The world of Batman is that of grounded reality. [It] will be a recognizable, contemporary reality against which an extraordinary heroic figure arises.'",af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,get audience to care for both batman and bruce wayne,Goyer said that the goal of the film was to get the audience to care for both Batman and Bruce Wayne.,af1fcb580f1d4c339d2146cfaef148e1,,4
batman begins,exercises in style rather than drama,"Nolan felt the previous films were exercises in style rather than drama,",af1fcb580f1d4c339d2146cfaef148e1,,4
batman,scarecrow,"In the film 'The Dark Knight', the villain Scarecrow is used as one of the main antagonists. While Batman has faced numerous foes throughout his seventy-year history, the writers Chris Nolan and David Goyer chose to feature Scarecrow in this particular adaptation due to his lack of appearance in previous Batman films or the 1960s TV series.",247c58093c6e498488efcf4b5dfa28da,,4
batman,ra's al ghul,"In 'The Dark Knight', Ra's al Ghul serves as another major antagonist for Batman. The character has not been previously depicted in any other Batman movies or the classic TV show, further highlighting the writers' decision to utilize him in this portrayal.",247c58093c6e498488efcf4b5dfa28da,,4
year one,film's sergeant james 'jim' gordon,"In 'The Dark Knight', the character of Gordon, portrayed by Gary Oldman, is based on his depiction in Frank Miller's comic book series 'Year One'. This connection showcases how the filmmakers drew inspiration from a specific storyline within Batman lore.",247c58093c6e498488efcf4b5dfa28da,,4
bruce,zorro film,"Bruce saw a Zorro film with his parents before they were murdered, according to Nolan. Ignoring this idea in the comics emphasizes the importance of bats to Bruce and highlights that becoming a superhero is an original idea on his part.",e29dd376821b46c88453f8b4c6d8784d,,4
bruce,wayne's reasons for taking up costumed vigilantism,"Other DC characters do not exist in the universe of Nolan's film, according to Nolan. This is because otherwise Wayne's reasons for taking up costumed vigilantism would have been very different.",e29dd376821b46c88453f8b4c6d8784d,,4
march 2004,the dark knight,Filming for The Dark Knight began in March 2004.,e29dd376821b46c88453f8b4c6d8784d,,4
vatnajökull glacier,bhutan,"The crew built a village and the front doors to Ra's' temple at Vatnajökull glacier in Iceland, which stood in for Bhutan during filming.",e29dd376821b46c88453f8b4c6d8784d,,4
wally pfister,crane,A shot that cinematographer Wally Pfister had planned to take using a crane had to be completed with a handheld camera due to the problematic weather during filming.,e29dd376821b46c88453f8b4c6d8784d,,4
shepperton studios,nolan,Nolan based most of the production in Shepperton Studios for his Batman film.,d77579fdda5141e8a9e2de39b6005536,,4
england,nolan,Nolan based most of the production in England for his Batman film.,d77579fdda5141e8a9e2de39b6005536,,4
shepperton studios,production designer nathan crowley,"Production designer Nathan Crowley installed twelve pumps to create a waterfall with 12,000 imperial gallons (55,000 L; 14,000 US gal), and built rocks using molds of real caves at the Batcave set built in Shepperton Studios.",d77579fdda5141e8a9e2de39b6005536,,4
shepperton studios,"cardington, bedfordshire","An airship hangar at Cardington, Bedfordshire was rented by Warner Bros. During April 2004 for filming the slum-district of 'the Narrows' and the feet of the monorails in Christopher Nolan's Batman movie.",d77579fdda5141e8a9e2de39b6005536,,4
mentmore towers,wayne manor,"Chosen from twenty different locations for Wayne Manor due to its white floors, which give the impression of a memorial to Wayne's parents. Nolan and Crowley liked it.",7b72f77341c14382aaede8ded39ec1db,,4
national institute for medical research building,arkham asylum,"Represented Arkham Asylum in the movie due to its location in Mill Hill, northwest London, England.",7b72f77341c14382aaede8ded39ec1db,,4
st pancras railway station,arkham's interiors,Used for Arkham's interiors in the movie.,7b72f77341c14382aaede8ded39ec1db,,4
abbey mills pumping stations,arkham's interiors,Used for Arkham's interiors in the movie.,7b72f77341c14382aaede8ded39ec1db,,4
senate house,courtrooms,Used for courtrooms in the movie.,7b72f77341c14382aaede8ded39ec1db,,4
lower wacker drive,tumbler pursuit,"Locations where scenes, including the Tumbler pursuit, were filmed.",7b72f77341c14382aaede8ded39ec1db,,4
35 east wacker,tumbler pursuit,"Locations where scenes, including the Tumbler pursuit, were filmed.",7b72f77341c14382aaede8ded39ec1db,,4
bruce wayne,batman,The two are related as Bruce Wayne is the alter ego of Batman.,3e30ceba61f04211a0dc7c2f1081deb4,,4
hans zimmer,james newton howard,"Zimmer and Howard collaborated on separate themes for the ""split personality"" of Bruce Wayne and his alter ego, Batman.",3e30ceba61f04211a0dc7c2f1081deb4,,4
batman begins sets,zimmer and howard,The composers sought inspiration for shaping the score by visiting the Batman Begins sets.,3e30ceba61f04211a0dc7c2f1081deb4,,4
earlier batman films,hans zimmer,Zimmer wanted to avoid writing music that had been done in earlier Batman films.,3e30ceba61f04211a0dc7c2f1081deb4,,4
90-piece orchestra,hans zimmer,The film's ninety-piece orchestra was developed from members of various London orchestras.,3e30ceba61f04211a0dc7c2f1081deb4,,4
cellos,hans zimmer,Zimmer chose to use more than the normal number of cellos.,3e30ceba61f04211a0dc7c2f1081deb4,,4
boy soprano,tragic memories of bruce wayne's parents,Zimmer enlisted a boy soprano to help reflect the music in some of the film's scenes where tragic memories of Bruce Wayne's parents are involved.,3e30ceba61f04211a0dc7c2f1081deb4,,4
psychotic behavior,human dimension to batman,"Both composers collaborated to create a human dimension to Batman, whose behavior would typically be seen as ""psychotic"", through the music.",3e30ceba61f04211a0dc7c2f1081deb4,,4
action sequences,hans zimmer,Zimmer composed the action sequences.,3e30ceba61f04211a0dc7c2f1081deb4,,4
dramatic scenes,james newton howard,Howard focusing on the dramatic scenes.,3e30ceba61f04211a0dc7c2f1081deb4,,4
blade runner,batman begins,Nolan used the 1982 science fiction film Blade Runner as a source of inspiration for Batman Begins. He screened Blade Runner to Pfister and two others to show the attitude and style that he wanted to draw from the film.,642bbd1b06c7441caa4e5b5aa93086b1,,4
gotham city,new york city,"Elements were drawn from New York City, Chicago, and Tokyo; the latter for its elevated freeways and monorails. The Narrows was based on the slummish nature of the (now demolished) walled city of Kowloon in Hong Kong.",642bbd1b06c7441caa4e5b5aa93086b1,,4
nolan,crowley,Nolan worked with production designer Nathan Crowley to create the look of Gotham City. Crowley built a model of the city that filled Nolan's garage.,642bbd1b06c7441caa4e5b5aa93086b1,,4
tumbler,p-38 lightning model,Crowley used the nose cone of a P-38 Lightning model to serve as the chassis for the Tumbler's turbine engine.,642bbd1b06c7441caa4e5b5aa93086b1,,4
tumbler,model bashing,Crowley started the process of designing the Tumbler for the film by model bashing.,642bbd1b06c7441caa4e5b5aa93086b1,,4
tumbler,full-size replica,"Following the scale model creation, a crew of over 30 people carved a full-size replica of the Tumbler out of a large block of Styrofoam in two months.",642bbd1b06c7441caa4e5b5aa93086b1,,4
tumbler,5.7-liter chevy v8 engine,The Tumbler's basic configuration includes a 5.7-liter Chevy V8 engine.,9297a927ceda4b64b5ba0abeb18ad41c,,4
tumbler,truck axle for the rear axle,The Tumbler's rear axle is a truck axle.,9297a927ceda4b64b5ba0abeb18ad41c,,4
front tires by hoosier,tumbler,The front tires of the Tumbler are made by Hoosier.,9297a927ceda4b64b5ba0abeb18ad41c,,4
hoosier (front tires),dirt racing tires used on the right rear of open wheel sprint cars,"The front tires of the Tumbler, which are made by Hoosier, are actually dirt racing tires used on the right rear of open wheel sprint cars.",9297a927ceda4b64b5ba0abeb18ad41c,,4
4 rear 44/18.5-16.5 interco super swamper tsl tires,tumbler,The Tumbler uses four 44/18.5-16.5 Interco Super Swamper TSL tires on its rear.,9297a927ceda4b64b5ba0abeb18ad41c,,4
baja racing trucks,suspension system of baja racing trucks,The suspension system of the Tumbler is from Baja racing trucks.,9297a927ceda4b64b5ba0abeb18ad41c,,4
