node_1,node_2,edge,chunk_id,node_3,count
the dark knight,christopher nolan,is a 2008 superhero film directed by,4f7bb2e911ec4d8998f24e2121c09bb4,,4
the dark knight,co-written with his brother jonathan,is a screenplay for,4f7bb2e911ec4d8998f24e2121c09bb4,,4
the dark knight,based on the dc comics superhero batman,is the sequel to Batman Begins and the second installment in The Dark Knight trilogy,4f7bb2e911ec4d8998f24e2121c09bb4,,4
batman,the dark knight,is a character from,4f7bb2e911ec4d8998f24e2121c09bb4,,4
james gordon,the dark knight,appears in,4f7bb2e911ec4d8998f24e2121c09bb4,,4
harvey dent,the dark knight,is a character from,4f7bb2e911ec4d8998f24e2121c09bb4,,4
gotham city,the dark knight,is the setting of,4f7bb2e911ec4d8998f24e2121c09bb4,,4
batman,james gordon,forms an alliance with in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
harvey dent,james gordon,joins forces with in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
batman,the joker,faces off against in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
james gordon,the joker,works with Batman to stop in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
harvey dent,the joker,clashes with in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
christian bale,batman,portrays,4f7bb2e911ec4d8998f24e2121c09bb4,,4
michael caine,james gordon,portrays,4f7bb2e911ec4d8998f24e2121c09bb4,,4
heath ledger,the joker,portrays,4f7bb2e911ec4d8998f24e2121c09bb4,,4
gary oldman,james gordon,portrays,4f7bb2e911ec4d8998f24e2121c09bb4,,4
aaron eckhart,harvey dent,portrays,4f7bb2e911ec4d8998f24e2121c09bb4,,4
maggie gyllenhaal,rachel dawes,is portrayed by in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
morgan freeman,lucius fox,is portrayed by in The Dark Knight,4f7bb2e911ec4d8998f24e2121c09bb4,,4
batman begins,the dark knight,Warner Bros. Pictures prioritized a sequel following the successful reinvention of the Batman film series with Batman Begins.,6b9f25df848144f59b85ff832572094c,,4
batman,the joker,caught up in the battle between Batman and the Joker,6b9f25df848144f59b85ff832572094c,,4
christopher nolan,david s. goyer,"Dent the central protagonist, making Dent the central protagonist caught up in the battle between Batman and the Joker was developed by Christopher and Batman Begins co-writer David S. Goyer",6b9f25df848144f59b85ff832572094c,,4
christopher nolan,nolans,"The Nolans were influenced by 1980s Batman comics and crime drama films, and sought to continue Batman Begins' heightened sense of realism",6b9f25df848144f59b85ff832572094c,,4
april,november,"Filming took place with a $185 million budget in Chicago and Hong Kong, and on sets in England from April to November 2007",6b9f25df848144f59b85ff832572094c,,4
imax cameras,high-resolution imax cameras,The Dark Knight was the first major motion picture to be filmed with high-resolution IMAX cameras,6b9f25df848144f59b85ff832572094c,,4
