node_1,node_2,edge,chunk_id,node_3,count
the two towers,the lord of the rings trilogy,The Two Towers is the second instalment in The Lord of the Rings trilogy directed by Peter Jackson.,66a32e8786504d2daa88e516b2a2b3af,,4
elijah wood,frodo,"Elijah Wood portrays Frodo, one of the main characters in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
ian mckellen,gandalf,"Ian McKellen plays Gandalf, a major character in J. R. R. Tolkien's novel The Lord of the Rings.",66a32e8786504d2daa88e516b2a2b3af,,4
cate blanchett,queen galadriel,"Cate Blanchett portrays Queen Galadriel, an Elf ruler in J. R. R. Tolkien's legendarium.",66a32e8786504d2daa88e516b2a2b3af,,4
viggo mortensen,aragorn,"Viggo Mortensen acts as Aragorn, a protagonist in J. R. R. Tolkien's novel The Lord of the Rings.",66a32e8786504d2daa88e516b2a2b3af,,4
sean astin,samwise gamgee,"Sean Astin performs Samwise Gamgee, a hobbit and Frodo's loyal companion in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
liv tyler,arwen undómiel,"Liv Tyler portrays Arwen Undómiel, a princess and daughter of Elrond in J. R. R. Tolkien's novels.",66a32e8786504d2daa88e516b2a2b3af,,4
john rhys-davies,gimli,"John Rhys-Davies appears as Gimli, a dwarf character in J. R. R. Tolkien's legendarium.",66a32e8786504d2daa88e516b2a2b3af,,4
bernard hill,théoden,"Bernard Hill portrays Théoden, the King of Rohan in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
christopher lee,saruman,"Christopher Lee acts as Saruman, a wizard and antagonist in J. R. R. Tolkien's novels.",66a32e8786504d2daa88e516b2a2b3af,,4
billy boyd,peregrin 'pippin' took,"Billy Boyd performs Peregrin 'Pippin' Took, a hobbit and friend of Frodo in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
dominic monaghan,meriadoc 'merry' brandybuck,"Dominic Monaghan appears as Meriadoc 'Merry' Brandybuck, a hobbit and fellow traveler with Frodo in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
orlando bloom,legolas,"Orlando Bloom acts as Legolas, an Elf archer and member of the Fellowship in J. R. R. Tolkien's novels.",66a32e8786504d2daa88e516b2a2b3af,,4
hugo weaving,elrond,"Hugo Weaving portrays Elrond, an Elf and one of the main characters in J. R. R. Tolkien's novels.",66a32e8786504d2daa88e516b2a2b3af,,4
miranda otto,éowyn,"Miranda Otto performs Éowyn, a shieldmaiden and Théoden's daughter in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
david wenham,faramir,"David Wenham appears as Faramir, a character from J. R. R. Tolkien's novel The Lord of the Rings.",66a32e8786504d2daa88e516b2a2b3af,,4
brad dourif,gríma wormtongue,"Brad Dourif acts as Gríma Wormtongue, Saruman's servant and advisor in J. R. R. Tolkien's novels.",66a32e8786504d2daa88e516b2a2b3af,,4
karl urban,éomer,"Karl Urban appears as Éomer, the brother of Éowyn and Théoden's nephew in The Lord of the Rings trilogy.",66a32e8786504d2daa88e516b2a2b3af,,4
andy serkis,gollum,"Andy Serkis plays Gollum, a character from J. R. R. Tolkien's novel The Lord of the Rings.",66a32e8786504d2daa88e516b2a2b3af,,4
frodo baggins,gollum,"Former bearer of the One Ring, Gollum captures Frodo and Sam after they become lost in the Emyn Muil near Mordor. Frodo shows mercy towards Gollum and allows him to guide them towards Mordor.",f5fbbef21a5a4044a16877d6423ee5c2,,4
merry,pippin,Both Merry and Pippin are captured by a band of Uruk-hai while traveling with Frodo and Sam. They escape after being ambushed by a group of Rohirrim.,f5fbbef21a5a4044a16877d6423ee5c2,,4
aragorn,legolas,"The trio pursues a band of Uruk-hai to save their companions, Merry and Pippin, who have been captured by the Uruk-hai while traveling with Frodo and Sam.",f5fbbef21a5a4044a16877d6423ee5c2,Gimli,4
éomer,aragorn's group,"Éomer explains that he and his men have been exiled by Rohan's king, Théoden, who is under the control of Saruman and his servant Gríma Wormtongue. Éomer believes Merry and Pippin were killed during the raid but leaves Aragorn's group with two horses.",f5fbbef21a5a4044a16877d6423ee5c2,,4
théoden,éomer,"The leader of Rohan, Théoden is under the control of Saruman and his servant Gríma Wormtongue.",f5fbbef21a5a4044a16877d6423ee5c2,,4
aragorn's group,gandalf,"After being resurrected as Gandalf the White following his fight against the Balrog, Gandalf encounters Aragorn's group in Fangorn Forest.",f5fbbef21a5a4044a16877d6423ee5c2,,4
aragorn's group,rohirrim's leader éomer,"In Fangorn Forest, Aragorn's group meets the Rohirrim's leader Éomer, who explains that he and his men have been exiled by Rohan's king, Théoden, who is under the control of Saruman and his servant Gríma Wormtongue.",f5fbbef21a5a4044a16877d6423ee5c2,,4
gandalf,théoden,Gandalf frees Théoden from Saruman's control in Edoras.,6b60d92c3cc54e738d0159ef80c402bb,,4
