node_1,node_2,edge,chunk_id,node_3,count
captain america: civil war,marvel comics character captain america,The film is based on the Marvel Comics character Captain America.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
chris evans,steve rogers / captain america,Chris Evans portrays Steve Rogers / Captain America in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
marvel studios,captain america: civil war,Marvel Studios produced Captain America: Civil War.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
walt disney studios motion pictures,captain america: civil war,Walt Disney Studios Motion Pictures distributed Captain America: Civil War.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
anthony and joe russo,captain america: civil war,Anthony and Joe Russo directed Captain America: Civil War.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
christopher markus,captain america: civil war,Christopher Markus helped write the screenplay for Captain America: Civil War.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
stephen mcfeely,captain america: civil war,Stephen McFeely helped write the screenplay for Captain America: Civil War.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
chris evans,steve rogers / captain america,Chris Evans portrays Steve Rogers / Captain America in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
robert downey jr.,tony stark,Robert Downey Jr. Portrays Tony Stark in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
scarlett johansson,black widow,Scarlett Johansson portrays Black Widow in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
sebastian stan,bucky barnes / winter soldier,Sebastian Stan portrays Bucky Barnes / Winter Soldier in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
anthony mackie,sam wilson / falcon,Anthony Mackie portrays Sam Wilson / Falcon in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
don cheadle,james rhodes / war machine,Don Cheadle replaces Terrence Howard as James Rhodes / War Machine in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
jeremy renner,clint barton / hawkeye,Jeremy Renner portrays Clint Barton / Hawkeye in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
chadwick boseman,t'challa / black panther,Chadwick Boseman introduces T'Challa / Black Panther in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
paul bettany,the vision,Paul Bettany portrays The Vision in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
elizabeth olsen,wanda maximoff / scarlet witch,Elizabeth Olsen portrays Wanda Maximoff / Scarlet Witch in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
paul rudd,scott lang / ant-man,Paul Rudd introduces Scott Lang / Ant-Man in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
emily vancamp,sharon carter,Emily VanCamp portrays Sharon Carter in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
marisa tomei,aunt may,Marisa Tomei portrays Aunt May in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
tom holland,peter parker / spider-man,Tom Holland introduces Peter Parker / Spider-Man in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
frank grillo,brock rumlow / crossbones,Frank Grillo reprises his role as Brock Rumlow / Crossbones in the film.,3cb62ddf9b8142ef9ce3a05ae69672df,,4
