node_1,node_2,edge,chunk_id,node_3,count
the social network,facebook,The film 'The Social Network' portrays the founding of Facebook.,259fbc1fba4147f899df60ddabc2c8da,,4
mark zuckerberg,the social network,"Jesse Eisenberg plays Mark Zuckerberg in 'The Social Network', which depicts the founding of Facebook.",259fbc1fba4147f899df60ddabc2c8da,,4
eduardo saverin,the social network,"Andrew Garfield portrays Eduardo Saverin in 'The Social Network', which follows the creation of Facebook.",259fbc1fba4147f899df60ddabc2c8da,,4
sean parker,justin timberlake,Justin Timberlake plays Sean Parker in 'The Social Network'.,259fbc1fba4147f899df60ddabc2c8da,,4
cameron and tyler winklevoss,armie hammer,Armie Hammer portrays both Cameron and Tyler Winklevoss in 'The Social Network'.,259fbc1fba4147f899df60ddabc2c8da,,4
divya narendra,max minghella,"In 'The Social Network', Max Minghella plays the role of Divya Narendra.",259fbc1fba4147f899df60ddabc2c8da,,4
ben mezrich,"neither zuckerberg nor any other facebook staff were involved with the project, although saverin was a consultant for mezrich's book.","The film 'The Social Network' is based on Ben Mezrich's book 'The Accidental Billionaires', and while neither Mark Zuckerberg nor any other Facebook employees participated in the production, Eduardo Saverin served as a consultant for the source material.",259fbc1fba4147f899df60ddabc2c8da,,4
october,principal photography began in october,The primary filming process for 'The Social Network' commenced in October.,259fbc1fba4147f899df60ddabc2c8da,,4
"cambridge, massachusetts",principal photography began in october,"Principal photography for 'The Social Network' began in October and took place in Cambridge, Massachusetts.",259fbc1fba4147f899df60ddabc2c8da,,4
october,additional scenes were shot in california,Additional filming for 'The Social Network' was conducted in California during the month of October.,259fbc1fba4147f899df60ddabc2c8da,,4
los angeles,additional scenes were shot in california,"In addition to Massachusetts, 'The Social Network' also filmed extra scenes in Los Angeles and Pasadena while in California.",259fbc1fba4147f899df60ddabc2c8da,,4
trent reznor,composed the film's award-winning score,Trent Reznor composed the critically acclaimed soundtrack for 'The Social Network'.,259fbc1fba4147f899df60ddabc2c8da,,4
atticus ross,composed the film's award-winning score,"Additionally, Atticus Ross collaborated with Trent Reznor in composing 'The Social Network's celebrated soundtrack.",259fbc1fba4147f899df60ddabc2c8da,,4
"september 28, 2010",trent reznor and atticus ross of nine inch nails composed the film's award-winning score.,"The soundtrack for 'The Social Network', created by Trent Reznor and Atticus Ross of Nine Inch Nails, was released on September 28, 2010.",259fbc1fba4147f899df60ddabc2c8da,,4
the social network,major critical and commercial success,"The film premiered at the New York Film Festival on September 24, 2010, and was released theatrically in the United States on October 1, by Sony Pictures Releasing. A major critical and commercial success, the film grossed $224 million on a $40 million budget and was widely acclaimed by critics.",6b6808bef53b42e1bb1ef54f731730e0,,4
the social network,best picture nomination,"At the 83rd Academy Awards, it received eight nominations, including for Best Picture,",6b6808bef53b42e1bb1ef54f731730e0,,4
the social network,best director nomination,"At the 83rd Academy Awards, it received eight nominations, including for Best Director, and won for Best Adapted Screenplay, Best Original Score, and Best Film Editing.",6b6808bef53b42e1bb1ef54f731730e0,,4
the social network,best motion picture – drama award,"At the 68th Golden Globe Awards, The Social Network received awards for Best Motion Picture – Drama, Best Director, Best Screenplay, and Best Original Score.",6b6808bef53b42e1bb1ef54f731730e0,,4
the social network,sorkin's screenplay,The Writers Guild of America ranked Sorkin's screenplay the third greatest of the 21st century.,6b6808bef53b42e1bb1ef54f731730e0,,4
new york film festival,the social network,"The film premiered at the New York Film Festival on September 24, 2010,",6b6808bef53b42e1bb1ef54f731730e0,,4
mark zuckerberg,erica albright,"Mark Zuckerberg's girlfriend Erica Albright breaks up with him on October 28, 2003.",b94c3523dfa941f8a13652e7cd8a33f4,,4
facemash,harvard university students' photos,"Mark Zuckerberg hacks and downloads photos of female students from house face books to create Facemash, a campus website that allows site visitors to rate their attractiveness.",b94c3523dfa941f8a13652e7cd8a33f4,,4
facemash,harvard's computer network,Traffic to Facemash crashes parts of Harvard's computer network.,b94c3523dfa941f8a13652e7cd8a33f4,,4
cameron winklevoss,tyler winklevoss,"The trio of Cameron and Tyler Winklevoss and Divya Narendra invite Mark Zuckerberg to work on Harvard Connection, a social network exclusive to Harvard students and aimed at dating.",b94c3523dfa941f8a13652e7cd8a33f4,Divya Narendra,4
mark zuckerberg,eduardo saverin,"Mark Zuckerberg approaches his friend Eduardo Saverin with an idea for Thefacebook, a social networking website that would be exclusive to Ivy League students.",b94c3523dfa941f8a13652e7cd8a33f4,,4
thefacebook,harvard connection,"When the trio of Cameron and Tyler Winklevoss and Divya Narendra learns of Thefacebook, they are incensed, believing that Mark Zuckerberg stole their idea while misleading them by stalling development on the Harvard Connection website.",b94c3523dfa941f8a13652e7cd8a33f4,,4
thefacebook,harvard president larry summers,"When the trio of Cameron and Tyler Winklevoss and Divya Narendra raises their complaint with Harvard President Larry Summers, he is dismissive and sees no value in disciplinary action on Thefacebook or Mark Zuckerberg.",b94c3523dfa941f8a13652e7cd8a33f4,,4
facebook,thefacebook,"Facebook is the expanded and renamed version of Thefacebook, which grew in popularity under Zuckerberg's expansion to Yale, Columbia, and Stanford. This was suggested by Sean Parker.",b2ab8f1c0e1f4eb59b6b461e6112ac66,,4
christy lee,saverin,"Lee arranges for Saverin and Zuckerberg to meet Sean Parker, who becomes more involved with the company after relocating it to Palo Alto.",b2ab8f1c0e1f4eb59b6b461e6112ac66,,4
christy lee,zuckerberg,"Lee asks Saverin and Zuckerberg to 'Facebook me', which impresses them and leads to their growing popularity.",b2ab8f1c0e1f4eb59b6b461e6112ac66,,4
thefacebook,"yale, columbia, and stanford",Zuckerberg expands Thefacebook to these universities based on advice from Sean Parker.,b2ab8f1c0e1f4eb59b6b461e6112ac66,,4
winklevoss twins,facebook,"The Winklevoss twins discover that Facebook has expanded to Europe with Oxford, Cambridge and LSE, leading them to sue the company for intellectual property theft.",b2ab8f1c0e1f4eb59b6b461e6112ac66,,4
