node_1,node_2,edge,chunk_id,count
thugs of hindostan,company’s expansion in india,"Set during the period of Company’s expansion in India, Firangi Mallah, a small-time thug from Awadh, is sent by an East India Company official to infiltrate and counter a band of thugs.",ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,bollywood film,Thugs of Hindostan is a 2018 Indian Hindi-language period masala adventure film directed by Vijay Krishna Acharya and produced by Aditya Chopra under Yash Raj Films.,ea5e48a73d6140f899a303543cb4081d,4
amitabh bachchan,lead actor,Thugs of Hindostan marks the first time Khan and Bachchan featured together as lead actors.,ea5e48a73d6140f899a303543cb4081d,4
"khan, acharya and kaif",collaboration,"The film was the second collaboration between Khan, Acharya and Kaif after Dhoom 3, and between Khan and Shaikh after the latter's debut in Dangal.",ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,director,Directed by Vijay Krishna Acharya,ea5e48a73d6140f899a303543cb4081d,4
producer,aditya chopra,Produced by Aditya Chopra under Yash Raj Films.,ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,locations,"Principal photography commenced on 5 June 2017 in Malta and the film was also shot in Thailand, Morocco and Mehrangarh.",ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,cast,"Stars Amitabh Bachchan, Aamir Khan, Katrina Kaif, Fatima Sana Shaikh, Mohammed Zeeshan Ayyub, Ronit Roy and Lloyd Owen.",ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,soundtrack,Composed by Ajay–Atul,ea5e48a73d6140f899a303543cb4081d,4
thugs of hindostan,musical score,John Stewart Eduri composed the musical score.,ea5e48a73d6140f899a303543cb4081d,4
king mirza sikander baig,lord clive of the east india company,"King Mirza Sikander Baig was killed by Lord Clive of the East India Company, leading to the annexation of his kingdom and massacre of its residents.",33d3a0f1b0624890b8ee27f696f09d9c,4
zafira baig,khudabaksh,Khudabaksh raised Zafira Baig as his daughter after she was the only survivor of the massacre following King Mirza Sikander Baig's death at the hands of Lord Clive of the East India Company.,33d3a0f1b0624890b8ee27f696f09d9c,4
firangi mallah,british soldiers,"Firangi once gave the location of a travelling landlord to some thugs and took money for it, then he gave the location of the same thugs to British soldiers for money.",33d3a0f1b0624890b8ee27f696f09d9c,4
firangi mallah,company,Firangi aims to be a European himself (hence the moniker 'Firangi') and becomes a routine informer for the company.,33d3a0f1b0624890b8ee27f696f09d9c,4
khudabaksh,azaad,"Leads a band of Indian bandits known as Thugs, who specialise in sea-based warfare and expose a serious challenge to Lord Clive and the expanding East India Company which had, by then, seized control of large parts of India.",967f20d8c8fc4c788a41e51ab26242b9,4
lord clive,east india company,"Had, by then, seized control of large parts of India and assigns his right-hand to counter the rising threat posed by Khudabaksh's bandits.",967f20d8c8fc4c788a41e51ab26242b9,4
firangi,suraiyya,"Flirts with her and challenges Suraiyya to confess his feelings during her performance in front of the British officers. Suraiyya removes his prosthetics in the middle of her performance, revealing his disguise.",967f20d8c8fc4c788a41e51ab26242b9,4
azaad,zafira,Takes him to their secret location for treatment and appears before Azaad and asks for recruiting him. Azaad accepts and begins to show confidence in him.,967f20d8c8fc4c788a41e51ab26242b9,4
azaad,thugs,"Leads a band of Indian bandits known as Thugs, who specialise in sea-based warfare and expose a serious challenge to Lord Clive and the expanding East India Company which had, by then, seized control of large parts of India.",967f20d8c8fc4c788a41e51ab26242b9,4
british officers,suraiyya,Firangi flirts with her and challenges Suraiyya to confess his feelings during her performance in front of the British officers.,967f20d8c8fc4c788a41e51ab26242b9,4
zafira,azaad,Takes him to their secret location for treatment and appears before Azaad and asks for recruiting him. Azaad accepts and begins to show confidence in him.,967f20d8c8fc4c788a41e51ab26242b9,4
firangi,east india company,Tasked by the East India Company to meet Lord Clive's challenge.,967f20d8c8fc4c788a41e51ab26242b9,4
azaad,firangi,Firangi betrays all the prisoner thugs including Azaad who survived but was captured by East India Company soldiers.,459e3f7c88364fb3a19a397b6c7998eb,4
east india company,zafira,Zafira fights the EIC soldiers,459e3f7c88364fb3a19a397b6c7998eb,4
clive,zafira,Clive reveals that Azaad is alive and has to be executed.,459e3f7c88364fb3a19a397b6c7998eb,4
suraiyya,firangi,Firangi and Zafira go to Suraiyya who is going to perform on the Dussehra function and asks for her help.,459e3f7c88364fb3a19a397b6c7998eb,4
clive,bhure lal,"With the help of a prisoner, Bhure Lal attacks them.",459e3f7c88364fb3a19a397b6c7998eb,4
azaad's remaining thugs,clive,Firangi then goes to Clive for claiming reward and also trades the location of Azaad's remaining thugs.,459e3f7c88364fb3a19a397b6c7998eb,4
suraiyya,zafira,"Initially hesistant to help them, Suraiyya is convinced upon Zafira's request, revealing that there is a revolution in her, too.",459e3f7c88364fb3a19a397b6c7998eb,4
firangi,clive,Firangi stops Clive from boarding his ship.,459e3f7c88364fb3a19a397b6c7998eb,4
