node_1,node_2,edge,chunk_id,count
munna bhai,underworld,Munna Bhai is a don in the Mumbai underworld.,523d5013ed6e405787f9a414db7e4bcf,4
mumbai,underworld,The underworld is based in Mumbai.,523d5013ed6e405787f9a414db7e4bcf,4
asthana,doctor,Asthana exposes Munna Bhai's lies by revealing that he is not a doctor.,523d5013ed6e405787f9a414db7e4bcf,4
munna bhai,pretending to be a doctor,Munna Bhai tries to please his father by pretending to be a doctor.,523d5013ed6e405787f9a414db7e4bcf,4
asthana,dean of the medical college,Asthana is the dean of the medical college.,523d5013ed6e405787f9a414db7e4bcf,4
munna bhai,vows revenge against asthana,"When Asthana exposes Munna Bhai's lies, Munna vows revenge against him.",523d5013ed6e405787f9a414db7e4bcf,4
suman,house doctor,Suman is a house doctor at the medical college.,523d5013ed6e405787f9a414db7e4bcf,4
munna bhai,sparks romance with suman,"When Munna enrolls in the medical college, he sparks a romance with Suman.",523d5013ed6e405787f9a414db7e4bcf,4
suman,unaware of her connection to asthana,Suman is unaware that she is Munna Bhai's childhood friend and Asthana's daughter.,523d5013ed6e405787f9a414db7e4bcf,4
munna bhai,final film role of sunil dutt,"Munna Bhai is the final film role of Sunil Dutt, who plays Munna Bhai's father.",523d5013ed6e405787f9a414db7e4bcf,4
munna bhai,gangster,"Known as Munna Bhai, the protagonist is a gangster in Mumbai.",467550e21680480181ec37ba9bf7cde3,4
circuit,loyal sidekick,Munna Bhai's loyal sidekick is Circuit.,467550e21680480181ec37ba9bf7cde3,4
parents,munna bhai,Munna Bhai runs away from home to become a doctor due to his parents' wish for him to follow in their medical footsteps. He is embarrassed to tell them he failed.,467550e21680480181ec37ba9bf7cde3,4
fake hospital,munna bhai,"Once a year, before their visit, Munna Bhai's gang sets up a fake hospital so Munna can pretend to have made it in front of his parents.",467550e21680480181ec37ba9bf7cde3,4
dr asthana,munna bhai's parents,"Munna Bhai's parents learn the truth about Munna Bhai being a gangster instead of a doctor from Dr Asthana, who is the dean of a local medical college.",467550e21680480181ec37ba9bf7cde3,4
asthana,dean,Dr Asthana is the dean of a local medical college.,467550e21680480181ec37ba9bf7cde3,4
munna bhai,dr asthana,"Munna Bhai gains admission to medical school and vows to become a doctor albeit through unfair means, unknowingly enrolling in Asthana's school.",467550e21680480181ec37ba9bf7cde3,4
asthana,munna bhai,"As Munna topped the entrance exams, Asthana cannot remove him from his medical college.",467550e21680480181ec37ba9bf7cde3,4
munna,patients,"Munna's good-natured kindness wins many hearts at the hospital, 'curing' those who seem to respond to his unconventional means.",af2f574b5edd4997866aba401827cc70,4
professors,lack of empathy towards patients,"Munna clashes with professors over their lack of empathy towards patients, especially those who are deemed incurable by conventional medicine.",af2f574b5edd4997866aba401827cc70,4
dr suman,munna,"Munna starts falling for Dr Suman, who is actually Asthana's daughter.",af2f574b5edd4997866aba401827cc70,4
asthana,dr suman,Dr Suman is actually Asthana's daughter.,af2f574b5edd4997866aba401827cc70,4
zaheer,cancer,Young patient Zaheer is informed that he is dying from cancer.,af2f574b5edd4997866aba401827cc70,4
munna,zaheer,Munna tries to cheer up young patient Zaheer.,af2f574b5edd4997866aba401827cc70,4
stripper,ward,Munna arranges for a stripper in Zaheer's ward.,af2f574b5edd4997866aba401827cc70,4
asthana,munna,"Unable to get rid of Munna, Asthana sets him up for a test.",af2f574b5edd4997866aba401827cc70,4
expulsion,munna,Munna would lose his enrolment should he fail the test set up by Asthana.,af2f574b5edd4997866aba401827cc70,4
zaheer,death,Young patient Zaheer dies that night.,af2f574b5edd4997866aba401827cc70,4
munna,test,Munna struggles with the test the next morning despite diligent preparations.,af2f574b5edd4997866aba401827cc70,4
hospital staff and students,munna,Hospital staff and students stop Munna from leaving after he is expelled.,af2f574b5edd4997866aba401827cc70,4
anand,bedridden patient of 12 years,Bedridden patient Anand stands up from his wheelchair to protest Munna's expulsion.,af2f574b5edd4997866aba401827cc70,4
asthana,munna,Asthana has a change of heart and forgives Munna.,af2f574b5edd4997866aba401827cc70,4
munna's parents,munna,Munna's parents visit him after news of his 'miraculous' treatments reaches them.,af2f574b5edd4997866aba401827cc70,4
