Question & Options,Correct Answer
"In the movie 'Kahaani' (2012), what event is depicted as killing the passengers on board the Kolkata metro rail compartment?
Options:
A. A bomb explosion
B. A poison-gas attack
C. A train derailment
D. A fire outbreak",A poison-gas attack
"In the 2012 movie 'Kahaani', what is the relationship between Vidya Bagchi and Arnab Bagchi?
Options:
A. Vidya Bagchi is searching for her husband Arnab, who is missing in Kolkata during Durga Puja festivities.
B. Vidya Bagchi is a detective investigating Arnab's disappearance.
C. Arnab Bagchi is a police officer helping Vidya find her husband.
D. Vidya Bagchi and Arnab Bagchi are childhood friends reuniting in Kolkata.","Vidya Bagchi is searching for her husband Arnab, who is missing in Kolkata during Durga Puja festivities."
"In the 2012 movie 'Kahaani', what does Satyoki 'Rana' Sinha offer to help Vidya Bagchi with?
Options:
A. Finding a missing person
B. Searching for her husband
C. Solving a murder case
D. Escaping from danger",Searching for her husband
"In the 2012 movie 'Kahaani', what is the relationship between the national data center (NDC) and the character Arnab Bagchi?
Options:
A. Arnab Bagchi is a client of the NDC.
B. Arnab Bagchi is employed by the NDC and initially investigated.
C. Arnab Bagchi is a security officer at the NDC.
D. Arnab Bagchi is a whistleblower against the NDC.",Arnab Bagchi is employed by the NDC and initially investigated.
"In the 2012 movie 'Kahaani', what is the relationship between Bob Biswas and Agnes D'Mello?
Options:
A. Bob Biswas is a friend of Agnes D'Mello.
B. Bob Biswas is an assassin working undercover as a life insurance agent who kills Agnes D'Mello.
C. Bob Biswas is a police officer investigating Agnes D'Mello.
D. Bob Biswas is a family member of Agnes D'Mello.",Bob Biswas is an assassin working undercover as a life insurance agent who kills Agnes D'Mello.
"In the 2012 movie 'Kahaani', what significant discovery do Vidya and Rana make in the National Data Center (NDC) office?
Options:
A. A hidden weapon
B. Damji's file
C. A secret passage
D. A list of suspects",Damji's file
"In the movie 'Kahaani' (2012), what role does Bhaskaran K. hold in relation to the Intelligence Bureau officials in Delhi?
Options:
A. He is a junior officer.
B. He is the chief of Intelligence Bureau officials.
C. He is an undercover agent.
D. He is a retired official.",He is the chief of Intelligence Bureau officials.
"In the movie 'Kahaani' (2012), what role does Khan play in relation to the Intelligence Bureau officials in Delhi?
Options:
A. He is a senior officer in the Intelligence Bureau.
B. He is a deputy of the Intelligence Bureau officials in Delhi.
C. He is an undercover agent working against the Bureau.
D. He is a journalist investigating the Bureau.",He is a deputy of the Intelligence Bureau officials in Delhi.
"In the 2012 movie 'Kahaani', who is revealed to be responsible for the poison gas attack upon the arrival of Khan in Kolkata?
Options:
A. Damji
B. Rogue IB Agent
C. Khan
D. Kolkata Police",Damji
"In the 2012 movie 'Kahaani', what was the role of Damji in relation to the poison gas attack?
Options:
A. A scientist researching gas attacks
B. A rogue IB agent responsible for the attack
C. A police officer investigating the incident
D. A journalist covering the story",A rogue IB agent responsible for the attack
"In the 2012 film 'Kahaani', what motivates Vidya to continue her search despite Khan's warnings?
Options:
A. She believes Arnab is in danger due to his resemblance to Damji.
B. She wants to confront Damji directly.
C. She is searching for a hidden treasure.
D. She is trying to escape from the police.",She believes Arnab is in danger due to his resemblance to Damji.
"In the 2012 movie 'Kahaani', who does the errand boy from the neighbourhood tea stall identify as a frequent visitor to Damji's flat?
Options:
A. R. Sridhar
B. Damji
C. Vidya Bagchi
D. Inspector Satyaki Sinha",R. Sridhar
"In the movie 'Kahaani' (2012), what happens to Bob during his attempt to kill Vidya?
Options:
A. He successfully kills Vidya.
B. He escapes without harm.
C. He is run over by a truck during a chase.
D. He is arrested by the police.",He is run over by a truck during a chase.
