Question & Options,Correct Answer
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by R. Madhavan?
Options:
A. Nikhil Agarwal
B. Raghav
C. Rohit
D. Vikram",Nikhil Agarwal
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Irrfan Khan?
Options:
A. Thomas
B. Vijay
C. Rani
D. Inspector Khan",Thomas
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Paresh Rawal?
Options:
A. Tukaram Patil
B. Raghunath
C. Karan
D. Inspector Rane",Tukaram Patil
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Kay Kay Menon?
Options:
A. Suresh
B. Ravi
C. Arjun
D. Vikram",Suresh
"In the 2008 film 'Mumbai Meri Jaan', which character is played by Anand Goradia?
Options:
A. Ashish
B. Vikram
C. Rani
D. Suresh",Ashish
"In the 2008 movie 'Mumbai Meri Jaan', who is Rio Kapadia playing the role of?
Options:
A. Rensil
B. A journalist
C. A police officer
D. A terrorist",Rensil
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Ayesha Raza Mishra?
Options:
A. Sejal Agarwal
B. Maya Raghunath
C. Kiran
D. Rani",Sejal Agarwal
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Vibhavari Deshpande?
Options:
A. Archana Kadam
B. Rani Mukerji
C. Kareena Kapoor
D. Priyanka Chopra",Archana Kadam
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Sachin Pathak?
Options:
A. Guddu
B. Ravi
C. Inspector
D. Suresh",Guddu
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Santosh Juvekar?
Options:
A. Ashok
B. Ramesh
C. Vijay
D. Suresh",Ashok
"In the 2008 film 'Mumbai Meri Jaan', who does Kavin Dave play the role of?
Options:
A. Zandu
B. Raja
C. Inspector
D. Maya",Zandu
"In the movie 'Mumbai Meri Jaan' (2008), which character is played by Rajesh Bhosle?
Options:
A. Manya
B. Rani
C. Vijay
D. Inspector Khan",Manya
"In the 2008 movie 'Mumbai Meri Jaan', which actor plays the role of Yusuf?
Options:
A. Saksham Dayama
B. Vijay Maurya
C. Rani Mukerji
D. Irrfan Khan",Saksham Dayama
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Sameer Dharmadhikari?
Options:
A. Ajay Pradhan
B. Vijay Pradhan
C. Ravi Sharma
D. Ramesh Gupta",Ajay Pradhan
"In the 2008 film 'Mumbai Meri Jaan', which character is Vineet Sharma playing the role of?
Options:
A. Police Officer
B. Reporter
C. Taxi Driver
D. Politician",Reporter
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Harry Shah?
Options:
A. Bakul Patel
B. Ravi Patil
C. Arjun Singh
D. Vikram Sethi",Bakul Patel
"In the 2008 film 'Mumbai Meri Jaan', who is Sameer Bapat in relation to the character Sameer?
Options:
A. Sameer Bapat is playing the role of Sameer
B. Sameer Bapat is the antagonist of Sameer
C. Sameer Bapat is a friend of Sameer
D. Sameer Bapat is the director of the film",Sameer Bapat is playing the role of Sameer
"In the 2008 movie 'Mumbai Meri Jaan', who plays the role of Sejal's mother?
Options:
A. Smita Jaykar
B. Konkona Sen Sharma
C. Irrfan Khan
D. Paresh Rawal",Smita Jaykar
"In the 2008 movie 'Mumbai Meri Jaan', who plays the role of the drug addict girl's father?
Options:
A. Shri Vallabh Vyas
B. Irrfan Khan
C. Konkona Sen Sharma
D. Vinay Pathak",Shri Vallabh Vyas
"In the 2008 film 'Mumbai Meri Jaan', who does Prinal Oberoi play the role of?
Options:
A. Anusha
B. Rani
C. Sonia
D. Neha",Anusha
"In the 2008 movie 'Mumbai Meri Jaan', who does Upendra Sidhaye play the role of?
Options:
A. A police officer
B. A mall receptionist
C. A journalist
D. A taxi driver",A mall receptionist
"In the 2008 movie 'Mumbai Meri Jaan', which character is played by Narayani Shastri?
Options:
A. Shweta
B. Narayani
C. Maya
D. Rani",Shweta
