Question & Options,Correct Answer
"What is the title of the soundtrack album associated with the 2017 movie 'A Gentleman'?
Options:
A. A Gentleman: Sundar, Susheel, Risky
B. A Gentleman: The Musical
C. Sundar, Susheel, Risky: A Soundtrack
D. A Gentleman: Epic Scores","A Gentleman: Sundar, Susheel, Risky"
"Who created the soundtrack album 'A Gentleman: Sundar, Susheel, Risky' for the movie 'A Gentleman' released in 2017?
Options:
A. Amit Trivedi
B. Pritam
C. Sachin–Jigar
D. Vishal-Shekhar",Sachin–Jigar
"Which label released the soundtrack album for the movie 'A Gentleman' in 2017?
Options:
A. Sony Music
B. T-Series
C. Universal Music
D. Warner Bros.",T-Series
"In which year was the soundtrack album 'A Gentleman: Sundar, Susheel, Risky' released, alongside the soundtrack of the Hindi movie 'Hindi Medium'?
Options:
A. 2015
B. 2016
C. 2017
D. 2018",2017
"In the 2017 movie 'A Gentleman', which song is featured in the soundtrack album titled 'A Gentleman: Sundar, Susheel, Risky'?
Options:
A. Aankh Marey
B. Disco Disco
C. Tamma Tamma Again
D. Kar Gayi Chull",Disco Disco
"Which song from the movie 'A Gentleman' (2017) is part of its soundtrack album titled 'A Gentleman: Sundar, Susheel, Risky'?
Options:
A. Baat Ban Jaye
B. Dilbar
C. Tera Hone Laga Hoon
D. Kamariya",Baat Ban Jaye
"In the 2017 movie 'A Gentleman', which song is included in the soundtrack album titled 'A Gentleman: Sundar, Susheel, Risky'?
Options:
A. Chandalekha
B. Tum Hi Ho
C. Shape of You
D. Despacito",Chandalekha
"Which song from the movie 'A Gentleman' (2017) is included in the soundtrack album titled 'A Gentleman: Sundar, Susheel, Risky'?
Options:
A. Tujhe Kitna Chahne Lage
B. Bandook Meri Laila
C. Chandralekha
D. Saudagar Sauda Kar",Bandook Meri Laila
"In the 2017 movie 'A Gentleman', which song is the first to be released from its soundtrack, composed by Sachin–Jigar?
Options:
A. Disco Disco
B. Tere Mere
C. Chandralekha
D. Kar Gayi Chull",Disco Disco
"In the 2017 movie 'A Gentleman', which singer performs the song 'Disco Disco'?
Options:
A. Arijit Singh
B. Benny Dayal
C. Sonu Nigam
D. Shreya Ghoshal",Benny Dayal
"In the movie 'A Gentleman' released in 2017, which singer performs the song 'Disco Disco'?
Options:
A. Shirley Setia
B. Neha Kakkar
C. Badshah
D. Aditi Singh Sharma",Shirley Setia
"In the 2017 movie 'A Gentleman', who penned the lyrics for the song 'Disco Disco'?
Options:
A. Vayu
B. Amitabh Bhattacharya
C. Irshad Kamil
D. Kausar Munir",Vayu
"Who composed the soundtrack for the movie 'A Gentleman', released in 2017?
Options:
A. A. Vishal-Shekhar
B. B. Pritam
C. C. Sachin–Jigar
D. D. A.R. Rahman",C. Sachin–Jigar
