Question & Options,Correct Answer
"In the 2003 movie 'Bhoot', what dark secret does Vishal Bhatia hide from Swati regarding their apartment?
Options:
A. The apartment was previously owned by a famous actor.
B. The previous resident, Manjeet Khosla, committed suicide after killing her son.
C. The apartment is haunted by a friendly spirit.
D. The building is set to be demolished soon.","The previous resident, Manjeet Khosla, committed suicide after killing her son."
"In the 2003 horror film 'Bhoot', what is the nature of the relationship between Vishal Bhatia and Swati Bhatia?
Options:
A. A. They are siblings who share a dark secret.
B. B. They are married, but Vishal keeps secrets from Swati.
C. C. They are friends who help each other confront their fears.
D. D. They are neighbors unaware of each other's past.","B. They are married, but Vishal keeps secrets from Swati."
"In the 2003 movie 'Bhoot', why does Swati Bhatia become annoyed with Vishal?
Options:
A. Because Vishal forgot their anniversary.
B. Because Vishal hid information about the previous tenant, Manjeet Khosla.
C. Because Vishal is planning to move out.
D. Because Vishal doesn't believe in ghosts.","Because Vishal hid information about the previous tenant, Manjeet Khosla."
"In the 2003 movie 'Bhoot', what is the relationship between Swati Bhatia and Vishal Bhatia?
Options:
A. They are siblings.
B. They are friends.
C. They are married to each other.
D. They are colleagues.",They are married to each other.
"In the 2003 horror movie 'Bhoot', who does Swati Bhatia consult when she starts experiencing strange occurrences in their apartment?
Options:
A. Dr. Rajan
B. Inspector Verma
C. Dr. Mehta
D. Mr. Sharma",Dr. Rajan
"In the 2003 movie 'Bhoot', what tragic event occurs involving Swati and the watchman?
Options:
A. Swati saves the watchman from danger.
B. Swati, who was possessed, murdered the watchman whose neck had been snapped backwards.
C. Swati and the watchman become friends.
D. The watchman helps Swati escape from a haunted house.","Swati, who was possessed, murdered the watchman whose neck had been snapped backwards."
"In the 2003 movie 'Bhoot', what does Vishal initially believe about Swati's condition when it becomes clear that she is possessed?
Options:
A. She is having a nightmare.
B. She is sleepwalking.
C. She is pretending.
D. She is in a trance.",She is sleepwalking.
"In the 2003 movie 'Bhoot', what does Vishal notice one night that prompts him to search for Swati?
Options:
A. Swati is cooking dinner
B. Swati is missing from the apartment
C. Swati is watching television
D. Swati is talking on the phone",Swati is missing from the apartment
"In the 2003 movie 'Bhoot', what significant event involving Swati and the maid is depicted?
Options:
A. The maid helps Swati escape from a ghost.
B. The maid witnesses Swati shouting and throwing Vishal away.
C. Swati and the maid become best friends.
D. Swati blames the maid for her troubles.",The maid witnesses Swati shouting and throwing Vishal away.
"In the 2003 movie 'Bhoot', what does the maid reveal to Manjeet about Swati's behavior?
Options:
A. Swati was calm and collected.
B. Swati was shouting just like Manjeet.
C. Swati was singing a lullaby.
D. Swati was running away from home.",Swati was shouting just like Manjeet.
"In the 2003 movie 'Bhoot', who does Vishal meet that plays a crucial role in the plot?
Options:
A. A ghost
B. An exorcist named Sarita
C. A detective
D. A family member",An exorcist named Sarita
"In the 2003 movie 'Bhoot', what significant event occurs involving Sarita?
Options:
A. Sarita becomes a ghost herself.
B. Sarita sees the ghosts of Manjeet and her son.
C. Sarita helps Manjeet and her son move on.
D. Sarita fights against the ghosts.",Sarita sees the ghosts of Manjeet and her son.
"In the 2003 movie 'Bhoot', what role does Manjeet's mother play in relation to Manjeet's spirit?
Options:
A. She tries to exorcise the spirit.
B. She comes with Vishal to help placate Manjeet's spirit.
C. She is unaware of the situation.
D. She encourages Manjeet to haunt Vishal.",She comes with Vishal to help placate Manjeet's spirit.
