Question & Options,Correct Answer
"What was the original working title of the movie 'Zindagi Na Milegi Dobara', released in 2011?
Options:
A. A Life Not to Live
B. Running with the Bulls
C. The Road Less Traveled
D. Chasing Dreams",Running with the Bulls
"Who were the director and writer involved in the development phase of the movie 'Zindagi Na Milegi Dobara' released in 2011?
Options:
A. Zoya Akhtar and Reema Kagti
B. Karan Johar and Ekta Kapoor
C. Rajkumar Hirani and Abhijat Joshi
D. Sanjay Leela Bhansali and Gulzar",Zoya Akhtar and Reema Kagti
"In the 2011 movie 'Zindagi Na Milegi Dobara', which character was specifically incorporated for Farhan Akhtar during the script development phase?
Options:
A. Arjun
B. Kabir
C. Imran
D. Laila",Imran
"In the 2011 movie 'Zindagi Na Milegi Dobara', who is credited with writing the dialogue during the development phase?
Options:
A. Zoya Akhtar
B. Farhan Akhtar
C. Aamir Khan
D. Hrithik Roshan",Farhan Akhtar
"In the 2011 film 'Zindagi Na Milegi Dobara', which production company was involved in the film's development, led by Farhan Akhtar and Ritesh Sidhwani?
Options:
A. Dharma Productions
B. Excel Entertainment
C. Yash Raj Films
D. Red Chillies Entertainment",Excel Entertainment
"In the movie 'Zindagi Na Milegi Dobara' (2011), why was the location for principal photography changed from Mexico to Spain?
Options:
A. Because Spain offers better weather conditions.
B. To incorporate the running of bulls in the climax.
C. Mexico was too expensive for filming.
D. Zoya preferred the cultural aspects of Mexico.",To incorporate the running of bulls in the climax.
"In the movie 'Zindagi Na Milegi Dobara', which was released in 2011, what caused the film's release date to be postponed twice?
Options:
A. The director wanted additional filming time
B. The original editor Chandan Arora fell ill
C. There were issues with the soundtrack
D. The lead actor had scheduling conflicts",The original editor Chandan Arora fell ill
"In the movie 'Zindagi Na Milegi Dobara' released in 2011, what caused the postponement of the film's release twice?
Options:
A. Zoya's directorial decisions
B. Chandan Arora, the original editor, fell ill
C. Budget issues during production
D. Casting changes in the lead roles","Chandan Arora, the original editor, fell ill"
"In the 2011 film 'Zindagi Na Milegi Dobara', which actor was cast as 'a fun character' due to Zoya's clear vision for the film?
Options:
A. Farhan Akhtar
B. Hrithik Roshan
C. Abhay Deol
D. Katrina Kaif",Farhan Akhtar
"In the movie 'Zindagi Na Milegi Dobara' (2011), which character was sought for his unique look to play the role of Zoya's friend and actor from a previous film?
Options:
A. Abhay Deol
B. Hrithik Roshan
C. Farhan Akhtar
D. Katrina Kaif",Abhay Deol
"In the movie 'Zindagi Na Milegi Dobara' (2011), how does the character Zoya first encounter the free-spirited girl, who is described as a wanderer at heart and a bohemian gypsy by nature?
Options:
A. She met her at a coffee shop
B. Zoya found her at a party
C. They were introduced by a mutual friend
D. Zoya saw her performing on the street",Zoya found her at a party
"In the 2011 movie 'Zindagi Na Milegi Dobara', why did Zoya choose Kalki Koechlin for the role of Natasha?
Options:
A. Because she is a famous actress
B. Because she had the right sense of comedy that matched the character's personality
C. Because she was a good dancer
D. Because she resembled the character's love interest",Because she had the right sense of comedy that matched the character's personality
"In the movie 'Zindagi Na Milegi Dobara' (2011), why did Zoya choose Ariadna Cabrol for the role of Nuria?
Options:
A. Because she was a popular actress in India
B. Because Zoya liked her work in the Spanish film Eloïse's Lover
C. Because she had previously worked with Zoya
D. Because she resembled the character's description",Because Zoya liked her work in the Spanish film Eloïse's Lover
"In the 2011 movie 'Zindagi Na Milegi Dobara', why did cinematographer Carlos Catalan want the lead actors to appear tanned?
Options:
A. To reflect their characters' adventurous spirit
B. To create a glamorous look for the film
C. To enhance the film's romantic elements
D. To make the film as realistic as possible",To make the film as realistic as possible
"In the 2011 movie 'Zindagi Na Milegi Dobara', what precaution did the crew take during Kalki's introduction scene filmed at a nudist beach?
Options:
A. They used CGI to cover the beach-goers.
B. They asked beach-goers to stay out of the frame.
C. They filmed the scene at a different location.
D. They decided to cut the scene entirely.",They asked beach-goers to stay out of the frame.
"In the 2011 movie 'Zindagi Na Milegi Dobara', what was notable about the filming of the kiss between Kalki Kaif and Abhay Roshan?
Options:
A. They were excited to film it.
B. They refused to film it altogether.
C. They filmed it despite their reluctance.
D. It was cut from the final version.",They filmed it despite their reluctance.
"In the movie 'Zindagi Na Milegi Dobara' (2011), what was the reason the crew warned local residents in Alájar regarding the flamenco song?
Options:
A. It was too loud during the day.
B. It was filmed at night.
C. It was not traditional enough.
D. It was played during a festival.",It was filmed at night.
"In the movie 'Zindagi Na Milegi Dobara' released in 2011, which town is specifically mentioned in relation to a filming scene that involved local residents and the mayor?
Options:
A. Alájar
B. Huelva
C. Madrid
D. Barcelona",Alájar
"In the movie 'Zindagi Na Milegi Dobara' released in 2011, which administrative division is referenced as a specific location?
Options:
A. Huelva
B. Madrid
C. Barcelona
D. Seville",Huelva
"In the movie 'Zindagi Na Milegi Dobara' (2011), where was the climax featuring the running of the bulls filmed?
Options:
A. Madrid
B. Barcelona
C. Pamplona
D. Seville",Pamplona
"In the movie 'Zindagi Na Milegi Dobara' (2011), which specific locations were mentioned as part of the final schedules during production?
Options:
A. Delhi and Jaipur
B. Vashi and Alibag
C. Mumbai and Goa
D. Pune and Nashik",Vashi and Alibag
"In the movie 'Zindagi Na Milegi Dobara' (2011), which specific location is mentioned in relation to the production schedules?
Options:
A. Goa
B. Alibag
C. Mumbai
D. Pune",Alibag
"In the production of the movie 'Zindagi Na Milegi Dobara', which specific location in Mumbai was mentioned for the final schedules?
Options:
A. Vashi
B. Andheri
C. Bandra
D. Colaba",Vashi
"In the movie 'Zindagi Na Milegi Dobara' released in 2011, where were the final filming schedules conducted?
Options:
A. Vashi and Alibag in Mumbai
B. Goa
C. Delhi
D. Pune",Vashi and Alibag in Mumbai
