Question & Options,Correct Answer
"In the 2019 movie 'Article 15', what does Ayan Ranjan encounter as soon as he arrives in the village?
Options:
A. A warm welcome from the villagers
B. Various forms of caste discrimination
C. A mysterious disappearance case
D. A cultural festival",Various forms of caste discrimination
"In the 2019 movie 'Article 15', who is assigned to Laalgaon as the Additional Superintendent of Police?
Options:
A. Ayan Ranjan
B. Laalgaon
C. Brahmanand
D. Anjali",Ayan Ranjan
"In the 2019 movie 'Article 15', which character is warmly welcomed by officers Brahmadatt Singh and Kisan Jatav?
Options:
A. Ayan Ranjan
B. Brahmadatt Singh
C. Kisan Jatav
D. Ranjan Ayan",Ayan Ranjan
"In the 2019 movie 'Article 15', what happens to Pooja in relation to the two Dalit girls trapped in a school bus?
Options:
A. Pooja is found safe with the girls.
B. Pooja is reported missing among the girls.
C. Pooja helps rescue the girls.
D. Pooja is one of the men in the bus.",Pooja is reported missing among the girls.
"In the 2019 movie 'Article 15', what do the local villagers do at Ayan's reception regarding the missing girls?
Options:
A. They celebrate the reception.
B. They ask the officers to find the missing girls but are turned down.
C. They provide information about the missing girls.
D. They ignore the situation entirely.",They ask the officers to find the missing girls but are turned down.
"In the 2019 movie 'Article 15', what significant issue do the two Dalit girls face while trapped in a school bus?
Options:
A. Economic inequality
B. Caste discrimination
C. Gender violence
D. Political corruption",Caste discrimination
"In the 2019 movie 'Article 15', what action does Ayan take regarding the missing girls?
Options:
A. Ayan orders Brahmadatt to file an FIR and obtain the postmortem report for the deceased girls
B. Ayan decides to investigate the missing girls on his own
C. Ayan dismisses the case due to lack of evidence
D. Ayan seeks help from the media to cover the missing girls' story",Ayan orders Brahmadatt to file an FIR and obtain the postmortem report for the deceased girls
"In the 2019 movie 'Article 15', what tragic event is discovered involving the deceased girls?
Options:
A. They were found alive in a nearby village.
B. They are found hanging from a tree, while a third girl, Pooja, is reported missing.
C. They escaped and are living in hiding.
D. They were taken to a safe house by the police.","They are found hanging from a tree, while a third girl, Pooja, is reported missing."
"In the 2019 movie 'Article 15', what does the autopsy of the deceased girls reveal?
Options:
A. They died of natural causes
B. They were victims of a hate crime
C. They were gang raped
D. They had no signs of trauma",They were gang raped
"In the 2019 movie 'Article 15', what narrative does Brahmadatt Singh push regarding the deceased girls?
Options:
A. They were victims of a political conspiracy.
B. They were involved in an incestuous relationship as lesbian lovers.
C. They were kidnapped by a gang.
D. They died in a tragic accident.",They were involved in an incestuous relationship as lesbian lovers.
"In the 2019 movie 'Article 15', who is the leader of the Bhim Sangharsh Sena (BSS)?
Options:
A. Nishad
B. Bhim
C. Sena
D. Ravi",Nishad
"In the 2019 film 'Article 15', what event occurs involving Jatav and Nishad, the leader of Bhim Sangharsh Sena?
Options:
A. Jatav saves Nishad from an attack
B. Jatav threatens Nishad's followers
C. Jatav is threatened and his vehicle is set on fire by followers of Nishad
D. Jatav and Nishad form an alliance",Jatav is threatened and his vehicle is set on fire by followers of Nishad
"In the 2019 film 'Article 15', what significant event occurs between Jatav and Ayan the day after an incident?
Options:
A. They celebrate a festival together
B. They have a discussion about the incident
C. They decide to go on a road trip
D. They argue about their differences",They have a discussion about the incident
"In the 2019 movie 'Article 15', what does Gaura reveal about the girls' employment situation with Anshu Naharia?
Options:
A. They were fired for demanding a raise.
B. They used to work for Anshu Naharia and asked for a raise in their salary.
C. They were happy with their current salary.
D. They were planning to quit their jobs.",They used to work for Anshu Naharia and asked for a raise in their salary.
"In the 2019 movie 'Article 15', what action does Anshu Naharia take towards Pooja after the girls request a raise in their salary of 3 rupees?
Options:
A. He hugs her
B. He ignores her
C. He slapped her
D. He supports her",He slapped her
"In the 2019 movie 'Article 15', who is Anshu Naharia in relation to Minister Ramlal Naharia?
Options:
A. A friend of Minister Ramlal Naharia
B. The son of Minister Ramlal Naharia
C. A rival politician
D. A police officer investigating a case",The son of Minister Ramlal Naharia
"In the movie 'Article 15' (2019), what significant action does Ayan take regarding the Constitution of India?
Options:
A. He writes a letter to the Prime Minister.
B. He posts a copy of Article 15 on the police bulletin board.
C. He organizes a protest against discrimination.
D. He teaches the Article 15 in a local school.",He posts a copy of Article 15 on the police bulletin board.
"In the 2019 movie 'Article 15', which character met with Dr. Malti Ram to investigate the truth behind the girls' murder?
Options:
A. Ayan
B. Ramlal Naharia
C. Dr. Malti Ram
D. Local Law Enforcement",Ayan
"In the 2019 movie 'Article 15', what tragic event do the characters Pooja and Anshu share in Laalgaon?
Options:
A. They were both victims of gang rape and murder.
B. They were both witnesses to a robbery.
C. They were both involved in a political scandal.
D. They were both friends who helped each other escape danger.",They were both victims of gang rape and murder.
"In the 2019 movie 'Article 15', what is the relationship between Anshu and Brahmadatt during the party scene?
Options:
A. Anshu and Brahmadatt were friends from childhood.
B. Anshu and Brahmadatt were both present at the party where the girls were raped and murdered.
C. Anshu accused Brahmadatt of the crimes.
D. Anshu and Brahmadatt were unaware of the events at the party.",Anshu and Brahmadatt were both present at the party where the girls were raped and murdered.
