Question & Options,Correct Answer
"In the 2012 movie 'Barfi!', which character is played by Ranbir Kapoor?
Options:
A. A. Barfi
B. B. Murphy
C. C. Jhilmil
D. D. Inspector Sharma",B. Murphy
"In the movie 'Barfi!' released in 2012, what is the significance of the name 'Barfi' in relation to the character played by Ranbir Kapoor?
Options:
A. It is the name of his pet.
B. It is a nickname for his character.
C. It is the name of his love interest.
D. It is the title of a song in the movie.",It is a nickname for his character.
"In the movie 'Barfi!', released in 2012, which character is portrayed by Priyanka Chopra?
Options:
A. Jhilmil Chatterjee
B. Barfi
C. Shruti
D. Mr. Basu",Jhilmil Chatterjee
"In the 2012 movie 'Barfi!', which actress plays the character Shruti Ghosh Sengupta?
Options:
A. Katrina Kaif
B. Ileana D'Cruz
C. Deepika Padukone
D. Priyanka Chopra",Ileana D'Cruz
"In the 2012 movie 'Barfi!', which character is played by Saurabh Shukla?
Options:
A. Inspector Sudhanshu Dutta
B. Barfi
C. Shruti
D. Mr. Mukherjee",Inspector Sudhanshu Dutta
"In the 2012 movie 'Barfi!', which character is portrayed by Ashish Vidyarthi?
Options:
A. A. Barfi
B. B. Jhilmil
C. C. Durjoy Chatterjee
D. D. Shruti",C. Durjoy Chatterjee
"In the 2012 movie 'Barfi!', which character is played by Saayoni Ghosh?
Options:
A. Shruti
B. Piyali
C. Barfi
D. Mr. Chaudhary",Piyali
"In the 2012 movie 'Barfi!', which actor plays the character Ranjeet Sengupta, who is Shruti's fiancé-turned-husband?
Options:
A. Ranbir Kapoor
B. Jisshu Sengupta
C. Ileana D'Cruz
D. Saurabh Shukla",Jisshu Sengupta
"In the movie 'Barfi!' released in 2012, which character is portrayed by Roopa Ganguly?
Options:
A. Mrs. Ghosh
B. Shruti
C. Barfi
D. Inspector Dutta",Mrs. Ghosh
"In the 2012 movie 'Barfi!', which character is played by Uday Tikekar?
Options:
A. Mr. Ghosh
B. Barfi
C. Shruti
D. Inspector Dutta",Mr. Ghosh
"In the 2012 movie 'Barfi!', which character is portrayed by Haradhan Bandopadhyay?
Options:
A. Jhilmil
B. Barfi
C. Daju
D. Shruti",Daju
"In the 2012 movie 'Barfi!', which character is played by Arun Bali, who is also Jhilmil's maternal grandfather?
Options:
A. Arun Bali
B. Nanaji
C. Jhilmil
D. Barfi",Nanaji
"In the movie 'Barfi!' released in 2012, which character is portrayed by Preeti Mamgain?
Options:
A. Jhilmil
B. Barfi
C. Mrs. Chatterjee
D. Inspector Sharma",Mrs. Chatterjee
"In the 2012 movie 'Barfi!', what is the relationship between Akash Khurana and Jungbahadur Chhetri?
Options:
A. Akash Khurana is Jungbahadur Chhetri's friend.
B. Akash Khurana is Jungbahadur Chhetri's father.
C. Akash Khurana plays the character of Jungbahadur Chhetri, who is Barfi's father.
D. Akash Khurana is Jungbahadur Chhetri's brother.","Akash Khurana plays the character of Jungbahadur Chhetri, who is Barfi's father."
"In the 2012 movie 'Barfi!', which character is played by Kenneth Desai?
Options:
A. Senior Inspector
B. Barfi
C. Shruti
D. Inspector Sharma",Senior Inspector
"In the movie 'Barfi!' released in 2012, what role does Rajeev Mishra play?
Options:
A. A detective investigating a case
B. Inspector Dutta's assistant
C. A romantic interest of Barfi
D. A supporting character in a love triangle",Inspector Dutta's assistant
"In the movie 'Barfi!' released in 2012, what is the relationship between Bholaraj Sapkota and Bhola?
Options:
A. Bholaraj Sapkota is Bhola's brother
B. Bholaraj Sapkota plays the character of Bhola, who is Barfi's friend
C. Bholaraj Sapkota is Barfi's father
D. Bholaraj Sapkota is Bhola's rival","Bholaraj Sapkota plays the character of Bhola, who is Barfi's friend"
"In the 2012 movie 'Barfi!', which character is played by Sujata Sehgal?
Options:
A. Jhilmil
B. Ms. D'Souza
C. Barfi
D. Shruti",Ms. D'Souza
"In the movie 'Barfi!', released in 2012, which character is played by Nirmala Thappa?
Options:
A. Jhilmil
B. Malti Mausi
C. Barfi
D. Shruti",Malti Mausi
