Question & Options,Correct Answer
"In the 2009 movie 'Wake Up Sid', what is the relationship between Ranbir Kapoor and Ram Mehra?
Options:
A. Ranbir Kapoor plays Ram Mehra's friend.
B. Ranbir Kapoor is the son of Ram Mehra.
C. Ranbir Kapoor is Ram Mehra's rival.
D. Ranbir Kapoor is Ram Mehra's mentor.",Ranbir Kapoor is the son of Ram Mehra.
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Konkona Sen Sharma?
Options:
A. Aisha Banerjee
B. Siddharth Mehra
C. Rohit
D. Aditi",Aisha Banerjee
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Anupam Kher?
Options:
A. Ram Mehra
B. Sid
C. Aisha
D. Rohini",Ram Mehra
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Supriya Pathak?
Options:
A. Sarita Mehra
B. Aditi
C. Ram Mehra
D. Rohit",Sarita Mehra
"In the 2009 movie 'Wake Up Sid', which character is played by Rahul Khanna?
Options:
A. Siddharth 'Sid' Mehra
B. Kabir Choudhary
C. Aisha
D. Rohit",Kabir Choudhary
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Kashmera Shah?
Options:
A. Sonia Gill
B. Aditi
C. Kabir Choudhary
D. Siddharth 'Sid' Mehra",Sonia Gill
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Shikha Talsania?
Options:
A. Laxmi Inder Advani
B. Siddharth 'Sid' Mehra
C. Aisha
D. Rohit",Laxmi Inder Advani
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Namit Das?
Options:
A. Siddharth 'Sid' Mehra
B. Rishi Atul Raheja
C. Aisha Banerjee
D. Rahul Mehra",Rishi Atul Raheja
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Krutika Bolaki?
Options:
A. Rishi Atul Raheja
B. Neha
C. Siddharth 'Sid' Mehra
D. Namit Das",Neha
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Rahul Pendkalkar?
Options:
A. Siddharth 'Sid' Mehra
B. Sanjay 'Sanju' Bapat
C. Aisha
D. Siddharth's Father",Sanjay 'Sanju' Bapat
"In the 2009 movie 'Wake Up Sid', which character is played by Sanat Sawant?
Options:
A. Siddharth 'Sid' Mehra
B. Jay Mehra
C. Aisha
D. Rohit",Jay Mehra
"In the 2009 movie 'Wake Up Sid', which character is played by Shruti Bapna?
Options:
A. Debbie
B. Siddharth Mehra
C. Aisha
D. Rohit",Debbie
"In the 2009 movie 'Wake Up Sid', what role does Nitin Chatterjee portray?
Options:
A. A chef
B. A restaurant steward
C. A friend
D. A mentor",A restaurant steward
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Kainaz Motivala?
Options:
A. Tanya Lathia
B. Aditi
C. Rohit
D. Siddharth 'Sid' Mehra",Tanya Lathia
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Mukesh Rawal?
Options:
A. Mr. Lathia
B. Ram Mehra
C. Tanya Lathia
D. Sid Mehra",Mr. Lathia
"In the 2009 movie 'Wake Up Sid', which character is played by Asif Ali Baig?
Options:
A. Siddharth 'Sid' Mehra
B. Raj
C. Aditi
D. Rohit",Raj
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Munir Kabani, who is related to Siddharth 'Sid' Mehra?
Options:
A. Head Photographer
B. Sid's Father
C. College Friend
D. Mentor",Head Photographer
"In the 2009 movie 'Wake Up Sid', what role does Atul Kulkarni play?
Options:
A. A college professor
B. A fashion designer
C. A musician
D. A chef",A fashion designer
"In the 2009 movie 'Wake Up Sid', which character is played by Aditi Rao Hydari?
Options:
A. Nandana
B. Siddharth
C. Rhea
D. Karan",Nandana
"In the 2009 movie 'Wake Up Sid', which character is played by Abhimanyu Singh?
Options:
A. Siddharth 'Sid' Mehra
B. Panjaban Kaur
C. Aisha
D. Rohit",Panjaban Kaur
"In the 2009 movie 'Wake Up Sid', which character is portrayed by Poonam Dhillon?
Options:
A. Mrs. Mehra
B. Siddharth Mehra
C. Aisha
D. Rohit",Mrs. Mehra
