node_1,node_2,edge,chunk_id,node_3,count
sunnyside daycare,barbie,"['Barbie falls in love with Ken at Sunnyside Daycare.', 'The toys are welcomed by the other toys at Sunnyside Daycare, and are given a tour of the seemingly perfect play-setting by Lots-O\'-Huggin\' Bear (""Lotso""), Big Baby, and Ken.']",990f8d9b8cf94914b8a03140181a583a,,4
woody,bonnie,"['A Sunnyside child named Bonnie finds Woody.', 'Bonnie takes Woody to her house, playing with him and her other toys.']",990f8d9b8cf94914b8a03140181a583a,,4
buzz,lotso,"After Andy's toys endure a rough playtime with the toddlers, Buzz asks Lotso to have himself and his friends moved to the older children’s room, but is instead captured. Lotso tells Buzz he sends all new toys to the toddler room for his gang’s safety, regardless if the new toys are age-appropriate or get broken. Seeing promise in Buzz, Lotso has him switched to demo mode, brainwashing him into believing Lotso is his commander.",bb775616c90546d9b588baba921a8cb7,,4
buzz,andy's toys,"After Andy's toys endure a rough playtime with the toddlers, Buzz asks Lotso to have himself and his friends moved to the older children’s room, but is instead captured.",bb775616c90546d9b588baba921a8cb7,,4
lotso,buzz,"After Andy's toys endure a rough playtime with the toddlers, Buzz asks Lotso to have himself and his friends moved to the older children’s room, but is instead captured.",bb775616c90546d9b588baba921a8cb7,,4
lotso,all new toys,"Lotso tells Buzz he sends all new toys to the toddler room for his gang’s safety, regardless if the new toys are age-appropriate or get broken.",bb775616c90546d9b588baba921a8cb7,,4
chuckles,daisy,"Woody meets a toy clown named Chuckles, and learns that Chuckles, Lotso, and Big Baby were once owned by a girl named Daisy.",bb775616c90546d9b588baba921a8cb7,,4
lotso,daisy,"Chuckles, Lotso, and Big Baby were once owned by a girl named Daisy.",bb775616c90546d9b588baba921a8cb7,,4
big baby,lotso,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.",bb775616c90546d9b588baba921a8cb7,,4
andy's toys,prison,"Andy's toys realize their mistake and attempt to leave, but are captured and imprisoned by Buzz on Lotso’s order.",bb775616c90546d9b588baba921a8cb7,,4
woody,chuckles,"Woody meets a toy clown named Chuckles,",bb775616c90546d9b588baba921a8cb7,,4
woody,sunnyside,Woody returns to Sunnyside and reunites with his friends.,a32b0f16dbb44def8845427b93c9b3f1,,4
buzz,spanish mode,"That night, Andy's toys inadvertently reset Buzz to Spanish mode in the process.",a32b0f16dbb44def8845427b93c9b3f1,,4
spanish buzz,woody,Spanish Buzz immediately befriends Woody and begins a relationship with Jessie.,a32b0f16dbb44def8845427b93c9b3f1,,4
lotso,deception,"Woody reveals Lotso's deception to Big Baby,",a32b0f16dbb44def8845427b93c9b3f1,,4
lotso,shredder,"Woody and Buzz help Lotso avoid a shredder,",a32b0f16dbb44def8845427b93c9b3f1,,4
andy,bonnie,"Assuming a note from Woody's mother, Andy donates toys to Bonnie. Initially hesitant, Andy passes Woody on to her when Bonnie recognizes him.",ca66b95b5c2f45f3a841166f17cb2e25,,4
woody,bottom of the donation box,"After assuming a note from Woody's mother, Andy finds Woody at the bottom of the donation box in Bonnie's possession.",ca66b95b5c2f45f3a841166f17cb2e25,,4
bonnie,andy,"Initially hesitant, Andy introduces the toys individually to Bonnie, and she recognizes Woody.",ca66b95b5c2f45f3a841166f17cb2e25,,4
barbie,ken,"Barbie, Ken, and Big Baby improve the lives of the toys at Sunnyside.",ca66b95b5c2f45f3a841166f17cb2e25,,4
