node_1,node_2,edge,chunk_id,count
faith,god,"In this context, the filmmaker explains that he uses water as a representation of faith and air as a representation of God. This suggests a relationship between these concepts that could be interpreted as both being intangible and powerful forces that inspire emotional attachments in individuals.",15c57cd0d5eb42d5b02cea378a8d6067,4
life of pi,ang lee,Ang Lee was chosen by Fox 2000 Pictures to direct the film adaptation of Life of Pi after multiple directors and writers were attached to the project.,4117db85694848d1a2f6db78a22bd715,4
life of pi,elizabeth gabler,Elizabeth Gabler acquired the project to adapt Life of Pi into a film for Fox 2000 Pictures and hired screenwriter Dean Georgaris.,4117db85694848d1a2f6db78a22bd715,4
life of pi,m. night shyamalan,M. Night Shyamalan was initially attached to direct the film adaptation of Life of Pi but ultimately chose to direct Lady in the Water instead.,4117db85694848d1a2f6db78a22bd715,4
life of pi,alfonso cuarón,Fox 2000 Pictures entered talks with Alfonso Cuarón to direct the film adaptation of Life of Pi but ultimately hired Jean-Pierre Jeunet.,4117db85694848d1a2f6db78a22bd715,4
life of pi,jean-pierre jeunet,Jean-Pierre Jeunet was initially set to direct the film adaptation of Life of Pi and began writing the screenplay with Guillaume Laurant but ultimately left the project.,4117db85694848d1a2f6db78a22bd715,4
gil netter,producer,producer Gil Netter proposed a reported budget of US$120 million,5878f5f251a144a68eae5680ed08c324,4
pi,suraj sharma,"Suraj Sharma was selected to portray the 16-year-old Pi in the movie. After 3,000 young men auditioned for the film's lead, Lee cast Suraj Sharma, a 17-year-old student and an acting newcomer.",3ee79aeadd1e414ebd6097894c4ed47a,4
pi,"extensive training in ocean survival, as well as in yoga and meditation practices","To prepare for the role of Pi, Suraj Sharma underwent extensive training in ocean survival, as well as in yoga and meditation practices.",3ee79aeadd1e414ebd6097894c4ed47a,4
pi's father,adil hussain,Adil Hussain played Pi's father in the movie.,3ee79aeadd1e414ebd6097894c4ed47a,4
the cook,gérard depardieu,Gérard Depardieu played the role of The Cook in the movie.,3ee79aeadd1e414ebd6097894c4ed47a,4
a reporter,tobey maguire,"Tobey Maguire was originally cast as 'a reporter' in the movie, but Lee cut him from the film to be consistent with the other casting choices made for the film.",3ee79aeadd1e414ebd6097894c4ed47a,4
holy rosary church,puducherry,"principal photography for the film began on January 18, 2011, in Puducherry at the Holy Rosary Church in Muthialpet.",6e1222ec08094d59bece1455635f4396,4
nightfall,light,Miranda mentions nightfall and discusses how she blocks out light during this time. Light is also mentioned as something that can be let in through open doors.,16836abec631440881a968011272112d,4
curtains,nightfall,Miranda mentions curtains specifically in relation to nightfall.,16836abec631440881a968011272112d,4
real sunlight,doors,Miranda discusses how doors can be opened to let in real sunlight.,16836abec631440881a968011272112d,4
life of pi,rhythm & hues studios,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",16836abec631440881a968011272112d,4
rhythm & hues studios,lee,Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.,16836abec631440881a968011272112d,4
rhythm & hues studios,tiger,"Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation.",16836abec631440881a968011272112d,4
cg animation,life of pi,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",d4e60886dfd742f79435e0f145869ebe,4
life of pi,british film institute's sight & sound magazine,"The British Film Institute's Sight & Sound magazine suggested that Life of Pi can be seen as the film Rhythm & Hues has been building up to all these years, due to the company's extensive experience in CG animation.",d4e60886dfd742f79435e0f145869ebe,4
rhythm & hues,life of pi,The visual effects company Rhythm & Hues used their vast knowledge of CG animation to create the titular tiger character in Life of Pi.,d4e60886dfd742f79435e0f145869ebe,4
cg animation,rhythm & hues,"Rhythm & Hues is a visual effects company with extensive experience in CG animation, as demonstrated by their work on films such as Life of Pi and earlier projects like Cats & Dogs and Yogi Bear.",d4e60886dfd742f79435e0f145869ebe,4
remote rendering,life of pi,The Malaysian branch of visual effects company Rhythm & Hues utilized their cloud infrastructure called CAVE (Cloud Animation and Visual Effects) for remote rendering in the creation of Life of Pi.,d4e60886dfd742f79435e0f145869ebe,4
remote rendering,life of pi,"Artist Abdul Rahman from Rhythm & Hues' Malaysian branch highlighted the global nature of the effects process, specifically in the creation of Life of Pi, through their use of remote rendering using CAVE.",d4e60886dfd742f79435e0f145869ebe,4
visual effects studios,life of pi,"Additional visual effects studios involved in the creation of Life of Pi include MPC, yU+co, Buf, Crazy Horse Effects, Look Effects, Christov Effects, Lola VFX, Reliance Mediaworks, and Stereo D.",d4e60886dfd742f79435e0f145869ebe,4
