node_1,node_2,edge,chunk_id,node_3,count
rick dalton,spaghetti westerns,"In February 1969, Hollywood actor Rick Dalton considers making spaghetti Westerns in Italy beneath him due to a fading career and his most recent roles being guest appearances as TV villains.",61f0696e652444159803297b078eaa45,,4
rick dalton,bounty law,"In February 1969, Hollywood actor Rick Dalton was the former star of the 1950s Western show Bounty Law.",61f0696e652444159803297b078eaa45,,4
rick dalton,agent marvin schwarz,"In February 1969, Hollywood actor Rick Dalton is advised by Agent Marvin Schwarz to make spaghetti Westerns in Italy.",61f0696e652444159803297b078eaa45,,4
cliff booth,world war ii veteran,"In February 1969, Cliff Booth, the former star of the 1950s Western show Bounty Law's, best friend, stunt double, personal assistant, and driver is a World War II veteran.",61f0696e652444159803297b078eaa45,,4
cliff booth,pit bull,"In February 1969, Cliff Booth's pet is a pit bull named Brandy.",61f0696e652444159803297b078eaa45,,4
sharon tate,rick dalton,"In February 1969, Hollywood actor Rick Dalton befriends young actress Sharon Tate and her husband, director Roman Polanski.",61f0696e652444159803297b078eaa45,,4
charles manson,terry melcher,"In February 1969, Charles Manson arrives at the Polanski residence looking for music producer Terry Melcher, who once lived there.",61f0696e652444159803297b078eaa45,,4
jay sebring,charles manson,"In February 1969, Tate's friend Jay Sebring turns Charles Manson away from the Polanski residence.",61f0696e652444159803297b078eaa45,,4
pussycat,booth,"In February 1969, a hippie woman named Pussycat is given a ride by Booth to Spahn Ranch.",61f0696e652444159803297b078eaa45,,4
george spahn,hippies,"In February 1969, Booth checks on George Spahn, the nearly blind owner of Spahn Ranch, to ensure that the hippies living there are not exploiting him.",61f0696e652444159803297b078eaa45,,4
tex,clem,"In February 1969, Tex is summoned to deal with a physical confrontation between Clem and Booth at Spahn Ranch.",61f0696e652444159803297b078eaa45,,4
dalton,forgets his lines,"while filming a guest star role as a TV villain on Lancer, Dalton forgets his lines.",cf55a6348e9f48f795055a39d2a8b331,,4
sebring,dalton,invited Sebring and Tate into Dalton's house for a drink after killing Sadie with a flamethrower movie prop from his shed,1997dd3c584b4640acf9865ec22ba342,,4
