node_1,node_2,edge,chunk_id,count
cooper,directorial debut,Cooper became the male lead while in final talks to make his directorial debut at the end of March 2016.,c6de0fadd2a84c0e86d03df9dfea8958,4
ray liotta,in talks,"On November 9, 2016, it was reported that Ray Liotta was in talks to join the film in the role of the manager to Cooper's character, though he ultimately was not involved.",c6de0fadd2a84c0e86d03df9dfea8958,4
sam elliott,joined,"On March 17, 2017, Sam Elliott joined the film,",c6de0fadd2a84c0e86d03df9dfea8958,4
rafi gavron,joined,"In April 2017, Rafi Gavron, Michael Harney, and Rebecca Field also joined the cast,",c6de0fadd2a84c0e86d03df9dfea8958,4
dave chappelle,cast,"In May, Dave Chappelle was cast in the film,",c6de0fadd2a84c0e86d03df9dfea8958,4
halsey,small role,"In April 2018, it was announced that Halsey would have a small role.",c6de0fadd2a84c0e86d03df9dfea8958,4
"april 17, 2017",filming,"Filming for A Star Is Born began on April 17, 2017.",2dd32c40dd79432dafe77ca1c928df72,4
lady gaga,nelson,"Subsequently, Nelson met Lady Gaga and began writing songs with her.",2dd32c40dd79432dafe77ca1c928df72,4
gaga and cooper,soundtrack,"The soundtrack for A Star Is Born, performed by Gaga and Cooper, was released on October 5, 2018.",2dd32c40dd79432dafe77ca1c928df72,4
call me by your name,album,"The studio announced that the album 'Call Me By Your Name' was released on October 5, 2018, by Interscope Records. The album features 19 songs in a wide range of musical styles + 15 dialogue tracks that will take you on a journey that mirrors the experience of seeing the film.",3d6f4e75247f42468926ece6200ac154,4
interscope records,studio,"The studio announced that the album 'Call Me By Your Name' was released on October 5, 2018, by Interscope Records. The studio is involved in releasing the album.",3d6f4e75247f42468926ece6200ac154,4
"october 5, 2018",release date,"The studio announced that the album 'Call Me By Your Name' was released on October 5, 2018. The release date is mentioned in the announcement.",3d6f4e75247f42468926ece6200ac154,4
19 songs,number of songs,The studio announced that the album 'Call Me By Your Name' features 19 songs in a wide range of musical styles. The number of songs is mentioned in the announcement.,3d6f4e75247f42468926ece6200ac154,4
dialogue tracks,number of dialogue tracks,The studio announced that the album 'Call Me By Your Name' features 15 dialogue tracks that will take you on a journey that mirrors the experience of seeing the film. The number of dialogue tracks is mentioned in the announcement.,3d6f4e75247f42468926ece6200ac154,4
