Question,Answer
"Did Jeb draw a pistol on Hex, resulting in Hex being forced to kill him after refusing an order from Quentin Turnbull?",No
Was Slocum sarcastic when suggesting Hex ask his dead friend Jeb?,Yes
Was Jeb forced to kill his best friend after refusing an order from Quentin Turnbull in *Jonah Hex*?,Yes
Was the weapon jammed with a hatchet before locking Quentin Turnbull's neck in the machine?,Yes
Was Jeb forced to kill his best friend after refusing an order from Quentin Turnbull in *Jonah Hex*?,Yes
Was Hex's best friend originally named Jeb in *Jonah Hex*?,No
Was Hex forced to kill Turnbull's son Jeb after refusing an order from Quentin Turnbull?,Yes
Was Jeb forced to draw a pistol on Hex in *Jonah Hex*?,No
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,Yes
Was Lilah present during the final battle in *Jonah Hex*?,No
Was Lilah the prostitute the one who found Hex near death and healed him?,No
Was Slocum sarcastic when suggesting that Hex should ask his dead friend Jeb for Turnbull's location?,Yes
Was Turnbull planning to rebuild a weapon to attack the U.S. on the Fourth of July in *Jonah Hex*?,Yes
Was the weapon jammed with a hatchet by Hex before locking Turnbull's neck in the machine?,Yes
Was Turnbull planning to rebuild a weapon to attack the U.S. on the Fourth of July?,Yes
Did Jonah Hex confront former Confederate Colonel Slocum to find Turnbull's location?,No
Was Hex forced to kill Turnbull's son Jeb after refusing an order from Quentin Turnbull in *Jonah Hex*?,Yes
Was President Ulysses S. Grant aware of Turnbull's plan to rebuild the weapon and attack the U.S. on the Fourth of July in *Jonah Hex*?,Yes
Was the experimental weapon invented by Eli Whitney involved in the conflict between Hex and Turnbull?,Yes
Was Lilah held captive by Turnbull in *Hex*?,Yes
Was the weapon used by Turnbull to conduct a test on a small town in Georgia in *Jonah Hex*?,Yes
Was the weapon used against Hex by Turnbull?,Yes
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,Yes
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,Yes
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,No
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,No
Was Lilah kidnapped by Burke at Turnbull's orders?,Yes
Was Lilah a prostitute in the movie *Jonah Hex*?,Yes
Did Burke help kill Hex's family in *Jonah Hex*?,No
Did Burke help kill Hex's family and later try to bring something Hex loves to Turnbull?,No
Did Burke help kill Hex's family in *Jonah Hex*?,No
Did Burke help kill Hex's family in *Jonah Hex*?,No
Was Lilah kidnapped by Burke at Turnbull's orders in *Jonah Hex*?,Yes
Was Lilah present during the final battle in *Jonah Hex*?,No
Was Jeb forced to draw a pistol on Hex in *grass*?,No
Did President Ulysses S. Grant realize that Turnbull was planning to rebuild the weapon and use it to attack the U.S.?,Yes
Was the experimental weapon invented by Eli Whitney hijacked by a gang of men led by Turnbull?,Yes
Was Lilah held captive by Turnbull in the movie?,Yes
Was the weapon used by Turnbull to conduct a test on a small town in Georgia?,Yes
Was the weapon used by Turnbull against Hex at the end?,No
Was Lilah present during the final battle in *Jonah Hex*?,No
Was Lilah present during the final battle in the movie *Jonah Hex*?,No
Was Lilah a prostitute who found Jonah Hex near death after his experience with the Crow people?,No
Did Hex confront former Confederate Colonel Slocum to find Turnbull's location?,No
Did Hex travel back to find the Crow people after learning about his father's location from Jeb in *Jonah Hex*?,No
Did Hex travel back to find the crow people after learning about his father's location from Jeb?,Yes
Did Hex use his abilities to disable Turnbull and escape with Lilah?,Yes
Was Jeb Turnbull forced to draw a pistol on Slocum in *slocum*?,No
Was President Ulysses S. Grant aware of Turnbull's plan to rebuild the weapon and attack the U.S. in *slocum*?,Yes
Was the experimental weapon invented by Eli Whitney hijacked by a gang of men led by Turnbull in *slocum*?,Yes
Was Lilah held captive by Turnbull in *Slocum*?,Yes
Was the weapon tested on a small town in Georgia by Turnbull in *Jonah Hex*?,Yes
Was the weapon used by Turnbull against Hex?,No
Did Jeb briefly fight with Hex before accepting his apology for killing him and revealing his father's location in *Jonah Hex*?,No
Did Jeb briefly fight with Hex before accepting his apology for killing him and revealing his father's location?,No
Did Jeb fight with Turnbull in multiple instances?,No
Did Hex jam the weapon with a hatchet before locking Turnbull's neck in the machine?,Yes
Was Jeb briefly in conflict with Hex before accepting his apology for killing him and revealing his father's location?,No
Was Jeb forced to kill Turnbull's son after refusing an order from Quentin Turnbull in *Jonah Hex*?,Yes
Was Jeb in an enemy relationship with President Ulysses S. Grant in *Jonah Hex*?,No
Was the experimental weapon invented by Eli Whitney hijacked by a gang of men led by Turnbull in *Jonah Hex*?,Yes
Was Lilah held captive by Turnbull in *Jonah Hex*?,Yes
Was Jeb ordered by Turnbull to find something Hex loves from him?,Yes
Was Jeb able to successfully use the weapon against Turnbull in *Jonah Hex*?,No
Was Jeb Turnbull killed by Jonah Hex after drawing a pistol on him?,Yes
Was President Ulysses S. Grant aware of Turnbull's plan to rebuild the weapon and attack the U.S. on the Fourth of July in *Jonah Hex*?,Yes
Was the experimental weapon invented by Eli Whitney hijacked by a gang of men led by Turnbull in *Jonah Hex*?,Yes
Was Lilah held captive by Turnbull in *Jonah Hex*?,Yes
Did Hex use his abilities to disable Turnbull and escape with Lilah?,Yes
"Was the weapon used by Turnbull backfired and exploded, killing him and his men in *Jonah Hex*?",Yes
Did Hex visit Jeb's grave to pay his respects for his father's death in *Jonah Hex*?,Yes
Did Hex confront former Confederate Colonel Slocum to ask about Turnbull's location?,No
Did Hex visit Jeb's grave to pay his respects for his father's death in *Jonah Hex*?,Yes
Was Jeb's grave visited by Hex to pay his respects for his father's death?,Yes
Did Hex visit Jeb's grave to pay his respects for his father's death in *Jonah Hex*?,Yes
