Question,Answer
Was Sharon Tate describing a nightmare to a journalist in August 1968?,Yes
Was Sharon Tate married to Roman Polanski in *The Haunting of Sharon Tate*?,No
Was Abigail 'Gibby' Folger staying in Sharon Tate's house as a friend or house-sitter?,Yes
Did Sharon Tate describe a nightmare to a journalist where she and Jay Sebring have their throats slashed?,Yes
Was William Garretson the previous caretaker that Sharon Tate asked about?,No
Was Steven Parent living in a trailer on the property without Sharon Tate's knowledge?,No
Did Sharon encounter strange women during her walk?,Yes
Did Abigail see a woman standing outside the window of her bedroom in *The Haunting of Sharon Tate*?,Yes
Did Abigail kill Susan in *The Haunting of Sharon Tate*?,Yes
Was Sharon the one who brought the Manson recording to Steven in *The Haunting of Sharon Tate*?,No
Did Sharon and Steven successfully escape from Tex's shooting and make it back to the house?,No
Was Sharon able to successfully free Jay during the confrontation with Tex?,No
Was Tex beaten to death by Steven in *The Haunting of Sharon Tate*?,No
Did Sharon find Abigail and Wojciech's extended stay at her home oppressive?,Yes
Was Sharon Tate murdered by Tex Watson in *The Haunting of Sharon Tate*?,Yes
Was Steven knowledgeable about technology in *The Haunting of Sharon Tate*?,Yes
Was Tex beaten with a shovel before being shot to death by Sharon in *The Haunting of Sharon Tate*?,Yes
Was Sharon able to successfully thwart Steven's impending murder?,No
Was Tex defeated by Steven with a shovel in *The Haunting of Sharon Tate*?,No
Was Sharon involved in a violent incident with Tex in the movie *The Haunting of Sharon Tate*?,Yes
Was Sharon the one who shot Tex to death in *The Haunting of Sharon Tate*?,Yes
Was Sharon convinced that Manson and his 'family' were plotting to kill her in *The Haunting of Sharon Tate*?,Yes
Did Sharon find Abigail and Wojciech's extended stay at her home oppressive in *The Haunting of Sharon Tate*?,Yes
"Did Tex Watson brutally murder Sharon, Jay, Abigail, and Wojciech in *The Haunting of Sharon Tate*?",No
Did Steven help Sharon analyze the Manson recording in *The Haunting of Sharon Tate*?,Yes
Did Sharon realize that her premonitions were actually memories in *The Haunting of Sharon Tate*?,Yes
Did Sharon and Steven attempt to thwart his impending murder together?,Yes
Did Sharon confront Tex and stab him with a penknife?,Yes
Was Sharon actually a ghost in *The Haunting of Sharon Tate*?,Yes
