Question,Answer
Did Batman inform Will and Amy to go to evacuation buses and mention that there will be no chance of survival if they go to save Amy?,Yes
Was Amy revealed to have an affair with Flavor Flav in the context of the movie *Batman*?,Yes
Was Batman involved in informing them to go to evacuation buses with no chance of survival if they go to save Amy?,No
Was Batman involved in informing them to go to evacuation buses and stating there will be no chance of survival if they go to save Amy?,No
Was Batman involved in informing Will to go to evacuation buses and that there will be no chance of survival if they go to save Amy?,Yes
Was Batman the one who informed Will to go to evacuation buses and mentioned that there will be no chance of survival if they go to save Amy?,No
Did Amy stab 'Beowulf' in the back before encountering Indiana Jones?,No
Did Amy have an affair with Flavor Flav in *Beowulf*?,Yes
Was 'Beowulf' stabbed in the back by Amy in the movie *Beowulf*?,No
Was 'Super Duper Sweet Sixteen' hosted by Will at his house?,No
Did Will admit his feelings for Amy before the call was dropped?,Yes
Was 'Beowulf' stabbed in the back by Amy?,No
