Question,Answer
"[""Was Bane never associated with the League of Shadows in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', was Bane formerly a member of the League of Shadows?""]",yes
"[""Did Bane rescue Dr. Leonid Pavel from a sinking ship in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', did Bane abduct Dr. Leonid Pavel from a CIA plane?""]",yes
"""In the 2012 movie 'The Dark Knight Rises', was Dr. Leonid Pavel a botanist?""",no
"""In 'The Dark Knight Rises' released in 2012, was Dr. Leonid Pavel a nuclear physicist who was abducted by Bane from a CIA plane?""",yes
"[""Did Harvey Dent's death fail to eradicate organized crime in Gotham City in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""Did the death of Harvey Dent lead to the eradication of organized crime in Gotham City through the Dent Act in the movie 'The Dark Knight Rises' released in 2012?""]",yes
"[""Did James Gordon expose Harvey Dent's killing spree in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', did James Gordon allow the blame for Harvey Dent's crimes to fall on Batman?""]",yes
"[""Did Rachel Dawes survive in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', is Bruce Wayne still mourning the death of Rachel Dawes?""]",yes
"[""Is the movie 'The Dark Knight Rises' from 2012 about Bruce Wayne not being involved with Wayne Enterprises after Rachel Dawes' death?""]",no
"[""In the 2012 film 'The Dark Knight Rises', is Bruce Wayne depicted as a reclusive owner of Wayne Enterprises following Rachel Dawes' death?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', did John Daggett, a Wayne Enterprises board member, conspire with Bane to take over a different company other than Wayne Enterprises?""]",no
"[""In 'The Dark Knight Rises' released in 2012, is John Daggett, who is a board member of Wayne Enterprises, helped by Bane to take control of the company?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', did Selina Kyle steal Bruce's prints from Wayne Manor for Clark Kent?""]",no
"[""In 'The Dark Knight Rises' released in 2012, did Selina Kyle steal Bruce's prints from Wayne Manor for a Wayne Enterprises board member named John Daggett?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', is Officer John Blake not an orphan?""]",no
"[""In 'The Dark Knight Rises' released in 2012, did Officer John Blake deduce Bruce Wayne's secret identity?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', did Bruce never return to Gotham as Batman after escaping captivity?""]",no
"[""In 'The Dark Knight Rises', released in 2012, does Bruce return to Gotham as Batman after escaping captivity?""]",yes
"[""Did Bane's army avoid clashing with Batman in the streets after Bruce escapes captivity in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', did Bane's army clash with Batman in the streets after Bruce escaped captivity?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', does Batman kill Bane during the battle with his army?""]",no
"[""In 'The Dark Knight Rises' released in 2012, does Catwoman kill Bane during the battle with Batman's army?""]",yes
"[""In the 2012 movie 'The Dark Knight Rises', did Gordon fail to block the signal, resulting in the bomb exploding?""]",no
"[""In 'The Dark Knight Rises' released in 2012, did Gordon successfully block the signal, preventing the bomb from exploding?""]",yes
"[""Did Alfred find out that Bruce was dead in the 2012 movie 'The Dark Knight Rises'?""]",no
"[""In the 2012 film 'The Dark Knight Rises', does Alfred discover that Bruce is alive and in a relationship with Selina?""]",yes
"[""Is the character 'Blake' in the 2012 movie 'The Dark Knight Rises' never revealed to have the legal first name 'Robin'?""]",no
"[""In the 2012 movie 'The Dark Knight Rises', does Blake, whose legal first name is revealed as Robin, resign from the GCPD and receive a package leading him to the Batcave?""]",yes
