Question,Answer
"[""Did General Frank Hoyt refuse to vivisect the Amphibian Man in the 2017 movie 'The Shape of Water'?""]",no
"[""In the 2017 movie 'The Shape of Water', was General Frank Hoyt eventually persuaded to vivisect the Amphibian Man for further study?""]",yes
"""In the 2017 movie 'The Shape of Water', did Dr. Robert Hoffstetler successfully convince Colonel Richard Strickland to keep the Amphibian Man alive for further study?""",no
"""In 'The Shape of Water' released in 2017, is Dr. Robert Hoffstetler, who is also a Russian spy named Dimitri Mosenkov, connected to the Amphibian Man?""",yes
"""In the 2017 movie 'The Shape of Water', was Dimitri Mosenkov ordered by his Soviet handlers to save the Amphibian Man?""",no
"""In 'The Shape of Water' released in 2017, is Dimitri Mosenkov, also known as Dr. Robert Hoffstetler, secretly ordered by his Soviet handlers to kill the Amphibian Man?""",yes
"[""Was the movie 'The Shape of Water' released in 2017 set in Texas, not Baltimore, Maryland?""]",no
"[""In the 2017 movie 'The Shape of Water', does Elisa work as a cleaner at a secret government laboratory in Baltimore, Maryland?""]",yes
"""In the 2017 movie 'The Shape of Water', did the creature ignore Giles completely without touching him at all?""",no
"""In 'The Shape of Water' released in 2017, does the creature touch Giles on his balding head and wounded arm?""",yes
"[""Did Elisa, in the 2017 movie 'The Shape of Water', end her relationship with the Amphibian Man before it could culminate in sexual intercourse?""]",no
"[""In the movie 'The Shape of Water' released in 2017, does Elisa develop a romantic relationship with the Amphibian Man?""]",yes
"""In the 2017 movie 'The Shape of Water', did General Hoyt give Strickland more than 36 hours to recover the Amphibian Man?""",no
"""In 'The Shape of Water' released in 2017, does General Hoyt threaten to end Strickland's career if he fails to recover the Amphibian Man within 36 hours?""",yes
"""In the 2017 movie 'The Shape of Water', did Hoffstetler decide to leave the US on his own accord without any instruction from his handlers?""",no
"""In 'The Shape of Water' released in 2017, was Hoffstetler informed by his handlers that he will be extracted from the US in two days?""",yes
"[""Did Strickland ignore Hoffstetler's meeting with his handlers in the 2017 movie 'The Shape of Water'?""]",no
"[""In the 2017 movie 'The Shape of Water', did Strickland follow Hoffstetler when he went to meet his two handlers?""]",yes
"[""In the 2017 movie 'The Shape of Water', did Strickland help Hoffstetler recover from his injuries?""]",no
"[""In 'The Shape of Water', released in 2017, did Strickland torture the dying Hoffstetler to reveal the Amphibian Man's whereabouts?""]",yes
"""In the 2017 movie 'The Shape of Water', does Strickland successfully threaten Zelda in her home?""",no
"""In 'The Shape of Water' released in 2017, does Zelda's husband Brewster reveal that Elisa has the Amphibian Man to Strickland?""",yes
"[""In the 2017 movie 'The Shape of Water', did Strickland find Elisa's apartment filled with people?""]",no
"[""In 'The Shape of Water', released in 2017, did Strickland find evidence of the creature in Elisa's apartment's bathtub?""]",yes
"[""In the 2017 movie 'The Shape of Water', did the amphibian man leave Elisa to die after Strickland shot her?""]",no
"[""In 'The Shape of Water' released in 2017, does the amphibian man use his healing powers to revive Elisa?""]",yes
"[""In the 2017 movie 'The Shape of Water', does the Amphibian Man fail to heal the scars on Elisa's neck?""]",no
"[""In 'The Shape of Water' released in 2017, does the Amphibian Man use his healing powers to transform the scars on Elisa's neck into gills like his own?""]",yes
"[""In the 2017 movie 'The Shape of Water', does Strickland survive the encounter with the Amphibian Man at the canal?""]",no
"[""In 'The Shape of Water' released in 2017, does the Amphibian Man heal himself after being shot by Strickland?""]",yes
"""In the 2017 movie 'The Shape of Water', did Strickland ignore Elisa and the creature at the canal?""",no
"""In 'The Shape of Water' released in 2017, does Strickland arrive at the canal and end up shooting both Elisa and the Amphibian Man?""",yes
"""In the 2017 movie 'The Shape of Water', does the amphibian man fail to reveal gills on Elisa's neck?""",no
"""In 'The Shape of Water', released in 2017, does the amphibian man use his healing powers to reveal gills on Elisa's neck?""",yes
"[""Is it true that in the 2017 movie 'The Shape of Water', the Amphibian Man leaves Elisa behind when the police arrive?""]",no
"[""In the movie 'The Shape of Water' released in 2017, does the Amphibian Man jump into the canal with Elisa when the police arrive?""]",yes
"""In the 2017 movie 'The Shape of Water', does the amphibian man save Elisa's life without killing anyone?""",no
"""In 'The Shape of Water' released in 2017, does the amphibian man kill Strickland?""",yes
"[""Did Zelda get arrested by the police in the 2017 movie 'The Shape of Water'?""]",no
"[""In the 2017 movie 'The Shape of Water', does the Amphibian Man take Elisa and jump into the canal when the police arrive on the scene with Zelda?""]",yes
"[""In the 2017 movie 'The Shape of Water', does the amphibian man lack any healing powers/ability?""]",no
"[""In 'The Shape of Water' released in 2017, does the amphibian man use his healing powers/ability on Elisa's scars?""]",yes
