Question,Answer
"[""Was the movie 'Avengers: Infinity War' announced by DC Studios for production in October 2014?""]",no
"[""Was the movie 'Avengers: Infinity War', released in 2018, announced for production by Marvel Studios in October 2014?""]",yes
"[""Was the movie 'Avengers: Infinity War' released in 2019 after 'Avengers: Endgame'?""]",no
"[""Was the movie 'Avengers: Infinity War' released in 2018, a year before 'Avengers: Endgame'?""]",yes
"""Was the movie 'Avengers: Infinity War' released in 2018 produced by a company other than Marvel Studios?""",no
"""Is it correct to say that Marvel Studios was the production company responsible for 'Avengers: Infinity War' released in 2018?""",yes
"""Was the movie 'Avengers Infinity War' released in 2018 filmed under a different working title 'Mary Lou' at Pinewood Atlanta Studios in Fayette County, Georgia?""",yes
"""Was the movie 'Avengers Infinity War' released in 2018 filmed under its original title at Pinewood Atlanta Studios in Fayette County, Georgia?""",no
"""Did Chris Evans play both Tony Stark and Iron Man in the 2018 movie 'Avengers Infinity War'?""",no
"""Did Robert Downey Jr. play both Tony Stark and Iron Man in the 2018 movie 'Avengers Infinity War'?""",yes
"[""Was Peter Quill, also known as Star-Lord, played by Chris Pratt in 'Avengers Infinity War' released in 2018?""]",yes
"[""Did Robert Downey Jr. play the role of Peter Quill, also known as Star-Lord, in 'Avengers Infinity War' released in 2018?""]",no
"[""Did Tom Holland not portray both Peter Parker and Spider-Man in the 2018 film 'Avengers Infinity War'?""]",no
"[""Did Tom Holland portray both Peter Parker and Spider-Man in the 2018 film 'Avengers Infinity War'?""]",yes
"""Did the additional filming for 'Avengers Infinity War' released in 2018 take place in London instead of Edinburgh and Glasgow?""",no
"""Was additional filming for 'Avengers Infinity War' released in 2018 conducted in Edinburgh, Glasgow, and the Scottish Highlands?""",yes
"""Was the studio work for 'Avengers Infinity War' (2018) done at a location other than Wardpark Studios in Cumbernauld?""",no
"""Did Wardpark Studios in Cumbernauld handle the studio work for 'Avengers Infinity War' released in 2018?""",yes
"""Did the filming for 'Avengers Infinity War' released in 2018 take place in Los Angeles instead of Downtown Atlanta and Central Park?""",no
"""Did the filming for 'Avengers Infinity War', released in 2018, take place in Downtown Atlanta and Central Park?""",yes
"""Was the final scene of 'Avengers Infinity War' (2018), where Thanos settles in a nipa hut, filmed in a studio based in the United States?""",no
"""Was footage acquired from Indochina Productions, a studio based in Thailand, to film the final scene of 'Avengers Infinity War' (2018), where Thanos settles in a nipa hut?""",yes
"[""Was Avengers Infinity War, released by Disney in 2018, not available in the United States?""]",no
"[""Did Disney move the release of Avengers Infinity War to April 27, 2018, in the United States?""]",yes
"""Was 'Avengers Infinity War' released by a company other than Disney in the United States in 2018?""",no
"""Did Disney move the release date of 'Avengers Infinity War' to April 27, 2018, to align it with some of its international markets?""",yes
"[""Was the movie 'Avengers Infinity War' released in 2018 not one of the most expensive films ever made?""]",no
"[""With an estimated budget in the range of $325–400 million, is 'Avengers Infinity War' released in 2018 one of the most expensive films ever made?""]",yes
"""Did Chris Evans not return to his role as Steve Rogers / Captain America in the 2018 movie Avengers Infinity War?""",no
"""Did Chris Evans, who portrays Steve Rogers / Captain America in the Marvel Cinematic Universe, return to his role for the 2018 movie Avengers Infinity War?""",yes
"""Did Chris Hemsworth, who portrays Thor in the Marvel Cinematic Universe, not return to his role for Avengers: Infinity War released in 2018?""",no
"""Did Chris Hemsworth, known for his role as Thor in the Marvel Cinematic Universe, return for the production of Avengers: Infinity War in 2018?""",yes
"""Did Hemsworth fail to earn $15 million for his role in 'Avengers Infinity War' released in 2018?""",no
"""Did both Evans and Hemsworth earn $15 million each for their roles in 'Avengers Infinity War' released in 2018?""",yes
