Question,Answer
"[""Was Tony Stark not a part of the Avengers in the 2018 movie 'Avengers: Infinity War'?""]",no
"[""In the 2018 movie 'Avengers: Infinity War', was Thor's storyline significant and directly opposed to Thanos' argument?""]",yes
"[""Was 'Tony Stark' portrayed by an actor other than 'Robert Downey Jr.' in the 2018 movie 'Avengers: Infinity War'?""]",no
"[""In the 2018 movie 'Avengers: Infinity War', did Robert Downey Jr. portray the character 'Tony Stark' who is a self-described genius, billionaire, playboy, and philanthropist?""]",yes
"""In the 2018 film 'Avengers Infinity War', did Scarlett Johansson play a character other than Natasha Romanoff / Black Widow?""",no
"""In 'Avengers Infinity War' released in 2018, is the character Black Widow portrayed by Scarlett Johansson?""",yes
"""In the 2018 movie 'Avengers Infinity War', was Scarlett Johansson not cast as the character Natasha Romanoff / Black Widow?""",no
"""In the 2018 movie 'Avengers Infinity War', is the character Natasha Romanoff also known as Black Widow and portrayed by Scarlett Johansson?""",yes
"[""In the 2018 movie 'Avengers Infinity War', did Loki refuse to acknowledge himself as 'Odinson' in his final moments?""]",no
"[""In 'Avengers Infinity War' released in 2018, does Loki's acknowledgement of himself as 'Odinson' signify the end of his journey and establish the threat of Thanos?""]",yes
"""Did Loki not appear in the 2018 movie 'Avengers Infinity War'?""",no
"""Is Loki, who appeared in 'Thor: Ragnarok', also a character in the 2018 movie 'Avengers Infinity War'?""",yes
"Question 1: [""Was Gwyneth Paltrow not part of the cast in the 2018 movie 'Avengers Infinity War' where she portrayed the character of Pepper Potts?""]","[no]

question 2: [""did gwyneth paltrow portray the character of pepper potts in the 2018 movie 'avengers infinity war'?""]"
"""In the 2018 movie 'Avengers Infinity War', did Gwyneth Paltrow not play the character of Stark's fiancée, Pepper Potts?""",no
"""In the 2018 movie 'Avengers Infinity War', is Gwyneth Paltrow's character, Pepper Potts, closely related to Stark?""",yes
"""In the 2018 movie 'Avengers Infinity War', was Benicio Del Toro cast in the role of a character other than The Collector?""",no
"""Does Benicio Del Toro portray the character of The Collector, an obsessive keeper of a vast collection of interstellar fauna, relics, and species, in the 2018 movie 'Avengers Infinity War'?""",yes
"[""Was the character 'the collector' not portrayed as one of the 'elders of the universe' in the 2018 film 'Avengers Infinity War'?""]",no
"[""Does the character 'the collector', portrayed by Benicio del Toro, have a connection with the 'elders of the universe' in the 2018 film 'Avengers Infinity War'?""]",yes
"[""Was the character Nick Fury not part of the MCU canon in the 2018 movie 'Avengers: Infinity War'?""]",no
"[""Did Jackson appear as Nick Fury in the 2018 movie 'Avengers: Infinity War' as part of the larger MCU canon?""]",yes
"""Did Terry Notary portray Cull Obsidian in the 2018 movie 'Avengers Infinity War'?""",yes
"""Was Terry Notary the actor for Iron Man in the 2018 movie 'Avengers Infinity War'?""",no
"""Did Tom Cruise portray the character Ebony Maw in the 2018 movie 'Avengers Infinity War'?""",no
"""In the 2018 movie 'Avengers Infinity War', was the character Ebony Maw portrayed by Tom Vaughan-Lawlor?""",yes
"[""Was the role of Proxima Midnight in the 2018 movie 'Avengers Infinity War' played by an actress other than Carrie Coon?""]",no
"[""Did Carrie Coon provide facial capture and some motion-capture for the character Proxima Midnight in the 'Avengers Infinity War' released in 2018?""]",yes
"""Did Michael James Shaw not portray the character Corvus Glaive in the 2018 movie Avengers Infinity War?""",no
"""In the 2018 movie Avengers Infinity War, was Corvus Glaive's character portrayed by Michael James Shaw?""",yes
"""Did Ross Marquand voice the character Tony Stark in the 2018 movie 'Avengers Infinity War'?""",no
"""In the 2018 movie 'Avengers Infinity War', did Ross Marquand provide the voice for the character Johann Schmidt / Red Skull?""",yes
"""Did Hugo Weaving play the character of Red Skull in the 2018 movie 'Avengers Infinity War'?""",no
"""Is it true that Hugo Weaving portrayed the character of Red Skull in a film within the Marvel Cinematic Universe, but not in 'Avengers Infinity War' released in 2018?""",yes
"[""Did Stan Lee not appear as Parker's school bus driver in the 2018 film, Avengers Infinity War?""]",no
"[""Did Stan Lee make a cameo as Parker's school bus driver in the 2018 film, Avengers Infinity War?""]",yes
"""Did Stephen McFeely, the screenwriter of Avengers Infinity War, released in 2018, make a cameo appearance as Iron Man in the film?""",no
"""In the 2018 movie Avengers Infinity War, did screenwriter Stephen McFeely make a cameo appearance as Secretary Ross' aide?""",yes
"""Was Tobias Fünke, played by David Cross, completely removed from the 2018 movie 'Avengers Infinity War'?""",no
"""Despite not making the theatrical cut, does Tobias Fünke still appear as a specimen in the Collector's collection in the 2018 movie 'Avengers Infinity War'?""",yes
