Question,Answer
"[""Did Leonardo DiCaprio portray the character Riggan Thomson in the 2014 movie 'Birdman'?""]",no
"[""Is Michael Keaton the actor who portrayed the character Riggan Thomson in the 2014 movie 'Birdman'?""]",yes
"[""In the 2014 movie Birdman, does Zach Galifianakis play a character named John?""]",no
"[""Does Zach Galifianakis play a character named Jake in the 2014 movie Birdman?""]",yes
"""Did Edward Norton portray the role of Mike Shiner in the 2014 movie 'Birdman'?""",yes
"""In the 2014 movie 'Birdman', was the character Mike Shiner played by an actor other than Edward Norton?""",no
"""Did Andrea Riseborough not play the role of Laura Alburn in the 2014 movie Birdman?""",no
"""Did Andrea Riseborough play the role of Laura Alburn in the 2014 movie Birdman?""",yes
"[""Did Amy Ryan portray the character Sylvia Thomson in the 2014 movie 'Birdman'?""]",yes
"[""Was Amy Ryan's character in the 2014 movie 'Birdman' named Susan Thomson?""]",no
"""In the 2014 movie 'Birdman', did Emma Stone play a character other than Sam Thomson?""",no
"""Did Emma Stone portray the character Sam Thomson in the 2014 movie 'Birdman'?""",yes
"[""Did Naomi Watts portray the character Lesley Truman in the movie Birdman released in 2014?""]",yes
"[""Was Naomi Watts a part of the cast but did not portray Lesley Truman in the movie Birdman released in 2014?""]",no
"""Did Lindsay Duncan portray a character named Tabitha Dickinson in the 2014 movie 'Birdman'?""",yes
"""In the 2014 movie 'Birdman', is Lindsay Duncan's character named after a real person?""",no
"""Did Merritt Wever play the character Annie in the movie 'Birdman' released in 2014?""",yes
"""In the 2014 movie 'Birdman', was the character Annie played by an actor other than Merritt Wever?""",no
"""Did Jeremy Shamos play the character named Ralph in the 2014 movie 'Birdman'?""",yes
"""In the 2014 movie 'Birdman', was the character Ralph portrayed by an actor other than Jeremy Shamos?""",no
"""Did Bill Camp play the role of a 'Crazy Man' in the 2014 movie 'Birdman'?""",yes
"""In the movie 'Birdman' released in 2014, was the character 'Crazy Man' portrayed by an actor other than Bill Camp?""",no
"[""Did Damian Young play the character Gabriel in the 2014 movie 'Birdman'?""]",yes
"[""Was Damian Young's character named Michael in the 2014 movie 'Birdman'?""]",no
"[""Was the character Larry in the 2014 film 'Birdman' played by an actor named Michael Siberry?""]",yes
"[""Did Michael Siberry play a character named John in the 2014 movie 'Birdman'?""]",no
"[""Did Clark Middleton play the character Sydney in the 2014 movie 'Birdman'?""]",yes
"[""In the movie 'Birdman' released in 2014, was Sydney portrayed by an actor other than Clark Middleton?""]",no
"[""Was Natalie Gold not a part of the cast for the 2014 movie 'Birdman', performing as Clara?""]",no
"[""Did Natalie Gold perform as Clara in the 2014 movie 'Birdman'?""]",yes
"[""Did Paula Pell play the role of a lady in a restaurant in the 2014 movie 'Birdman'?""]",no
"[""In the movie 'Birdman' released in 2014, did Paula Pell portray the character 'Lady in Bar'?""]",yes
"[""Was David Fierro not part of the cast in the 2014 movie 'Birdman'?""]",no
"[""Did David Fierro play the role of 'Man in Bar' in the 2014 movie 'Birdman'?""]",yes
"""Did Donna Lynne Champlin portray the character of Broadway Lady in the movie 'Birdman' released in 2014?""",yes
"""Was Donna Lynne Champlin the main lead in the movie 'Birdman' released in 2014?""",no
"""Did Craig muMs Grant not perform as Broadway Man in the 2014 movie Birdman?""",no
"""Did actor Craig muMs Grant perform as Broadway Man in the 2014 movie Birdman?""",yes
"[""Was Jackie Hoffman not part of the cast in the 2014 movie Birdman?""]",no
"[""Did actress Jackie Hoffman play the role of 'Mary Lady on Balcony' in the 2014 movie Birdman?""]",yes
"[""Did Susan Blackwell play the role of the main character in the 2014 movie 'Birdman'?""]",no
"[""In the 2014 movie 'Birdman', did Susan Blackwell portray the character of Intermission Woman?""]",yes
"[""Did Stephen Adly Guirgis play the role of a Good Neighbor in the 2014 movie 'Birdman'?""]",yes
"[""Was Stephen Adly Guirgis cast as the main character in the 2014 movie 'Birdman'?""]",no
