Question,Answer
"[""Does the movie 'Blade Runner 2049', released in 2017, portray replicants as free and independent entities, not used for slave labor?""]",no
"[""In the 2017 movie 'Blade Runner 2049', are bioengineered humans, known as replicants, still used for slave labor?""]",yes
"[""Did the character KD6-3.7, also known as K, not work as a 'blade runner' for the Los Angeles Police Department in the 2017 movie 'Blade Runner 2049'?""]",no
"[""In the 2017 movie 'Blade Runner 2049', does the character K, with the serial number KD6-3.7, serve as a 'blade runner' for the Los Angeles Police Department?""]",yes
"[""In the 2017 movie 'Blade Runner 2049', was the deceased female replicant found at Morton's farm identified as someone other than Rachael, the experimental Nexus 7 replicant?""]",no
"[""In 'Blade Runner 2049' released in 2017, was the deceased female replicant found by K at Morton's farm identified as Rachael, an experimental Nexus 7 replicant?""]",yes
"[""Is Lt. Joshi inferior to K in the Los Angeles Police Department in the 2017 movie, Blade Runner 2049?""]",no
"[""In the 2017 movie, Blade Runner 2049, is Lt. Joshi K's superior in the Los Angeles Police Department?""]",yes
"[""Did Rick Deckard, in the 2017 movie 'Blade Runner 2049', have no romantic ties with Rachael, an experimental Nexus 7 replicant?""]",no
"[""According to the plot of 'Blade Runner 2049', released in 2017, did Rick Deckard have romantic ties with Rachael, an experimental Nexus 7 replicant?""]",yes
"[""In the 2017 movie 'Blade Runner 2049', was Luv not sent by Niander Wallace to monitor K?""]",no
"[""In 'Blade Runner 2049' released in 2017, is Luv a replicant enforcer sent by Niander Wallace to monitor K?""]",yes
"[""Is Joi not a character in the 2017 movie Blade Runner 2049?""]",no
"[""Is Joi a holographic AI girlfriend in the 2017 movie Blade Runner 2049?""]",yes
"[""Did the character K pass the baseline test in the 2017 movie 'Blade Runner 2049'?""]",no
"[""In the movie 'Blade Runner 2049' released in 2017, was K given 48 hours to pass the test or face retirement after failing a baseline test?""]",yes
"""In the 2017 movie 'Blade Runner 2049', did Deckard deny being the father of Rachael's child and scramble the birth records to protect their offspring's identity?""",no
"""In 'Blade Runner 2049', released in 2017, does Deckard admit to being the father of Rachael's child and also reveal that he scrambled the birth records to protect their offspring's identity?""",yes
"[""Did Deckard abandon the child to the replicant freedom movement in the 2017 movie 'Blade Runner 2049'?""]",no
"[""In the 2017 movie 'Blade Runner 2049', did Deckard leave the child in the custody of the replicant freedom movement?""]",yes
"[""Did Luv spare Joshi's life in the 2017 movie Blade Runner 2049?""]",no
"[""In the 2017 movie Blade Runner 2049, did Luv track K to Las Vegas after killing Joshi?""]",yes
"[""Did Joi, in the 2017 movie 'Blade Runner 2049', hire Mariette to cook for K?""]",no
"[""In 'Blade Runner 2049' released in 2017, did Joi hire replicant prostitute Mariette as a surrogate for her to have sex with K?""]",yes
"[""Did Mariette fail to place a tracker on K's jacket in the 2017 movie, Blade Runner 2049?""]",no
"[""In the movie Blade Runner 2049 released in 2017, did Mariette place a tracker on K's jacket before being sent away by Joi?""]",yes
