Question,Answer
"""Did the COVID-19 pandemic affect the trailer of the 2021 movie 'Dune', with a recording of children playing in a church being included?""",yes
"""Was the 2021 movie 'Dune' trailer completely devoid of any audio recordings made during the COVID-19 pandemic?""",no
"[""Was the song 'Eclipse' by Pink Floyd used in the 2021 movie 'Dune' without any modifications or cover versions?""]",no
"[""Did Hans Zimmer supervise a 32-person choir via FaceTime to record a cover of Pink Floyd's song 'Eclipse' for the first trailer of the 2021 movie 'Dune'?""]",yes
"[""Is it true that no soundtrack albums were released for the 2021 movie 'Dune'?""]",no
"[""Were three soundtrack albums, including 'The Dune Sketchbook (Music from the Soundtrack)', released for the movie 'Dune' in 2021 by WaterTower Music?""]",yes
"""Was the 'Dune (Original Motion Picture Soundtrack)' for the 2021 movie 'Dune' released by a company other than WaterTower Music?""",no
"""Were three soundtrack albums, including 'Dune (Original Motion Picture Soundtrack)', released for the 2021 movie 'Dune' by WaterTower Music?""",yes
"""Was the soundtrack album 'The Art and Soul of Dune' for the 2021 movie 'Dune' released by a company other than WaterTower Music?""",no
"""Were three soundtrack albums, including 'The Art and Soul of Dune', released by WaterTower Music for the 2021 movie 'Dune'?""",yes
"[""Did the 2021 movie 'Dune' not have any singles released titled 'Paul's Dream'?""]",no
"[""Were there two singles released for the movie 'Dune' in 2021, one of which was titled 'Paul's Dream'?""]",yes
"[""Was the song 'Ripples in the Sand' not one of the two singles released for the 2021 movie, Dune?""]",no
"[""Were 'Paul's Dream' and 'Ripples in the Sand' two singles released for the 2021 movie, Dune?""]",yes
