Question,Answer
"[""Did Daniel Day-Lewis not play the character Daniel Plainview in the 2007 movie 'There Will Be Blood'?""]",no
"[""Did Daniel Day-Lewis portray the character Daniel Plainview in the 2007 film 'There Will Be Blood'?""]",yes
"[""Did Kevin J. O'Connor play the character named Henry in the 2007 movie 'There Will Be Blood'?""]",yes
"[""In the movie 'There Will Be Blood' released in 2007, was the character Henry portrayed by an actor other than Kevin J. O'Connor?""]",no
"[""Did Ciarán Hinds play the role of Jack Vincennes in the 2007 movie 'There Will Be Blood'?""]",no
"[""In the 2007 movie 'There Will Be Blood', was the role of Fletcher Hamilton played by Ciarán Hinds?""]",yes
"[""Did the actress Colleen Foy play the role of Mary Sunday in the 2007 movie 'There Will Be Blood'?""]",yes
"[""In the 2007 movie 'There Will Be Blood', was the role of Mary Sunday played by an actor other than Colleen Foy?""]",no
"[""Did actor David Willis play the role of Abel Sunday in the 2007 movie 'There Will Be Blood'?""]",yes
"[""Was the character Abel Sunday in the movie 'There Will Be Blood' released in 2007 portrayed by actor Tom Hanks?""]",no
"""Did the actor Hans Howes portray a character named Bandy in the 2007 movie 'There Will Be Blood'?""",yes
"""In the 2007 movie 'There Will Be Blood', was the character Bandy portrayed by an actor other than Hans Howes?""",no
"[""Did the actor Paul F. Tompkins play the role of a character named Prescott in the 2007 movie, 'There Will Be Blood'?""]",yes
"[""In the movie 'There Will Be Blood' released in 2007, was the character Prescott played by an actor other than Paul F. Tompkins?""]",no
"""Did the actor Jim Downey portray the character Al Rose in the 2007 movie 'There Will Be Blood'?""",yes
"""In the 2007 movie 'There Will Be Blood', was the character Al Rose portrayed by an actor other than Jim Downey?""",no
"[""Did the actor David Warshofsky play the role of H.M. Tilford in the 2007 movie 'There Will Be Blood'?""]",yes
"[""In the 2007 movie 'There Will Be Blood', was the character H.M. Tilford played by an actor other than David Warshofsky?""]",no
"[""Did Barry Del Sherman play the character H.B. Ailman in the 2007 movie 'There Will Be Blood'?""]",yes
"[""In the 2007 movie 'There Will Be Blood', was the character H.B. Ailman portrayed by an actor other than Barry Del Sherman?""]",no
