Question,Answer
"""Did Ralph Fiennes portray the character of Monsieur Gustave H. in a movie other than 'The Grand Budapest Hotel' released in 2014?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', is the character of Monsieur Gustave H. portrayed by Ralph Fiennes?""",yes
"[""Was Tony Revolori not a part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""In the 2014 movie 'The Grand Budapest Hotel', does Tony Revolori play the character Zero Moustafa?""]",yes
"[""Did Adrien Brody play the role of Dmitri Desgoffe-und-Taxis, Madame D.'s son, in a different movie other than 'The Grand Budapest Hotel' released in 2014?""]",no
"[""In the 2014 movie 'The Grand Budapest Hotel', did Adrien Brody portray the character Dmitri Desgoffe-und-Taxis, Madame D.'s son?""]",yes
"[""Did Willem Dafoe play the role of a ruthless hitman named J. G. Jopling in a comedy movie released in 2014 called 'The Grand Budapest Hotel'?""]",yes
"[""In the 2014 movie 'The Grand Budapest Hotel', was the character J. G. Jopling portrayed by an actor other than Willem Dafoe?""]",no
"""Is it true that Saoirse Ronan did not play the character Agatha, an apprentice baker and love interest of Zero Moustafa, in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', did Saoirse Ronan play the role of Agatha, an apprentice baker and love interest of Zero Moustafa?""",yes
"[""Was Tilda Swinton not a part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""Did Tilda Swinton portray the character of Dowager Countess Céline Villeneuve Desgoffe-und-Taxis, also known as Madame D, in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"[""Was Edward Norton not a part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""Did Edward Norton play the role of Albert Henckels, a police investigator, in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"[""Was Mathieu Amalric not part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""Did Mathieu Amalric play the role of Serge X, a shifty butler, in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"""Did Jeff Goldblum play the role of a chef in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the movie 'The Grand Budapest Hotel' released in 2014, did Jeff Goldblum portray the character of Deputy Vilmos Kovacs, the lawyer representing Grand Budapest interests?""",yes
"[""Was Harvey Keitel absent from the cast of the 2014 movie, The Grand Budapest Hotel?""]",no
"[""Did Harvey Keitel play the role of Ludwig, a leader of a prison gang at Checkpoint Nineteen, in the 2014 movie, The Grand Budapest Hotel?""]",yes
"""Did Tom Wilkinson play the role of a villain in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', did Tom Wilkinson portray the character of an author who writes about the hotel?""",yes
"""In the 2014 movie 'The Grand Budapest Hotel', did Bill Murray play the character of M. Ivan, a Society of the Crossed Keys concierge affiliated with The Grand Budapest Hotel?""",yes
"""In the 2014 movie 'The Grand Budapest Hotel', did Bill Murray portray a character who is not affiliated with The Grand Budapest Hotel?""",no
"[""Was Owen Wilson not part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""Did Owen Wilson play the character M. Chuck in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"""In the 2014 movie 'The Grand Budapest Hotel', was Jason Schwartzman's character, M. Jean, the concierge of the hotel in 1985?""",no
"""Does Jason Schwartzman portray the character M. Jean, the concierge of The Grand Budapest Hotel in 1968, in the 2014 film 'The Grand Budapest Hotel'?""",yes
"[""Was Léa Seydoux not a part of the cast in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""Did Léa Seydoux play the role of Clotilde, a maid at Schloss Lutz, in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"""Did Owen Wilson not play the role of M. Chuck, a concierge belonging to The Society of the Crossed Keys, in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', did Owen Wilson appear as M. Chuck, a concierge belonging to The Society of the Crossed Keys?""",yes
"""Did Larry Pine not play the character of Mr. Mosher in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""Is Larry Pine the actor who depicted Mr. Mosher in 'The Grand Budapest Hotel' released in 2014?""",yes
"""Did Milton Welsh not play the role of Franz Müller in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""Did Milton Welsh take on the role of Franz Müller in the 2014 film 'The Grand Budapest Hotel'?""",yes
"[""Did Giselda Volodi portray the character of Serge's brother in the 2014 movie 'The Grand Budapest Hotel'?""]",no
"[""In the 2014 movie 'The Grand Budapest Hotel', did Giselda Volodi portray the character of Serge's sister?""]",yes
"""In the 2014 movie 'The Grand Budapest Hotel', was the character Herr Becker portrayed by an actor named Wolfram Nielacny?""",yes
"""Did Wolfram Nielacny play the role of the main protagonist in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""Did Florian Lukas play a character named Pinky in 'The Grand Budapest Hotel' released in 2014?""",yes
"""Was Pinky, a character in 'The Grand Budapest Hotel' released in 2014, portrayed by an actor other than Florian Lukas?""",no
"""Did Karl Markovics play the role of a character named 'Lion' in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', is Karl Markovics the actor who portrays the character 'Wolf'?""",yes
"""Did Volker Michalowski play the character named Günther in the 2014 movie 'The Grand Budapest Hotel'?""",yes
"""In the movie 'The Grand Budapest Hotel' released in 2014, did Volker Michalowski play a character named Friedrich?""",no
"""Did Neal Huff play the role of a doctor in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""In the 2014 movie 'The Grand Budapest Hotel', did Neal Huff play the character of a Lieutenant?""",yes
"""Did Bob Balaban not appear as M. Martin in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""Did Bob Balaban play the character M. Martin in the 2014 movie 'The Grand Budapest Hotel'?""",yes
"""Did Fisher Stevens portray the character M. Robin in 'The Grand Budapest Hotel' released in 2014?""",yes
"""Was Fisher Stevens' character in 'The Grand Budapest Hotel' released in 2014 named something other than M. Robin?""",no
"""Did Warren Wolodarsky not play the character M. Georges in the 2014 movie 'The Grand Budapest Hotel'?""",no
"""Does Warren Wolodarsky appear as M. Georges in the movie 'The Grand Budapest Hotel' released in 2014?""",yes
"""In the 2014 movie 'The Grand Budapest Hotel', was Waris Ahluwalia not included in the cast?""",no
"""Did Waris Ahluwalia play the character M. Dino in the 2014 film 'The Grand Budapest Hotel'?""",yes
"[""Did Jella Niemann portray the character of 'The young woman' in a movie other than 'The Grand Budapest Hotel' released in 2014?""]",no
"[""Did Jella Niemann portray the character of 'The young woman' in the 2014 movie 'The Grand Budapest Hotel'?""]",yes
"[""Was Lucas Hedges not part of the cast of 'The Grand Budapest Hotel' released in 2014?""]",no
"[""Did Lucas Hedges play the role of a pump attendant in the movie 'The Grand Budapest Hotel' released in 2014?""]",yes
