Question,Answer
"[""In the 2019 movie 'Once Upon a Time in Hollywood', did the character Rick Dalton refuse to consider making spaghetti Westerns in Italy due to his fading career?""]",no
"[""In 'Once Upon a Time in Hollywood' released in 2019, did Rick Dalton contemplate making spaghetti Westerns in Italy due to his declining career and recent roles as TV villains?""]",yes
"""In the 2019 movie 'Once Upon a Time in Hollywood', was Rick Dalton never associated with the Western show 'Bounty Law'?""",no
"""In 'Once Upon a Time in Hollywood', released in 2019, is it true that Rick Dalton was the former star of the 1950s Western show 'Bounty Law'?""",yes
"[""Is the movie 'Once Upon a Time in Hollywood' released in 2019 about Rick Dalton ignoring the advice of Agent Marvin Schwarz to make spaghetti Westerns in Italy?""]",no
"[""In the 2019 movie 'Once Upon a Time in Hollywood', does Hollywood actor Rick Dalton receive advice from Agent Marvin Schwarz to make spaghetti Westerns in Italy?""]",yes
"[""Did Cliff Booth, a character in the 2019 movie 'Once Upon a Time in Hollywood', serve in the Vietnam War?""]",no
"[""Is Cliff Booth, a character in 'Once Upon a Time in Hollywood' released in 2019, a World War II veteran?""]",yes
"""In the 2019 movie 'Once Upon a Time in Hollywood', is Cliff Booth's pet a cat?""",no
"""In the 2019 movie 'Once Upon a Time in Hollywood', is Cliff Booth's pet a pit bull named Brandy?""",yes
"[""In the 2019 movie 'Once Upon a Time in Hollywood', does the character Rick Dalton never meet Sharon Tate?""]",no
"[""In the plot of 'Once Upon a Time in Hollywood' released in 2019, does Hollywood actor Rick Dalton befriend young actress Sharon Tate?""]",yes
"""In the 2019 movie 'Once Upon a Time in Hollywood', did Charles Manson arrive at the Polanski residence looking for Terry Melcher in February 1968?""",no
"""In 'Once Upon a Time in Hollywood', released in 2019, did Charles Manson arrive at the Polanski residence in February 1969 looking for music producer Terry Melcher, who once lived there?""",yes
"[""In the 2019 movie 'Once Upon a Time in Hollywood', did Jay Sebring invite Charles Manson into the Polanski residence?""]",no
"[""In the plot of 'Once Upon a Time in Hollywood' released in 2019, did Jay Sebring turn Charles Manson away from the Polanski residence?""]",yes
"[""Is the character 'Pussycat' from the 2019 movie 'Once Upon a Time in Hollywood' never given a ride by 'Booth' to Spahn Ranch?""]",no
"[""In the 2019 movie 'Once Upon a Time in Hollywood', does the character 'Booth' give a ride to a hippie woman named 'Pussycat' to Spahn Ranch?""]",yes
"[""Did George Spahn, a character in the 2019 movie 'Once Upon a Time in Hollywood', have no interactions with the hippies living at Spahn Ranch?""]",no
"[""In the 2019 movie 'Once Upon a Time in Hollywood', did Booth check on George Spahn to ensure that the hippies living at Spahn Ranch were not exploiting him?""]",yes
"""In the 2019 movie 'Once Upon a Time in Hollywood', did Tex have a physical confrontation with Clem at Spahn Ranch in February 1969?""",no
"""In the 2019 movie 'Once Upon a Time in Hollywood', was Tex summoned to deal with a physical confrontation between Clem and Booth at Spahn Ranch in February 1969?""",yes
"""In the 2019 movie 'Once Upon a Time in Hollywood', did Dalton perfectly remember all his lines while filming a guest star role as a TV villain on Lancer?""",no
"""In the film 'Once Upon a Time in Hollywood' released in 2019, did Dalton experience a moment where he forgot his lines while filming a guest star role as a TV villain on Lancer?""",yes
"[""In the 2019 movie 'Once Upon a Time in Hollywood', did Sebring invite Dalton into his house for a drink after killing Sadie with a flamethrower movie prop from his shed?""]",no
"[""In 'Once Upon a Time in Hollywood' released in 2019, did Dalton invite Sebring and Tate into his house for a drink after killing Sadie with a flamethrower movie prop from his shed?""]",yes
