Question,Answer
"[""Did Pi experience the storm in the 2012 movie 'Life of Pi'?""]",yes
"[""In the 2012 movie 'Life of Pi', did Pi avoid the storm completely?""]",no
"[""Did Pi get onto the lifeboat before the storm in the 2012 movie 'Life of Pi'?""]",no
"[""In the 2012 movie 'Life of Pi', did Pi end up in the lifeboat after the storm?""]",yes
"[""In the 2012 movie 'Life of Pi', does the zebra never share the lifeboat with Pi and the orangutan?""]",no
"[""In the 2012 film 'Life of Pi', is there a scene where a zebra is in the same lifeboat with Pi and the orangutan?""]",yes
"""In the 2012 movie 'Life of Pi', does the orangutan never share the lifeboat with Pi and the zebra?""",no
"""In the 2012 film 'Life of Pi', does an orangutan share the lifeboat with Pi and the zebra?""",yes
"[""In the 2012 movie 'Life of Pi', does Pi approach the hyena instead of retreating to the end of the boat?""]",no
"[""In the 2012 film 'Life of Pi', does Pi retreat to the end of the boat because of the hyena?""]",yes
"[""In the 2012 movie 'Life of Pi', does the zebra kill the hyena?""]",no
"[""In the 2012 movie 'Life of Pi', is the zebra killed by the hyena?""]",yes
"[""In the 2012 movie 'Life of Pi', does the orangutan manage to survive the hyena's attack?""]",no
"[""In 'Life of Pi' released in 2012, does the hyena kill the orangutan at some point in the movie?""]",yes
"[""In the 2012 movie 'Life of Pi', did Pi never fashion a small raft and tether it to the lifeboat?""]",no
"[""In the plot of the 2012 film 'Life of Pi', does Pi fashion a small raft and tether it to the lifeboat?""]",yes
"[""In the 2012 movie 'Life of Pi', did Richard Parker never get into the lifeboat?""]",no
"[""In the 2012 movie 'Life of Pi', does Richard Parker end up in the lifeboat after Pi helps him in?""]",yes
"""In the 2012 film 'Life of Pi', does the humpback whale become friends with the protagonist and protect the raft and its supplies?""",no
"""Does a humpback whale destroy the raft and its supplies in the 2012 movie 'Life of Pi'?""",yes
"[""In the 2012 movie 'Life of Pi', does Richard Parker train Pi to accept him in the boat?""]",no
"[""In the movie 'Life of Pi' released in 2012, does Pi train Richard Parker to accept him in the boat?""]",yes
"""Did Pi and Richard Parker encounter a desert in the 2012 movie 'Life of Pi'?""",no
"""In the 2012 movie 'Life of Pi', did Pi and Richard Parker encounter a floating island?""",yes
"""Is the island in the 2012 movie 'Life of Pi' depicted as a barren desert with no vegetation?""",no
"""Does the island in 'Life of Pi', released in 2012, have a lush jungle with edible plants and freshwater pools?""",yes
"[""In the 2012 movie 'Life of Pi', were the meerkats found on the island non-existent?""]",no
"[""Does the 2012 film 'Life of Pi' feature a scene where there is a large population of meerkats on an island?""]",yes
"[""In the 2012 movie 'Life of Pi', did Pi and Richard Parker sleep in the trees while the meerkats were in the lifeboat?""]",no
"[""In the 2012 movie 'Life of Pi', were Pi and Richard Parker in the lifeboat while Pi and the meerkats slept in the trees?""]",yes
"[""In the 2012 movie 'Life of Pi', does the island remain a safe haven even at night?""]",no
"[""In 'Life of Pi', released in 2012, does the island transform into a hostile environment at night?""]",yes
"""In the 2012 film 'Life of Pi', did Pi and the meerkats fail to find any edible plants on the island?""",no
"""In the movie 'Life of Pi' released in 2012, do Pi and the meerkats find edible plants on the island?""",yes
"""In the 2012 film 'Life of Pi', were there no freshwater pools available for drinking water on the island?""",no
"""In the movie 'Life of Pi' released in 2012, does the plot mention the availability of freshwater pools for drinking water on the island?""",yes
"[""In the 2012 movie 'Life of Pi', does Pi find a human tooth embedded in a rock on the island?""]",no
"[""In the 2012 film 'Life of Pi', does Pi discover a human tooth embedded in a flower on the island?""]",yes
"[""Did the film 'Life of Pi' released in 2012, depict the island as being non-carnivorous?""]",no
"[""In the 2012 movie 'Life of Pi', did Pi deduce that the island was carnivorous after finding a human tooth embedded in a flower?""]",yes
"""In the 2012 movie 'Life of Pi', did Pi's mother acknowledge him before disappearing into the jungle along with Richard Parker?""",no
"""In the movie 'Life of Pi' released in 2012, do both Pi's mother and Richard Parker leave the island?""",yes
"""In the 2012 movie 'Life of Pi', did Richard Parker acknowledge Pi before disappearing into the jungle?""",no
"""In the 2012 movie 'Life of Pi', did both Pi and Richard Parker leave the island and end up in Mexico?""",yes
"[""In the 2012 movie 'Life of Pi', does Pi's mother survive the ordeal with the cook?""]",no
"[""In the 2012 film 'Life of Pi', does Pi eventually kill the cook who was responsible for his mother's death?""]",yes
"In the 2012 movie ""Life of Pi"", did the amiable Buddhist sailor and the zebra remain as animals throughout the entire plot?",no
"In the 2012 film ""Life of Pi"", were the amiable Buddhist sailor and the zebra replaced by humans in Pi's retold story?",yes
"""In the 2012 film 'Life of Pi', did Pi's mother and the hyena (cook) survive throughout the movie?""",no
"""In the movie 'Life of Pi' released in 2012, is it accurate that both Pi's mother and the hyena (cook) were killed, with Pi's mother being killed first?""",yes
"[""In the 2012 movie 'Life of Pi', did the cook and Pi remain as separate characters in Pi's retold story?""]",no
"[""In the 2012 movie 'Life of Pi', did the cook and Pi replace each other's characters in Pi's retold story?""]",yes
"[""In the 2012 movie 'Life of Pi', did the insurance agents for the Japanese freighter company and the author disagree on which story they preferred?""]",no
"[""In the 2012 movie 'Life of Pi', did the author choose Pi's first story, similar to the insurance agents for the Japanese freighter company?""]",yes
