Question & Options,Correct Answer
"Which actors were involved in the film *Jonah Hex*?
Options:
A. Josh Brolin
B. Aidan Quinn
C. John Malkovich
D. All of the above","Josh Brolin, Aidan Quinn"
"Which actors portrayed the character Jonah Hex in different adaptations?
Options:
A. Josh Brolin
B. Thomas Jane
C. Megan Fox
D. All of the above","Josh Brolin, Thomas Jane"
"Which statements are true regarding Aidan Quinn's involvement in *Jonah Hex*?
Options:
A. Aidan Quinn portrayed Ulysses S. Grant in this movie.
B. Aidan Quinn appeared as Jonah Hex for only three days.
C. Aidan Quinn has previously portrayed Ulysses S. Grant.
D. All of the above",All of the above
"Which characters had interactions in the movie *Jonah Hex*?
Options:
A. Lieutenant Evan
B. Jonah Hex
C. Aidan Quinn
D. All of the above",All of the above
"Which of the following statements are true regarding the characters and their interactions in *Jonah Hex*?
Options:
A. a) Lieutenant Evan interacts with Jonah Hex in the movie.
B. b) Jonah Hex is voiced by Thomas Jane in the animated short.
C. c) Jonah Hex is a character in the DC Showcase series.
D. d) All of the above",d) All of the above
"Which characters are involved in the movie *Jonah Hex*?
Options:
A. Colonel Slocum
B. Jonah Hex
C. Aidan Quinn
D. All of the above",All of the above
"Which characters or works are associated with Jonah Hex?
Options:
A. Colonel Slocum
B. Jonah Hex
C. DC Showcase: Jonah Hex
D. All of the above",All of the above
"Which characters are involved in the movie *Jonah Hex*?
Options:
A. Cassie
B. Jonah Hex
C. Aidan Quinn
D. All of the above",All of the above
"Which of the following statements is true regarding the character Cassie and the Jonah Hex franchise?
Options:
A. a) Cassie interacts with Jonah Hex in the movie.
B. b) Jonah Hex appears in the animated short 'DC Showcase: Jonah Hex'.
C. c) Thomas Jane voiced Jonah Hex in the 2010 animated short.
D. d) Cassie is a character in the animated short 'DC Showcase: Jonah Hex'.",a) Cassie interacts with Jonah Hex in the movie. and c) Thomas Jane voiced Jonah Hex in the 2010 animated short.
"Which actors were involved in the casting of *Jonah Hex*?
Options:
A. Thomas Jane
B. Josh Brolin
C. Aidan Quinn
D. All of the above",All of the above
"Which of the following statements are true regarding Thomas Jane and the character Jonah Hex?
Options:
A. a) Thomas Jane underwent a makeup transformation to secure the role of Jonah Hex.
B. b) Thomas Jane voiced Jonah Hex in the 2010 animated short DC Showcase: Jonah Hex.
C. c) Josh Brolin was ultimately cast as Jonah Hex.
D. d) Jonah Hex is a character from Marvel Comics.",a) Thomas Jane underwent a makeup transformation to secure the role of Jonah Hex. & b) Thomas Jane voiced Jonah Hex in the 2010 animated short DC Showcase: Jonah Hex. & c) Josh Brolin was ultimately cast as Jonah Hex.
