node_1,node_2,node_3,edge_1,edge_2
hilly,skeeter,stuart,"Hilly threatens to sue Skeeter for libel over 'The Help', but backs down when she realizes the implications.",Skeeter's boyfriend Stuart realizes she wrote 'The Help' and breaks up with her.
elizabeth,hilly,skeeter,Hilly pressures Elizabeth to fire Aibleen by claiming that she has stolen silverware.,"Hilly threatens to sue Skeeter for libel over 'The Help', but backs down when she realizes the implications."
viola davis,aibileen,viola davis,Viola Davis played the role of Aibileen in the film adaptation of 'The Help'.,Viola Davis mentioned that she regretted playing the role of Aibileen.
octavia spencer,minny,celia,"Octavia Spencer portrayed Minny, a character based on her own life experiences, in both the book and the film adaptation of 'The Help'.","Minny subtly reveals the 'terrible awful' to Celia, calling her 'Two Slice Hilly'."
octavia spencer,minny,johnny,"Octavia Spencer portrayed Minny, a character based on her own life experiences, in both the book and the film adaptation of 'The Help'.",Johnny promises Minny permanent job security and assures her that she can leave her abusive husband.
mississippi,the help,help,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.","The film and novel share the same title as they both focus on exposing the challenges faced by African American people during the Civil Rights Movement through the perspectives of black domestic workers, referred to as 'the help'."
mississippi,the help,jackson,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.",Skeeter writes a book titled 'The Help' about the experiences of African American maids in Jackson. This leads to controversy and backlash from some of the white women in the city.
mississippi,the help,disney studios motion pictures,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.",Distribution relationship between The Help and Disney Studios Motion Pictures through its Touchstone Pictures banner
mississippi,the help,mary j. blige,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.",The digital download version of 'The Help' includes a deleted scene featuring Mary J. Blige.
mississippi,the help,old-fashioned grand yarn of a film,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.","The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
mississippi,the help,appealing,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.","Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."
