node_1,node_2,node_3,edge_1,edge_2
water,chiron,blackness,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","The triptych structure helps to reiterate the fragmented personality to the film and Chiron. This mirrors Chiron's own odyssey to learning who he is, especially in terms of blackness."
water,chiron,homosexuality,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","in the film, Chiron is placed in a divide between being a homosexual and fulfilling black masculine expectations. He alters his presentation of masculinity as a strategy to avoid ridicule because homosexuality is viewed as incompatible with black masculine expectations."
water,chiron,heteronormative ideal of black masculinity,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as Chiron grows older, he recognizes the need to conform to a heteronormative ideal of black masculinity in order to avoid abuse and homophobia."
water,chiron,drug-dealer,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","as an adult, Chiron chooses to embrace the stereotypical black male gender performance by becoming muscular and a drug-dealer."
water,chiron,water,"Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition.","Throughout the movie, Chiron uses water to cope and find himself during times of immense transition."
juan,water,chiron,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition."
juan,water,comfort,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","Water brings Chiron comfort, especially when his mother is not home or during difficult times."
juan,water,triumph,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","However, the water also allows Chiron to triumph, implying a sense of power or control over his environment when interacting with it."
juan,water,environment,"Juan teaches Little to swim in the ocean, explaining the duality of water in relation to black existence. The ocean is like a crosscurrent that can both be a place of inequality and exploitation as well as beauty and resistance.","The water is either an environment that can destroy Chiron or allow him to triumph, highlighting the complex relationship between Chiron and his surroundings."
chiron,water,chiron,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water is often seen as cleansing and transformative for Chiron, who interacts with it frequently. Whether it be swimming in the ocean or splashing water on his face, Chiron finds comfort in water, particularly during times of immense transition."
chiron,water,comfort,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","Water brings Chiron comfort, especially when his mother is not home or during difficult times."
chiron,water,triumph,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","However, the water also allows Chiron to triumph, implying a sense of power or control over his environment when interacting with it."
chiron,water,environment,"Throughout the movie, Chiron uses water to cope and find himself during times of immense transition.","The water is either an environment that can destroy Chiron or allow him to triumph, highlighting the complex relationship between Chiron and his surroundings."
