node_1,node_2,node_3,edge_1,edge_2
remy,linguini,colette,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Colette begrudgingly trains Linguini, but steadily comes to appreciate him heeding her advice."
remy,linguini,colette,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.",Linguini develops a romantic relationship with Colette.
remy,linguini,remy,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them."
remy,linguini,gusteau's,"Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque.","Linguini waits tables after revealing Remy to his staff, who all immediately quit. Gusteau's is shut down and stripped of its credibility."
skinner,linguini,colette,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Colette begrudgingly trains Linguini, but steadily comes to appreciate him heeding her advice."
skinner,linguini,colette,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,",Linguini develops a romantic relationship with Colette.
skinner,linguini,remy,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them."
skinner,linguini,gusteau's,"Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,","Linguini waits tables after revealing Remy to his staff, who all immediately quit. Gusteau's is shut down and stripped of its credibility."
anton ego,linguini,colette,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Colette begrudgingly trains Linguini, but steadily comes to appreciate him heeding her advice."
anton ego,linguini,colette,"Food critic Anton Ego announces to Linguini that he will review the restaurant,",Linguini develops a romantic relationship with Colette.
anton ego,linguini,remy,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them."
anton ego,linguini,gusteau's,"Food critic Anton Ego announces to Linguini that he will review the restaurant,","Linguini waits tables after revealing Remy to his staff, who all immediately quit. Gusteau's is shut down and stripped of its credibility."
linguini,remy,linguini,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy can understand him, and he convinces Remy to help him cook. Remy controls Linguini's movements like a marionette by pulling on his hair while hiding under his toque."
linguini,remy,django,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","After Remy tells Django that he intends to stay at the restaurant,"
linguini,remy,ego,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy creates a variation of ratatouille which reminds Ego of his mother's cooking. Ego asks to meet the chef, and is stunned upon being introduced to Remy after the restaurant closes for the day."
linguini,remy,skinner,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats."
linguini,remy,colette,"Linguini takes credit for Remy's cooking at a press conference, leading to a falling out between them.","Remy and Colette reconcile after a falling out, and Colette returns to help the clan cook under Remy's direction."
remy,skinner,linguini,"Remy leads his clan to raid the restaurant's pantries, and Skinner attempts to interfere but is locked in the pantry by the rats.","Skinner discovers a letter from Linguini's late mother stating that Linguini is Gusteau's illegitimate son, and the rightful owner of the restaurant. Skinner is shocked and enraged about this revelation,"
