node_1,node_2,node_3,edge_1,edge_2
park,watney,pathfinder probe,"NASA satellite planner Mindy Park reviews satellite images and notices moved equipment, leading her to suspect that astronaut Mark Watney might still be alive on Mars.","In his quest to survive on Mars, Mark Watney retrieves the Pathfinder probe and establishes visual contact with NASA through its camera. This discovery leads to the transmission of a software patch that links the mission's rover with Pathfinder, enabling communication by text."
park,watney,schiaparelli,"NASA satellite planner Mindy Park reviews satellite images and notices moved equipment, leading her to suspect that astronaut Mark Watney might still be alive on Mars.","Watney travels to Schiaparelli, where the MAV for Ares IV is pre-positioned."
park,watney,earth,"NASA satellite planner Mindy Park reviews satellite images and notices moved equipment, leading her to suspect that astronaut Mark Watney might still be alive on Mars.","After returning to Earth, Watney becomes a survival instructor for astronaut candidates."
henderson,sanders,public,Flight director Mitch Henderson strongly opposes NASA director Teddy Sanders' decision to withhold the news of Watney's survival from the Ares III crew en route to Earth.,"NASA director Teddy Sanders decides to release the news of Watney's survival to the public, but he initially withholds this information from the Ares III crew en route to Earth at Mitch Henderson's strong objection."
kapoor,watney,pathfinder probe,Mars missions director Vincent Kapoor and Jet Propulsion Laboratory (JPL) director Bruce Ng prepare a resupply mission to deliver enough food for Watney to survive until Ares IV's arrival.,"In his quest to survive on Mars, Mark Watney retrieves the Pathfinder probe and establishes visual contact with NASA through its camera. This discovery leads to the transmission of a software patch that links the mission's rover with Pathfinder, enabling communication by text."
kapoor,watney,schiaparelli,Mars missions director Vincent Kapoor and Jet Propulsion Laboratory (JPL) director Bruce Ng prepare a resupply mission to deliver enough food for Watney to survive until Ares IV's arrival.,"Watney travels to Schiaparelli, where the MAV for Ares IV is pre-positioned."
kapoor,watney,earth,Mars missions director Vincent Kapoor and Jet Propulsion Laboratory (JPL) director Bruce Ng prepare a resupply mission to deliver enough food for Watney to survive until Ares IV's arrival.,"After returning to Earth, Watney becomes a survival instructor for astronaut candidates."
china national space administration,watney,pathfinder probe,"The China National Space Administration offers a launch vehicle, originally intended for the Taiyang Shen space probe, to resupply Watney after NASA's routine safety inspections cause catastrophe.","In his quest to survive on Mars, Mark Watney retrieves the Pathfinder probe and establishes visual contact with NASA through its camera. This discovery leads to the transmission of a software patch that links the mission's rover with Pathfinder, enabling communication by text."
china national space administration,watney,schiaparelli,"The China National Space Administration offers a launch vehicle, originally intended for the Taiyang Shen space probe, to resupply Watney after NASA's routine safety inspections cause catastrophe.","Watney travels to Schiaparelli, where the MAV for Ares IV is pre-positioned."
china national space administration,watney,earth,"The China National Space Administration offers a launch vehicle, originally intended for the Taiyang Shen space probe, to resupply Watney after NASA's routine safety inspections cause catastrophe.","After returning to Earth, Watney becomes a survival instructor for astronaut candidates."
