node_1,node_2,node_3,edge_1,edge_2
high evolutionary,rocket,guardians of the galaxy,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms.","The Guardians of the Galaxy are critically wounded when attacked by Adam Warlock, but Rocket's wounds prove more severe due to a kill switch embedded in him by Orgocorp."
high evolutionary,rocket,orgocorp,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms.",Orgocorp's med-packs are ineffective at healing Rocket's wounds due to a kill switch embedded in him by the organization.
high evolutionary,rocket,lylla,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms.","Rocket attempted to free Lylla and his fellow Batch 89 test subjects from the High Evolutionary's clutches, but he was mocked and Lylla was killed."
high evolutionary,rocket,high evolutionary,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms.",enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge
high evolutionary,rocket,new captain,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms.",Quill names Rocket as the new captain.
high evolutionary,rocket,guardians of the galaxy,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89.","The Guardians of the Galaxy are critically wounded when attacked by Adam Warlock, but Rocket's wounds prove more severe due to a kill switch embedded in him by Orgocorp."
high evolutionary,rocket,orgocorp,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89.",Orgocorp's med-packs are ineffective at healing Rocket's wounds due to a kill switch embedded in him by the organization.
high evolutionary,rocket,lylla,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89.","Rocket attempted to free Lylla and his fellow Batch 89 test subjects from the High Evolutionary's clutches, but he was mocked and Lylla was killed."
high evolutionary,rocket,high evolutionary,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89.",enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge
high evolutionary,rocket,new captain,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89.",Quill names Rocket as the new captain.
high evolutionary,rocket,guardians of the galaxy,"When Rocket showed grief over Lylla's death, the High Evolutionary killed her as a lesson to the other test subjects.","The Guardians of the Galaxy are critically wounded when attacked by Adam Warlock, but Rocket's wounds prove more severe due to a kill switch embedded in him by Orgocorp."
high evolutionary,rocket,orgocorp,"When Rocket showed grief over Lylla's death, the High Evolutionary killed her as a lesson to the other test subjects.",Orgocorp's med-packs are ineffective at healing Rocket's wounds due to a kill switch embedded in him by the organization.
high evolutionary,rocket,lylla,"When Rocket showed grief over Lylla's death, the High Evolutionary killed her as a lesson to the other test subjects.","Rocket attempted to free Lylla and his fellow Batch 89 test subjects from the High Evolutionary's clutches, but he was mocked and Lylla was killed."
high evolutionary,rocket,high evolutionary,"When Rocket showed grief over Lylla's death, the High Evolutionary killed her as a lesson to the other test subjects.",enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge
high evolutionary,rocket,new captain,"When Rocket showed grief over Lylla's death, the High Evolutionary killed her as a lesson to the other test subjects.",Quill names Rocket as the new captain.
rocket,high evolutionary,rocket,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,"Rocket was found as a baby raccoon and experimented on by the High Evolutionary, who sought to enhance and anthropomorphize animal lifeforms."
rocket,high evolutionary,lylla,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The otter Lylla was also found and experimented on by the High Evolutionary alongside Rocket.
rocket,high evolutionary,teefs,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The walrus Teefs was also found and experimented on by the High Evolutionary alongside Rocket.
rocket,high evolutionary,floor,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The rabbit Floor was also found and experimented on by the High Evolutionary alongside Rocket.
rocket,high evolutionary,rocket,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,"As Rocket's intelligence grew, the High Evolutionary became envious and planned to harvest his brain for further research before exterminating Batch 89."
rocket,high evolutionary,lylla,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The High Evolutionary was impressed by Lylla's growing intelligence and used it to fix a defect in later Humanimal batches.
rocket,high evolutionary,teefs,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The High Evolutionary was impressed by Teefs' growing intelligence and used it to fix a defect in later Humanimal batches.
rocket,high evolutionary,floor,enemy relationship; High Evolutionary's henchmen killed Rocket's friends and Rocket mauled High Evolutionary in revenge,The High Evolutionary was impressed by Floor's growing intelligence and used it to fix a defect in later Humanimal batches.
