node_1,node_2,node_3,edge_1,edge_2
curtains,nightfall,light,Miranda mentions curtains specifically in relation to nightfall.,Miranda mentions nightfall and discusses how she blocks out light during this time. Light is also mentioned as something that can be let in through open doors.
life of pi,rhythm & hues studios,lee,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.",Ang Lee called Rhythm & Hues Studios 'art' during production discussions and stated that every shot of Life of Pi was an artistic exploration.
life of pi,rhythm & hues studios,tiger,"The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009.","Rhythm & Hues Studios spent a year on research and development to create the tiger character for Life of Pi, building upon its previous knowledge in CG animation."
cg animation,life of pi,ang lee,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",Ang Lee was chosen by Fox 2000 Pictures to direct the film adaptation of Life of Pi after multiple directors and writers were attached to the project.
cg animation,life of pi,elizabeth gabler,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",Elizabeth Gabler acquired the project to adapt Life of Pi into a film for Fox 2000 Pictures and hired screenwriter Dean Georgaris.
cg animation,life of pi,m. night shyamalan,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",M. Night Shyamalan was initially attached to direct the film adaptation of Life of Pi but ultimately chose to direct Lady in the Water instead.
cg animation,life of pi,alfonso cuarón,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",Fox 2000 Pictures entered talks with Alfonso Cuarón to direct the film adaptation of Life of Pi but ultimately hired Jean-Pierre Jeunet.
cg animation,life of pi,jean-pierre jeunet,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.",Jean-Pierre Jeunet was initially set to direct the film adaptation of Life of Pi and began writing the screenplay with Guillaume Laurant but ultimately left the project.
cg animation,life of pi,rhythm & hues studios,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.","The lead visual effects company for Life of Pi was Rhythm & Hues Studios, as stated during production discussions in August 2009."
cg animation,life of pi,british film institute's sight & sound magazine,"Rhythm & Hues, the visual effects company behind Life of Pi, has built upon its vast knowledge in CG animation to create the titular tiger character. The British Film Institute's Sight & Sound magazine noted that this film is a culmination of all the lessons learned by Rhythm & Hues throughout their years of work, from their earlier projects such as Cats & Dogs and Yogi Bear, where they integrated animals into different environments and situations, and pushed them to do more, all while achieving success both visually and dramatically.","The British Film Institute's Sight & Sound magazine suggested that Life of Pi can be seen as the film Rhythm & Hues has been building up to all these years, due to the company's extensive experience in CG animation."
