node_1,node_2,node_3,edge_1,edge_2
batman begins,christian bale,bruce wayne,Christian Bale portrays the character Batman in the film Batman Begins.,"In the film Batman Begins, Christian Bale plays the role of Bruce Wayne."
batman begins,christian bale,katie holmes,Christian Bale portrays the character Batman in the film Batman Begins.,"The romantic subplot between Christian Bale and Katie Holmes in the context had a spark ""refreshingly free of Peter Parker/Mary Jane-style whining"" according to Total Film."
batman begins,christian bale,hollywood's latest batman,Christian Bale portrays the character Batman in the film Batman Begins.,"According to James Berardinelli, Christian Bale's performance as Hollywood's latest Batman helped create more understanding into 'who [Batman] is and what motivates him'."
christian bale,bruce wayne,split personality in the bat suit,"In the film Batman Begins, Christian Bale plays the role of Bruce Wayne.",The psychological investigation of Bruce Wayne's split personality in the bat suit is lightly touched upon in Batman Begins.
christian bale,bruce wayne,right thing,"In the film Batman Begins, Christian Bale plays the role of Bruce Wayne.","Bruce Wayne is a character constantly striving to do the right thing, not worn down by incessant reexamination, in Batman Begins."
batman,rachel,gordon,"While investigating a drug shipment, Batman provides Rachel with evidence against Falcone that leads to his arrest.",Batman gives Rachel two vials: one for Gordon and the other for mass production.
batman,rachel,bruce,"While investigating a drug shipment, Batman provides Rachel with evidence against Falcone that leads to his arrest.","Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman."
crane,rachel,gordon,"When Rachel accuses Crane of corruption, he reveals he has introduced his drug into Gotham's water supply and drugs her with the hallucinogen.",Batman gives Rachel two vials: one for Gordon and the other for mass production.
crane,rachel,bruce,"When Rachel accuses Crane of corruption, he reveals he has introduced his drug into Gotham's water supply and drugs her with the hallucinogen.","Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman."
crane,batman,vigilante identity,Batman later subdues Crane and sprays him with his own chemical.,"To fight crime and bring justice, Batman adopts a vigilante identity inspired by his childhood fear."
crane,batman,rachel,Batman later subdues Crane and sprays him with his own chemical.,"While investigating a drug shipment, Batman provides Rachel with evidence against Falcone that leads to his arrest."
crane,batman,rachel,Batman later subdues Crane and sprays him with his own chemical.,Batman rescues Rachel from a drugged mob and reveals his identity to her.
crane,batman,gordon,Batman later subdues Crane and sprays him with his own chemical.,"Sergeant Gordon is promoted to Lieutenant, shows Batman"
crane,batman,gleeson,Batman later subdues Crane and sprays him with his own chemical.,appears as a young admirer of Batman who is later saved by him from Ra’s al Ghul’s men; Gleeson was cast at Bale's recommendation.
rachel,gordon,honest police officer,Batman gives Rachel two vials: one for Gordon and the other for mass production.,"Sergeant James Gordon, one of Gotham's few honest police officers, is an ally to Batman in his fight against crime."
rachel,gordon,lieutenant,Batman gives Rachel two vials: one for Gordon and the other for mass production.,"Sergeant Gordon is promoted to Lieutenant,"
alfred,bruce,family's company,Alfred rescues Bruce when Ducard sets Wayne Manor aflame and leaves Bruce to die.,"After inheriting his family's company, Wayne Enterprises, Bruce takes an interest in it and delves into its inner workings with the help of Lucius Fox."
alfred,bruce,earle,Alfred rescues Bruce when Ducard sets Wayne Manor aflame and leaves Bruce to die.,Bruce fires Earle and replaces him with Fox.
alfred,bruce,gotham city,Alfred rescues Bruce when Ducard sets Wayne Manor aflame and leaves Bruce to die.,"Batman is the last person to meet Bruce when he leaves Gotham City,"
alfred,bruce,bats,Alfred rescues Bruce when Ducard sets Wayne Manor aflame and leaves Bruce to die.,"By ignoring the idea in the comics that Bruce saw a Zorro film with his parents before they were murdered, it emphasizes the importance of bats to Bruce and that becoming a superhero is a wholly original idea on his part."
batman,rachel,gordon,Batman rescues Rachel from a drugged mob and reveals his identity to her.,Batman gives Rachel two vials: one for Gordon and the other for mass production.
batman,rachel,bruce,Batman rescues Rachel from a drugged mob and reveals his identity to her.,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman."
batman,gordon,honest police officer,"Sergeant Gordon is promoted to Lieutenant, shows Batman","Sergeant James Gordon, one of Gotham's few honest police officers, is an ally to Batman in his fight against crime."
batman,gordon,lieutenant,"Sergeant Gordon is promoted to Lieutenant, shows Batman","Sergeant Gordon is promoted to Lieutenant,"
rachel,bruce,family's company,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman.","After inheriting his family's company, Wayne Enterprises, Bruce takes an interest in it and delves into its inner workings with the help of Lucius Fox."
rachel,bruce,earle,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman.",Bruce fires Earle and replaces him with Fox.
rachel,bruce,gotham city,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman.","Batman is the last person to meet Bruce when he leaves Gotham City,"
rachel,bruce,bats,"Bruce gains Rachel's respect. However, she refuses to be with him, promising they can be together when Gotham no longer needs Batman.","By ignoring the idea in the comics that Bruce saw a Zorro film with his parents before they were murdered, it emphasizes the importance of bats to Bruce and that becoming a superhero is a wholly original idea on his part."
bruce,bats,real bats,"By ignoring the idea in the comics that Bruce saw a Zorro film with his parents before they were murdered, it emphasizes the importance of bats to Bruce and that becoming a superhero is a wholly original idea on his part.","The bats depicted in the film were entirely digital (except in shots containing only one or two bats), as it was decided that directing large numbers of real bats on-set would be problematic;"
shepperton studios,batcave,batman,"A Batcave set was built at Shepperton Studios with a size of 250 feet (76 m) long, 120 feet (37 m) wide, and 40 feet (12 m) high.","The Batcave is a secret location belonging to Batman, depicted in the movie."
tumbler,steel 'test frame',speed,"Following the scale model creation, a crew of over 30 people carved a full-size replica of the Tumbler out of a large block of Styrofoam in two months. The styrofoam model was used to create a steel 'test frame'.","The steel 'test frame' had to stand up to several standards, including having a speed of over 100 miles per hour (160 km/h)."
batsuit,christian bale,bruce wayne,"Costume designer Lindy Hemming and her crew worked on the Batsuit at an FX workshop codenamed 'Cape Town', a secured compound located at Shepperton Studios in London. The Batsuit's basic design was created by molding and sculpting Christian Bale prior to his physical training.","In the film Batman Begins, Christian Bale plays the role of Bruce Wayne."
batsuit,christian bale,katie holmes,"Costume designer Lindy Hemming and her crew worked on the Batsuit at an FX workshop codenamed 'Cape Town', a secured compound located at Shepperton Studios in London. The Batsuit's basic design was created by molding and sculpting Christian Bale prior to his physical training.","The romantic subplot between Christian Bale and Katie Holmes in the context had a spark ""refreshingly free of Peter Parker/Mary Jane-style whining"" according to Total Film."
batsuit,christian bale,hollywood's latest batman,"Costume designer Lindy Hemming and her crew worked on the Batsuit at an FX workshop codenamed 'Cape Town', a secured compound located at Shepperton Studios in London. The Batsuit's basic design was created by molding and sculpting Christian Bale prior to his physical training.","According to James Berardinelli, Christian Bale's performance as Hollywood's latest Batman helped create more understanding into 'who [Batman] is and what motivates him'."
plastiline,full body cast,sculpting with clay,plastiline was used to smooth the surface of the full body cast,team could work on a full body cast to avoid imperfections picked up by sculpting with clay
black,foam,team,"however, the process to make the foam black reduced the foam's durability","the team brewed different mixtures of foam to find the mixture that would be the most flexible, light, durable, and black"
2005,industry experts,soft opening for batman begins,Many attributed the slump in 2005 to be a result of industry experts' expectations.,Industry experts express concerns over a possible soft opening for Batman Begins.
"tokyo, japan",batman begins,christian bale,"Warner Bros. Held the world premiere for Batman Begins in Tokyo, Japan on May 31, 2005.",Christian Bale portrays the character Batman in the film Batman Begins.
"tokyo, japan",batman begins,sir christopher nolan,"Warner Bros. Held the world premiere for Batman Begins in Tokyo, Japan on May 31, 2005.",Sir Christopher Nolan directed the film Batman Begins.
"tokyo, japan",batman begins,david s. goyer,"Warner Bros. Held the world premiere for Batman Begins in Tokyo, Japan on May 31, 2005.",David S. Goyer co-wrote the screenplay for Batman Begins.
"tokyo, japan",batman begins,warner bros. pictures,"Warner Bros. Held the world premiere for Batman Begins in Tokyo, Japan on May 31, 2005.",Warner Bros. Pictures produced and distributed the film Batman Begins.
