node_1,node_2,node_3,edge_1,edge_2
german work certificate,szpilman,umschlagplatz,Szpilman possesses a German work certificate.,"At the Umschlagplatz, Szpilman is about to board the train when a friend from the Jewish Ghetto Police leads him away from his family."
german work certificate,szpilman,jewish revolt,Szpilman possesses a German work certificate.,Szpilman learns of an upcoming Jewish revolt and helps the resistance by smuggling weapons into the ghetto hidden inside bags of food.
german work certificate,szpilman,friend from the jewish ghetto police,Szpilman possesses a German work certificate.,A friend from the Jewish Ghetto Police leads Szpilman away from his family at the Umschlagplatz.
german work certificate,szpilman,resistance,Szpilman possesses a German work certificate.,Szpilman aids the resistance by smuggling weapons into the ghetto hidden inside bags of food.
german work certificate,szpilman,doctor,Szpilman possesses a German work certificate.,Dorota and her husband provide Szpilman a doctor to treat his illness.
german work certificate,szpilman,hiding place,Szpilman possesses a German work certificate.,Szpilman's old friend Dorota provides him with another hiding place after he flees the apartment and meets her.
german work certificate,szpilman,abandoned hospital,Szpilman possesses a German work certificate.,"Over the course of the following, Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital."
german work certificate,szpilman,hospital,Szpilman possesses a German work certificate.,"Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital. Over the course of the following months, Warsaw is destroyed. The Hospital is a location where Szpilman sought refuge during this time."
german work certificate,szpilman,warsaw,Szpilman possesses a German work certificate.,"While Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital, Warsaw is also being destroyed over the course of the following months."
german work certificate,szpilman,chopin's 'ballade no. 1 in g minor',Szpilman possesses a German work certificate.,Hosenfeld learns that Szpilman is a pianist and asks him to play on a grand piano in the house. Chopin's 'Ballade No. 1 in G minor' is the piece Szpilman manages to play.
german work certificate,szpilman,ambush,Szpilman possesses a German work certificate.,Surviving concentration camp inmates pass by a Soviet camp holding captured German soldiers and verbally abuse them; one lamenting over his former career as a violinist. Szpilman narrowly survives an ambush by several People's Army troops who mistook him for a German.
german work certificate,szpilman,gaunt existential clown,Szpilman possesses a German work certificate.,A.O. Scott felt that Szpilman 'comes to resemble one of Samuel Beckett's gaunt existential clowns'
szpilman,hospital,german troops burning the hospital with flamethrowers,"Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital. Over the course of the following months, Warsaw is destroyed. The Hospital is a location where Szpilman sought refuge during this time.","Upon noticing German troops burning the hospital with flamethrowers, Szpilman escapes and wanders through the city's ruins."
szpilman,warsaw,a world of color bombed into black-and-white devastation,"While Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital, Warsaw is also being destroyed over the course of the following months.","Mick LaSalle's statement that in the course of showing us a struggle for survival, in all its animal simplicity, Polanski also gives us humanity, in all its complexity, contains a relation between Warsaw and a world of color bombed into black-and-white devastation"
hosenfeld,szpilman,umschlagplatz,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.","At the Umschlagplatz, Szpilman is about to board the train when a friend from the Jewish Ghetto Police leads him away from his family."
hosenfeld,szpilman,jewish revolt,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.",Szpilman learns of an upcoming Jewish revolt and helps the resistance by smuggling weapons into the ghetto hidden inside bags of food.
hosenfeld,szpilman,friend from the jewish ghetto police,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.",A friend from the Jewish Ghetto Police leads Szpilman away from his family at the Umschlagplatz.
hosenfeld,szpilman,resistance,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.",Szpilman aids the resistance by smuggling weapons into the ghetto hidden inside bags of food.
hosenfeld,szpilman,doctor,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.",Dorota and her husband provide Szpilman a doctor to treat his illness.
hosenfeld,szpilman,hiding place,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.",Szpilman's old friend Dorota provides him with another hiding place after he flees the apartment and meets her.
hosenfeld,szpilman,abandoned hospital,"Hosenfeld lets Szpilman hide in the attic of the house, which is being used as his center of operations, and supplies food for him.","Over the course of the following, Szpilman's hideout is destroyed by a German tank shell, forcing him to flee and hide in an abandoned hospital."
