node_1,node_2,node_3,edge_1,edge_2
minny,aibileen,skeeter,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.",Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.
minny,aibileen,elizabeth,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.","Hilly pressures Elizabeth to fire Aibileen, claiming she has stolen silverware. As Aibileen bids farewell to Mae, who's crying for her, she begs Elizabeth to love her daughter, who also cries. As she's leaving, she decides to quit domestic work to become a writer."
minny,aibileen,mae,"Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon.","As Aibileen bids farewell to Mae, who's crying for her, she begs Elizabeth to love her daughter, who also cries."
aibileen,skeeter,elaine stein,Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,Elaine Stein tells Skeeter she needs many more maid's stories for her book but fear of retribution prevents others from coming forward.
aibileen,skeeter,charlotte,Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,Skeeter confronts Charlotte about Constantine's departure.
aibileen,skeeter,the help,Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,"After 'The Help' is published anonymously and read widely by black and white communities of Jackson, Skeeter shares the proceeds with the maids, who each get the equivalent of several weeks' pay, with 'more to come.'"
aibileen,skeeter,stuart,Aibileen shares her tragic story about the death of her only son due to his negligent foreman after an on-the-job accident with Skeeter.,"Skeeter's boyfriend Stuart breaks up with her, realizing she wrote it."
hilly,skeeter,elaine stein,Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,Elaine Stein tells Skeeter she needs many more maid's stories for her book but fear of retribution prevents others from coming forward.
hilly,skeeter,charlotte,Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,Skeeter confronts Charlotte about Constantine's departure.
hilly,skeeter,the help,Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,"After 'The Help' is published anonymously and read widely by black and white communities of Jackson, Skeeter shares the proceeds with the maids, who each get the equivalent of several weeks' pay, with 'more to come.'"
hilly,skeeter,stuart,Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.,"Skeeter's boyfriend Stuart breaks up with her, realizing she wrote it."
hilly,yule may davis,ring,"Hilly refuses to advance money to her new maid, Yule May Davis, who needs $75 to send both her twins to Tougaloo College.","Yule May Davis pawns a lost ring she found under a sofa and is violently arrested after Hilly reports her, leading to more maids sharing their stories due to the events surrounding Medgar Evers' assassination."
skeeter,charlotte,rachel,Skeeter confronts Charlotte about Constantine's departure.,"Charlotte's daughter Rachel subsequently moved her heartbroken mother to Chicago, where she later died."
minny,hilly,skeeter,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Skeeter submits an embarrassing misprint instead of publishing a piece about Hilly's 'separate but equal' bathrooms for fear of retribution.
minny,hilly,yule may davis,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.","Hilly refuses to advance money to her new maid, Yule May Davis, who needs $75 to send both her twins to Tougaloo College."
minny,hilly,mother,"Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it.",Hilly sends her mother to a nursing home for laughing about it.
johnny,minny,aibileen,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Aibileen and Minny, two maids, let Skeeter interview them after attending a dynamic sermon."
johnny,minny,hilly,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Minny reveals the 'terrible awful' as a form of insurance. After her termination, Minny brought Hilly her famous chocolate pie but reveals – after Hilly had finished two slices – she had baked her own excrement into it."
johnny,minny,celia,"Johnny tells Minny he knows she has been working at their house and promises her permanent job security, so she and her children can leave her abusive husband.","Minny subtly reveals the ""terrible awful"" to Celia, calling her ""Two Slice Hilly"""
