node_1,node_2,node_3,edge_1,edge_2
octavius,osborn,dillon,"discusses their battles with Spider-Man with Osborn, Octavius, and Dillon realize they were pulled from their universes just before their deaths.","betrays Peter and fatally injures May as Dillon, Marko, and Connors escape with the Goblin persona retaking control of Osborn."
dillon,octavius,osborn,"discusses their battles with Spider-Man with Osborn, Octavius, and Dillon realize they were pulled from their universes just before their deaths.","discusses their battles with Spider-Man with Osborn, Octavius, and Dillon realize they were pulled from their universes just before their deaths."
peter,strange,goblin,argues that they should first help each villain to possibly change their fates upon their return before Peter steals the spell and traps Strange in the Mirror Dimension.,"Attempted to hold off invading universes while Peter-One tried to kill the Goblin. Strange cast a spell to erase Peter's memory from everyone, promising MJ and Ned that he would find them again."
osborn,dillon,octavius,"betrays Peter and fatally injures May as Dillon, Marko, and Connors escape with the Goblin persona retaking control of Osborn.","discusses their battles with Spider-Man with Osborn, Octavius, and Dillon realize they were pulled from their universes just before their deaths."
goblin,peter-one,connors,"Wanted to kill Peter-One out of grief for May and was stopped by alternate Peter. However, the Goblin stabbed Peter-Two during the fight.","Cured by alternate Peter, Connors was helped to heal in this universe by Peter-One and Peter-Two."
goblin,peter-one,marko,"Wanted to kill Peter-One out of grief for May and was stopped by alternate Peter. However, the Goblin stabbed Peter-Two during the fight.","Cured by alternate Peter, Marko was helped to heal to this universe by Peter-One and Peter-Two."
strange,goblin,peter-one,"Attempted to hold off invading universes while Peter-One tried to kill the Goblin. Strange cast a spell to erase Peter's memory from everyone, promising MJ and Ned that he would find them again.","Wanted to kill Peter-One out of grief for May and was stopped by alternate Peter. However, the Goblin stabbed Peter-Two during the fight."
spider-man,peter parker,mj,Spider-Man is the superhero alter ego of Peter Parker.,"Peter Parker had a relationship with MJ, but he decides against reintroducing himself to her and Ned."
may's grave,peter parker,mj,"While mourning at May's grave, Peter Parker reflects on his life and finds inspiration to carry on.","Peter Parker had a relationship with MJ, but he decides against reintroducing himself to her and Ned."
hogan,peter parker,mj,"At May's grave, Hogan encourages Peter Parker to continue his heroic actions as Spider-Man.","Peter Parker had a relationship with MJ, but he decides against reintroducing himself to her and Ned."
