node_1,node_2,node_3,edge_1,edge_2
october 1998,donnie darko,richard kelly,"In October 1998, Richard Kelly felt the time was right to write the script for Donnie Darko.",Donnie Darko is the first feature-length script written by Richard Kelly in 1998.
kelly,film,producers,"Kelly was adamant to set the film in 1988, thinking it would be fresh to explore the era and depict a society that he had not seen in a film before.","Kelly knew that the film's complicated story would be difficult to pitch to producers without a script, so he had producers read it first before discussing it with them further."
kelly,donnie,conformity,Kelly has stated that there is 'plenty of me' in Donnie's character.,Kelly chose to portray Donnie challenging conformity through the pupils wearing school uniforms.
school teachers,kelly,film,Kelly had arguments with his school teachers over the curriculum.,"Kelly was adamant to set the film in 1988, thinking it would be fresh to explore the era and depict a society that he had not seen in a film before."
school teachers,kelly,donnie,Kelly had arguments with his school teachers over the curriculum.,Kelly has stated that there is 'plenty of me' in Donnie's character.
school teachers,kelly,complicated story,Kelly had arguments with his school teachers over the curriculum.,"Kelly knew that the film's complicated story would be difficult to pitch to producers without a script, so he had producers read it first before discussing it with them further."
school teachers,kelly,script,Kelly had arguments with his school teachers over the curriculum.,"While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up."
school teachers,kelly,hopefuls,Kelly had arguments with his school teachers over the curriculum.,"Kelly met several hopefuls, including Patrick Fugit and Lucas Black..."
school teachers,kelly,gyllenhaal,Kelly had arguments with his school teachers over the curriculum.,Kelly worked with Gyllenhaal to amend parts of his dialogue...
sleepwalking,kelly,film,Kelly incorporated his personal experiences with sleepwalking into the narrative.,"Kelly was adamant to set the film in 1988, thinking it would be fresh to explore the era and depict a society that he had not seen in a film before."
sleepwalking,kelly,donnie,Kelly incorporated his personal experiences with sleepwalking into the narrative.,Kelly has stated that there is 'plenty of me' in Donnie's character.
sleepwalking,kelly,complicated story,Kelly incorporated his personal experiences with sleepwalking into the narrative.,"Kelly knew that the film's complicated story would be difficult to pitch to producers without a script, so he had producers read it first before discussing it with them further."
sleepwalking,kelly,script,Kelly incorporated his personal experiences with sleepwalking into the narrative.,"While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up."
sleepwalking,kelly,hopefuls,Kelly incorporated his personal experiences with sleepwalking into the narrative.,"Kelly met several hopefuls, including Patrick Fugit and Lucas Black..."
sleepwalking,kelly,gyllenhaal,Kelly incorporated his personal experiences with sleepwalking into the narrative.,Kelly worked with Gyllenhaal to amend parts of his dialogue...
frank,watership down,frank,"The word 'fuck-ass', used in the Darko family dinner scene, was something that two of Kelly's film school friends used during their occasional exchange of insults. Frank was initially going to be a rabbit because of Kelly's longtime interest in Watership Down by Richard Adams.",This link showcases how the novel Watership Down served as an influence on the creation of Frank's costume and mask design.
kelly,script,refine,"While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up.",Producer Sean McKittrick helped refine the script while making the story understandable enough.
kelly,script,being picked up,"While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up.","While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up."
vince vaughn,donnie,conformity,"Early on Vince Vaughn was offered the role of Donnie, but he turned it down as he felt he was too old for the part.",Kelly chose to portray Donnie challenging conformity through the pupils wearing school uniforms.
mark wahlberg,donnie,conformity,"Mark Wahlberg was approached to play Donnie, but he insisted that he should play Donnie with a lisp.",Kelly chose to portray Donnie challenging conformity through the pupils wearing school uniforms.
easter bunny,frank,watership down,"Kelly recalled several people showing him drawings of what they thought Frank should look like, describing them 'like an Easter bunny'. This link portrays the conceptual association between an Easter bunny and Kelly's initial ideas for Frank's appearance.","The word 'fuck-ass', used in the Darko family dinner scene, was something that two of Kelly's film school friends used during their occasional exchange of insults. Frank was initially going to be a rabbit because of Kelly's longtime interest in Watership Down by Richard Adams."
easter bunny,frank,disturbing and animalistic,"Kelly recalled several people showing him drawings of what they thought Frank should look like, describing them 'like an Easter bunny'. This link portrays the conceptual association between an Easter bunny and Kelly's initial ideas for Frank's appearance.",Kelly wanted Frank to be 'disturbing and animalistic'. This description indicates a relation between the character Frank and his intended portrayal as unsettling and reminiscent of animals.
easter bunny,frank,intense response with the audience,"Kelly recalled several people showing him drawings of what they thought Frank should look like, describing them 'like an Easter bunny'. This link portrays the conceptual association between an Easter bunny and Kelly's initial ideas for Frank's appearance.",Kelly insisted that Frank's face had to 'disturb people and create an intense response with the audience'. This relationship illustrates how Frank's appearance is intended to have a profound effect on viewers.
watership down,frank,watership down,This link showcases how the novel Watership Down served as an influence on the creation of Frank's costume and mask design.,"The word 'fuck-ass', used in the Darko family dinner scene, was something that two of Kelly's film school friends used during their occasional exchange of insults. Frank was initially going to be a rabbit because of Kelly's longtime interest in Watership Down by Richard Adams."
watership down,frank,disturbing and animalistic,This link showcases how the novel Watership Down served as an influence on the creation of Frank's costume and mask design.,Kelly wanted Frank to be 'disturbing and animalistic'. This description indicates a relation between the character Frank and his intended portrayal as unsettling and reminiscent of animals.
