node_1,node_2,node_3,edge_1,edge_2
swann,safin,obruchev,"Swann shot Safin, but he later rescued her.",Safin orders Obruchev to reprogram the nanobots
swann,safin,swann,"Swann shot Safin, but he later rescued her.",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.
swann,safin,swann,"Swann shot Safin, but he later rescued her.","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation."
ash,safin,obruchev,"Ash is revealed to be a double agent working for Safin,",Safin orders Obruchev to reprogram the nanobots
ash,safin,swann,"Ash is revealed to be a double agent working for Safin,",Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.
ash,safin,swann,"Ash is revealed to be a double agent working for Safin,","Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation."
leiter,bond,paloma,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Bond infiltrates the party with Paloma, a Cuban agent assisting Leiter."
leiter,bond,swann,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots."
leiter,bond,swann,"Outmaneuvering Nomi with Paloma's help, Bond brings Obruchev to Ash and Leiter aboard a trawler.","Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash."
safin,swann,safin,Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann shot Safin, but he later rescued her."
safin,swann,mathilde,Safin coerces Swann into infecting herself with a nanobot dose to assassinate Blofeld.,"Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
blofeld,swann,safin,"Blofeld reports only speaking to his psychiatrist, Swann,","Swann shot Safin, but he later rescued her."
blofeld,swann,mathilde,"Blofeld reports only speaking to his psychiatrist, Swann,","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
bond,swann,safin,"Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots.","Swann shot Safin, but he later rescued her."
bond,swann,mathilde,"Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
blofeld,bond,paloma,Blofeld reveals to Bond that he planned the explosion at Vesper's grave to make Bond believe that Swann betrayed him.,"Bond infiltrates the party with Paloma, a Cuban agent assisting Leiter."
blofeld,bond,swann,Blofeld reveals to Bond that he planned the explosion at Vesper's grave to make Bond believe that Swann betrayed him.,"Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots."
blofeld,bond,swann,Blofeld reveals to Bond that he planned the explosion at Vesper's grave to make Bond believe that Swann betrayed him.,"Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash."
safin,swann,safin,"Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann shot Safin, but he later rescued her."
safin,swann,mathilde,"Swann insists that Safin is not the father of her daughter Mathilde and shares intelligence about him with Bond. However, Safin kidnaps both Swann and Mathilde after defeating Bond in a confrontation.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
bond,swann,safin,"Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash.","Swann shot Safin, but he later rescued her."
bond,swann,mathilde,"Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash.","Swann has a five-year-old daughter named Mathilde. Bond meets Mathilde in Norway, and Swann insists that Mathilde is not Bond's child."
ash,bond,paloma,"MI6 alerts Bond that Ash is approaching his location, and Ash and several armed thugs ambush Bond, Mathilde, and Swann as they flee in their car.","Bond infiltrates the party with Paloma, a Cuban agent assisting Leiter."
ash,bond,swann,"MI6 alerts Bond that Ash is approaching his location, and Ash and several armed thugs ambush Bond, Mathilde, and Swann as they flee in their car.","Meeting Swann in Belmarsh, Bond unknowingly infects himself with Swann's nanobots."
ash,bond,swann,"MI6 alerts Bond that Ash is approaching his location, and Ash and several armed thugs ambush Bond, Mathilde, and Swann as they flee in their car.","Bond tracks Swann to her childhood home in Norway and reconciles with her. They are pursued by Ash and his forces, and Bond orders Swann and Mathilde to hide while he confronts Ash's men before killing Ash."
