node_1,node_2,node_3,edge_1,edge_2
paul haggis,clint eastwood,best director oscar,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"Clint Eastwood was awarded his second Best Director Oscar for the film, and he received a Best Actor in a Leading Role nomination."
paul haggis,clint eastwood,outstanding director,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,Clint Eastwood was nominated for the Outstanding Director award from the Director's Guild of Great Britain and won the Directors Guild of America Award for Outstanding Directing.
paul haggis,clint eastwood,best foreign film,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,The movie directed by Clint Eastwood won the David di Donatello Awards for Best Foreign Film.
paul haggis,clint eastwood,best original score,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,Clint Eastwood was nominated for the Best Original Score award.
paul haggis,clint eastwood,albert s. ruddy,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"The movie directed by Clint Eastwood, produced by Albert S. Ruddy and Tom Rosenberg won the Black Reel Award for Best Film."
paul haggis,clint eastwood,best director,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,Clint Eastwood was nominated for the Best Director award from several organizations.
paul haggis,clint eastwood,albert s. ruddy,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"The movie directed by Clint Eastwood, produced by Albert S. Ruddy and Tom Rosenberg was nominated for the Chicago Film Critics Circle Award for Best Film."
paul haggis,clint eastwood,billie holiday spirit award,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,The movie directed by Clint Eastwood won the Billie Holiday Spirit Award from the National Board of Review.
paul haggis,clint eastwood,albert s. ruddy,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,Clint Eastwood and Albert S. Ruddy were both producers of the movie.
paul haggis,clint eastwood,nominated,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"The movie was nominated for this award, under Clint Eastwood's direction."
paul haggis,clint eastwood,producer,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"Clint Eastwood was a producer, along with Albert S. Ruddy."
paul haggis,clint eastwood,national board of review award,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,The National Board of Review awarded Clint Eastwood as the Best Director for this movie.
paul haggis,clint eastwood,nominated,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,"This movie was nominated for an award, under Clint Eastwood's direction."
paul haggis,clint eastwood,producer,Paul Haggis is the writer and Clint Eastwood is the director of the movie.,Clint Eastwood was a producer for this movie.
paul haggis,clint eastwood,best director oscar,"Paul Haggis, Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg were all nominated for the Best Film award.","Clint Eastwood was awarded his second Best Director Oscar for the film, and he received a Best Actor in a Leading Role nomination."
paul haggis,clint eastwood,outstanding director,"Paul Haggis, Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg were all nominated for the Best Film award.",Clint Eastwood was nominated for the Outstanding Director award from the Director's Guild of Great Britain and won the Directors Guild of America Award for Outstanding Directing.
paul haggis,clint eastwood,best foreign film,"Paul Haggis, Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg were all nominated for the Best Film award.",The movie directed by Clint Eastwood won the David di Donatello Awards for Best Foreign Film.
paul haggis,clint eastwood,best original score,"Paul Haggis, Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg were all nominated for the Best Film award.",Clint Eastwood was nominated for the Best Original Score award.
paul haggis,clint eastwood,albert s. ruddy,"Paul Haggis, Clint Eastwood, Albert S. Ruddy, and Tom Rosenberg were all nominated for the Best Film award.","The movie directed by Clint Eastwood, produced by Albert S. Ruddy and Tom Rosenberg won the Black Reel Award for Best Film."
