node_1,node_2,node_3,edge_1,edge_2
t'chaka,n'jobu,t'chaka,"In 1992, Wakanda king T'Chaka visits his brother N'Jobu, who is working undercover in Oakland, California.","Before T'Chaka could arrest N'Jobu,"
t'challa,klaue,erik stevens,"When Klaue and his accomplice Erik Stevens steal a Wakandan artifact from a London museum, T'Challa's friend and Okoye's husband W'Kabi urges him to bring Klaue back alive.","When Klaue and his accomplice Erik Stevens steal a Wakandan artifact from a London museum,"
t'challa,zuri,n'jobu,T'Challa confronts Zuri about N'Jobu.,ordered Zuri to lie that N'Jobu had disappeared
n'jobu,t'chaka,n'jobu,"Before T'Chaka could arrest N'Jobu,","In 1992, Wakanda king T'Chaka visits his brother N'Jobu, who is working undercover in Oakland, California."
zuri,n'jobu,t'chaka,ordered Zuri to lie that N'Jobu had disappeared,"Before T'Chaka could arrest N'Jobu,"
killmonger,t'challa,klaue,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.","When Klaue and his accomplice Erik Stevens steal a Wakandan artifact from a London museum, T'Challa's friend and Okoye's husband W'Kabi urges him to bring Klaue back alive."
killmonger,t'challa,everett k. ross,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.","When Klaue plans to sell the artifact to CIA agent Everett K. Ross, T'Challa, Okoye, and Nakia travel to Busan, South Korea."
killmonger,t'challa,zuri,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.",T'Challa confronts Zuri about N'Jobu.
killmonger,t'challa,killmonger,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.","Fighting in Wakanda's vibranium mine, T'Challa disrupts Killmonger's suit and stabs him."
killmonger,t'challa,nakia's herb,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.","Healed by Nakia's herb, T'Challa returns to fight Killmonger,"
killmonger,t'challa,killmonger,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.","T'Challa shows him the Wakanda sunset, and Killmonger dies peacefully."
killmonger,t'challa,united nations,"Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall.",T'Challa appears before the United Nations to reveal Wakanda's true nature to the world in a mid-credits scene.
t'challa,killmonger,n'jadaka,"Fighting in Wakanda's vibranium mine, T'Challa disrupts Killmonger's suit and stabs him.","Meanwhile, Killmonger kills Klaue and takes his body to Wakanda. He is brought before the tribal elders, revealing his identity as N'Jadaka and stating his claim to the throne."
t'challa,killmonger,t'challa,"Fighting in Wakanda's vibranium mine, T'Challa disrupts Killmonger's suit and stabs him.","Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall."
nakia,t'challa,klaue,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,","When Klaue and his accomplice Erik Stevens steal a Wakandan artifact from a London museum, T'Challa's friend and Okoye's husband W'Kabi urges him to bring Klaue back alive."
nakia,t'challa,everett k. ross,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,","When Klaue plans to sell the artifact to CIA agent Everett K. Ross, T'Challa, Okoye, and Nakia travel to Busan, South Korea."
nakia,t'challa,zuri,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,",T'Challa confronts Zuri about N'Jobu.
nakia,t'challa,killmonger,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,","Fighting in Wakanda's vibranium mine, T'Challa disrupts Killmonger's suit and stabs him."
nakia,t'challa,nakia's herb,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,","Healed by Nakia's herb, T'Challa returns to fight Killmonger,"
nakia,t'challa,killmonger,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,","T'Challa shows him the Wakanda sunset, and Killmonger dies peacefully."
nakia,t'challa,united nations,"Rescued by the Jabari as repayment for sparing M'Baku's life. Healed by Nakia's herb, T'Challa returns to fight Killmonger,",T'Challa appears before the United Nations to reveal Wakanda's true nature to the world in a mid-credits scene.
t'challa,killmonger,n'jadaka,"T'Challa shows him the Wakanda sunset, and Killmonger dies peacefully.","Meanwhile, Killmonger kills Klaue and takes his body to Wakanda. He is brought before the tribal elders, revealing his identity as N'Jadaka and stating his claim to the throne."
t'challa,killmonger,t'challa,"T'Challa shows him the Wakanda sunset, and Killmonger dies peacefully.","Challenges T'Challa to ritual combat, where he kills Zuri; without the powers of the heart-shaped herb, T'Challa is badly injured and thought dead after Killmonger hurls him over a waterfall."
nakia,shuri,ross,Both Nakia and Shuri will run the outreach center established by T'Challa at the building where N'Jobu died.,"Fight Shuri, Nakia, and the Dora Milaje while Ross remotely pilots a jet and shoots down the planes carrying vibranium weapons before they can leave Wakanda."
bucky barnes,shuri,ross,Shuri helps Bucky Barnes with his rehabilitation in a post-credits scene.,"Fight Shuri, Nakia, and the Dora Milaje while Ross remotely pilots a jet and shoots down the planes carrying vibranium weapons before they can leave Wakanda."
