node_1,node_2,node_3,edge_1,edge_2
el laberinto del fauno,pan,greek deity,"Although the original Spanish title El laberinto del fauno refers to the fauns of Roman mythology, Guillermo del Toro has stated that the faun in the film is not Pan.","The English, German and French titles of the movie refer specifically to the faun-like Greek deity Pan."
el laberinto del fauno,pan,god pan,"Although the original Spanish title El laberinto del fauno refers to the fauns of Roman mythology, Guillermo del Toro has stated that the faun in the film is not Pan.","Del Toro drew inspiration from the figure of god Pan in the works of Borges, Blackwood, Machen, and Dunsany."
pregnant woman,faun,"childhood experiences with ""lucid dreaming""",The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,"Del Toro got the idea of the faun from childhood experiences with ""lucid dreaming"". Every midnight, he would wake up and a faun would gradually step out from behind the grandfather's clock according to his statement on Charlie Rose."
pregnant woman,faun,"half-man, half-goat faun fraught with beauty",The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,"Originally, the faun was supposed to be a classic half-man, half-goat faun fraught with beauty."
pregnant woman,faun,"goat-faced creature almost completely made out of earth, moss, vines, and tree bark",The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,"But in the end, the faun was altered into a goat-faced creature almost completely made out of earth, moss, vines, and tree bark."
pregnant woman,faun,jones,The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,"Jones spent an average of five hours sitting in the makeup chair as his team applied the makeup for the Faun, which was mostly latex foam. The last piece to be applied was the pair of horns, which weighed ten pounds and were extremely tiring to wear."
pregnant woman,faun,legs,The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,The legs of the Faun were attached to Jones' own legs. His lower leg was eventually digitally erased in post-production.
pregnant woman,faun,latex foam,The original story by Guillermo del Toro was about a pregnant woman who falls in love with a faun.,"The makeup for the Faun was mostly latex foam, applied by Jones' team of David Martí, Montse Ribé and Xavi Bastida."
faun,jones,faun,"Jones spent an average of five hours sitting in the makeup chair as his team applied the makeup for the Faun, which was mostly latex foam. The last piece to be applied was the pair of horns, which weighed ten pounds and were extremely tiring to wear.",Jones portrayed the Faun in the movie.
jones,faun,"childhood experiences with ""lucid dreaming""",Jones portrayed the Faun in the movie.,"Del Toro got the idea of the faun from childhood experiences with ""lucid dreaming"". Every midnight, he would wake up and a faun would gradually step out from behind the grandfather's clock according to his statement on Charlie Rose."
jones,faun,"half-man, half-goat faun fraught with beauty",Jones portrayed the Faun in the movie.,"Originally, the faun was supposed to be a classic half-man, half-goat faun fraught with beauty."
jones,faun,"goat-faced creature almost completely made out of earth, moss, vines, and tree bark",Jones portrayed the Faun in the movie.,"But in the end, the faun was altered into a goat-faced creature almost completely made out of earth, moss, vines, and tree bark."
jones,faun,jones,Jones portrayed the Faun in the movie.,"Jones spent an average of five hours sitting in the makeup chair as his team applied the makeup for the Faun, which was mostly latex foam. The last piece to be applied was the pair of horns, which weighed ten pounds and were extremely tiring to wear."
jones,faun,legs,Jones portrayed the Faun in the movie.,The legs of the Faun were attached to Jones' own legs. His lower leg was eventually digitally erased in post-production.
jones,faun,latex foam,Jones portrayed the Faun in the movie.,"The makeup for the Faun was mostly latex foam, applied by Jones' team of David Martí, Montse Ribé and Xavi Bastida."
pale man,del toro,catholic background,A bout of weight loss on del Toro's part inspired the physical appearance of the saggy-skinned Pale Man.,Del Toro himself has a Catholic background.
pale man,del toro,subtitles,A bout of weight loss on del Toro's part inspired the physical appearance of the saggy-skinned Pale Man.,"Del Toro wrote the subtitles himself because he was disappointed with the subtitles of his previous Spanish-language film, The Devil's Backbone."
del toro,subtitles,translation into other languages,"Del Toro wrote the subtitles himself because he was disappointed with the subtitles of his previous Spanish-language film, The Devil's Backbone.","The film uses subtitles for its translation into other languages, including English."
for the thinking impaired,subtitles,translation into other languages,"Del Toro referred to the subtitles of his previous Spanish-language film, The Devil's Backbone, as 'for the thinking impaired'.","The film uses subtitles for its translation into other languages, including English."
incredibly bad,subtitles,translation into other languages,"Del Toro described the subtitles of his previous Spanish-language film, The Devil's Backbone, as 'incredibly bad'.","The film uses subtitles for its translation into other languages, including English."
feel like...,subtitles,translation into other languages,Del Toro did not want the subtitles to 'feel like... watching a subtitled film'.,"The film uses subtitles for its translation into other languages, including English."
