node_1,node_2,node_3,edge_1,edge_2
alma,ennis,jack,Alma and Ennis divorce in 1975.,Ennis and Jack meet infrequently for private fishing trips while their respective marriages deteriorate.
alma,ennis,alma,Alma and Ennis divorce in 1975.,"Upon hearing about Alma's divorce from Ennis, Jack drives to Wyoming and tells Ennis that they should live together, but Ennis refuses to move away from his children."
alma,ennis,jack,Alma and Ennis divorce in 1975.,"At the end of a tryst disguised as a fishing trip, Ennis tells Jack that he cannot see him again for months due to work demands."
alma,ennis,cassie,Alma and Ennis divorce in 1975.,"The text doesn't provide any direct relationship between Ennis and Cassie with the befriended couple, Randall and Lashawn Malone."
alma,ennis,alma,Alma and Ennis divorce in 1975.,"When Ennis receives a call from Jack about Alma's divorce, he refuses to move away from his children, causing them to cease contact."
alma,ennis,alma,Alma and Ennis divorce in 1975.,"In the kitchen during a Thanksgiving dinner, Alma confronts Ennis about his relationship with Jack."
alma,ennis,jack,Alma and Ennis divorce in 1975.,"relationship between Ennis and Jack, they had a romantic relationship on Brokeback Mountain which continued through letters"
ennis,jack,ennis,Ennis and Jack meet infrequently for private fishing trips while their respective marriages deteriorate.,"At the end of a tryst disguised as a fishing trip, Ennis tells Jack that he cannot see him again for months due to work demands."
monroe,alma,ennis,"Alma marries Monroe, manager of the grocery store where she works.",Alma and Ennis divorce in 1975.
monroe,alma,ennis,"Alma marries Monroe, manager of the grocery store where she works.","When Alma and Ennis are alone in the kitchen during a Thanksgiving dinner, she confronts him about his relationship with Jack."
monroe,alma,cassie,"Alma marries Monroe, manager of the grocery store where she works.",The text doesn't provide any direct relationship between Alma and Cassie.
monroe,alma,jenny,"Alma marries Monroe, manager of the grocery store where she works.","The text doesn't provide any direct relationship between Alma and Jenny with the befriended couple, Randall and Lashawn Malone."
monroe,alma,monroe,"Alma marries Monroe, manager of the grocery store where she works.",Alma's marriage to Monroe seemed successful as the text mentions no issues in their relationship.
cassie,ennis,jack,Ennis has a short-lived romantic relationship with a waitress named Cassie.,Ennis and Jack meet infrequently for private fishing trips while their respective marriages deteriorate.
cassie,ennis,alma,Ennis has a short-lived romantic relationship with a waitress named Cassie.,"Upon hearing about Alma's divorce from Ennis, Jack drives to Wyoming and tells Ennis that they should live together, but Ennis refuses to move away from his children."
cassie,ennis,jack,Ennis has a short-lived romantic relationship with a waitress named Cassie.,"At the end of a tryst disguised as a fishing trip, Ennis tells Jack that he cannot see him again for months due to work demands."
cassie,ennis,cassie,Ennis has a short-lived romantic relationship with a waitress named Cassie.,"The text doesn't provide any direct relationship between Ennis and Cassie with the befriended couple, Randall and Lashawn Malone."
cassie,ennis,alma,Ennis has a short-lived romantic relationship with a waitress named Cassie.,"When Ennis receives a call from Jack about Alma's divorce, he refuses to move away from his children, causing them to cease contact."
cassie,ennis,alma,Ennis has a short-lived romantic relationship with a waitress named Cassie.,"In the kitchen during a Thanksgiving dinner, Alma confronts Ennis about his relationship with Jack."
