node_1,node_2,node_3,edge_1,edge_2
charlotte,john,charlotte,Charlotte is accompanying her husband John while he works as a celebrity photographer.,"When John is on assignment outside Tokyo, Charlotte invites Bob into the city to meet some local friends."
kelly,charlotte,john,"Charlotte is repelled by a vacuous Hollywood actress named Kelly, who is also at the hotel promoting a film.",Charlotte is accompanying her husband John while he works as a celebrity photographer.
kelly,charlotte,tokyo,"Charlotte is repelled by a vacuous Hollywood actress named Kelly, who is also at the hotel promoting a film.","Another American staying at the hotel, Charlotte is feeling similarly disenchanted in Tokyo and passes the time loitering around the hotel."
bob harris,charlotte,john,Bob Harris and Charlotte frequently cross paths in the hotel and eventually introduce themselves to each other in the hotel bar.,Charlotte is accompanying her husband John while he works as a celebrity photographer.
bob harris,charlotte,tokyo,Bob Harris and Charlotte frequently cross paths in the hotel and eventually introduce themselves to each other in the hotel bar.,"Another American staying at the hotel, Charlotte is feeling similarly disenchanted in Tokyo and passes the time loitering around the hotel."
john,charlotte,john,"When John is on assignment outside Tokyo, Charlotte invites Bob into the city to meet some local friends.",Charlotte is accompanying her husband John while he works as a celebrity photographer.
john,charlotte,tokyo,"When John is on assignment outside Tokyo, Charlotte invites Bob into the city to meet some local friends.","Another American staying at the hotel, Charlotte is feeling similarly disenchanted in Tokyo and passes the time loitering around the hotel."
karaoke box,bob harris,tokyo,Bob Harris and Charlotte end up singing at a karaoke box.,Bob Harris arrives in Tokyo to appear in lucrative advertisements for Suntory's Hibiki whisky. He stays at the upscale Park Hyatt Tokyo and is miserable due to problems within his 25-year marriage and a midlife crisis.
karaoke box,bob harris,hibiki whisky,Bob Harris and Charlotte end up singing at a karaoke box.,Bob Harris appears in lucrative advertisements for Suntory's Hibiki whisky.
karaoke box,bob harris,charlotte,Bob Harris and Charlotte end up singing at a karaoke box.,Bob Harris and Charlotte frequently cross paths in the hotel and eventually introduce themselves to each other in the hotel bar.
karaoke box,bob,charlotte,Bob was up singing at a karaoke box.,"In the days that follow, Bob and Charlotte spend more time together, and their friendship strengthens."
bob,charlotte,john,"In the days that follow, Bob and Charlotte spend more time together, and their friendship strengthens.",Charlotte is accompanying her husband John while he works as a celebrity photographer.
bob,charlotte,tokyo,"In the days that follow, Bob and Charlotte spend more time together, and their friendship strengthens.","Another American staying at the hotel, Charlotte is feeling similarly disenchanted in Tokyo and passes the time loitering around the hotel."
hotel bar,bob,charlotte,"Bob has a cold conversation with his wife, then spends the night with a jazz singer from the hotel bar.","In the days that follow, Bob and Charlotte spend more time together, and their friendship strengthens."
airport,bob,charlotte,"On Bob's taxi ride to the airport, he sees Charlotte on a crowded street, stops the car, and walks to her.","In the days that follow, Bob and Charlotte spend more time together, and their friendship strengthens."
street,charlotte,john,"The next morning, when Bob is leaving the hotel, he and Charlotte share sincere but unsatisfactory goodbyes on a crowded street.",Charlotte is accompanying her husband John while he works as a celebrity photographer.
street,charlotte,tokyo,"The next morning, when Bob is leaving the hotel, he and Charlotte share sincere but unsatisfactory goodbyes on a crowded street.","Another American staying at the hotel, Charlotte is feeling similarly disenchanted in Tokyo and passes the time loitering around the hotel."
