node_1,node_2,node_3,edge_1,edge_2
alpha-gong gong,evelyn,different choices,"Alpha-Gong Gong is taken over by Alpha-Gong Gong, who instructs Evelyn to kill Joy to prevent Jobu from using her to access Evelyn's universe.","Evelyn uncovers other universes in which she made different choices and flourished, such as becoming a kung fu master and film star."
alpha-gong gong,evelyn,jobu,"Alpha-Gong Gong is taken over by Alpha-Gong Gong, who instructs Evelyn to kill Joy to prevent Jobu from using her to access Evelyn's universe.","As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse."
alpha-gong gong,evelyn,joy,"Alpha-Gong Gong is taken over by Alpha-Gong Gong, who instructs Evelyn to kill Joy to prevent Jobu from using her to access Evelyn's universe.","In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace."
alpha-gong gong,evelyn,jobu,"Alpha-Gong Gong is taken over by Alpha-Gong Gong, who instructs Evelyn to kill Joy to prevent Jobu from using her to access Evelyn's universe.","Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation."
evelyn,jobu,multiverse,"As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse.","Jobu creates a black hole-like 'Everything Bagel' that forms a toroid singularity, which could destroy the multiverse."
evelyn,jobu,alphaverse,"As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse.",Jobu locates and kills Alpha-Waymond in the Alphaverse.
evelyn,jobu,evelyn,"As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse.","Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,"
jobu,evelyn,different choices,"Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,","Evelyn uncovers other universes in which she made different choices and flourished, such as becoming a kung fu master and film star."
jobu,evelyn,jobu,"Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,","As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse."
jobu,evelyn,joy,"Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,","In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace."
jobu,evelyn,jobu,"Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,","Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation."
everything bagel,jobu,multiverse,Jobu teleports Evelyn to the Everything Bagel and reveals her intention to use it to allow herself and Evelyn to truly die. This act indicates a desire for self-destruction and potentially a lack of value placed on life.,"Jobu creates a black hole-like 'Everything Bagel' that forms a toroid singularity, which could destroy the multiverse."
everything bagel,jobu,alphaverse,Jobu teleports Evelyn to the Everything Bagel and reveals her intention to use it to allow herself and Evelyn to truly die. This act indicates a desire for self-destruction and potentially a lack of value placed on life.,Jobu locates and kills Alpha-Waymond in the Alphaverse.
everything bagel,jobu,evelyn,Jobu teleports Evelyn to the Everything Bagel and reveals her intention to use it to allow herself and Evelyn to truly die. This act indicates a desire for self-destruction and potentially a lack of value placed on life.,"Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,"
waymond,evelyn,different choices,"Upon listening to Waymond's pleas for kindness in her universe, Evelyn undergoes an existentialist epiphany and decides to follow his absurdist and humanitarian advice.","Evelyn uncovers other universes in which she made different choices and flourished, such as becoming a kung fu master and film star."
waymond,evelyn,jobu,"Upon listening to Waymond's pleas for kindness in her universe, Evelyn undergoes an existentialist epiphany and decides to follow his absurdist and humanitarian advice.","As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse."
waymond,evelyn,joy,"Upon listening to Waymond's pleas for kindness in her universe, Evelyn undergoes an existentialist epiphany and decides to follow his absurdist and humanitarian advice.","In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace."
waymond,evelyn,jobu,"Upon listening to Waymond's pleas for kindness in her universe, Evelyn undergoes an existentialist epiphany and decides to follow his absurdist and humanitarian advice.","Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation."
gong gong,deirdre,evelyn,Deirdre convinces Gong Gong to let Evelyn and Waymond redo their taxes.,"Deirdre talks, and Evelyn's attention is briefly diverted to her parallel selves in other universes before returning to the current one."
joy,evelyn,different choices,"In her home universe, Evelyn reconciles with Joy and accepts her relationship with Becky. Joy pleads with Evelyn to let her go in the final scene of the film.","Evelyn uncovers other universes in which she made different choices and flourished, such as becoming a kung fu master and film star."
joy,evelyn,jobu,"In her home universe, Evelyn reconciles with Joy and accepts her relationship with Becky. Joy pleads with Evelyn to let her go in the final scene of the film.","As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse."
joy,evelyn,joy,"In her home universe, Evelyn reconciles with Joy and accepts her relationship with Becky. Joy pleads with Evelyn to let her go in the final scene of the film.","In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace."
joy,evelyn,jobu,"In her home universe, Evelyn reconciles with Joy and accepts her relationship with Becky. Joy pleads with Evelyn to let her go in the final scene of the film.","Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation."
evelyn,joy,evelyn quan wang,"In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace.",parent-child relationship between Joy and Evelyn Quan Wang
evelyn,joy,evelyn,"In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace.","In her home universe, Evelyn reconciles with Joy and accepts her relationship with Becky. Joy pleads with Evelyn to let her go in the final scene of the film."
evelyn,jobu,multiverse,"Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation.","Jobu creates a black hole-like 'Everything Bagel' that forms a toroid singularity, which could destroy the multiverse."
evelyn,jobu,alphaverse,"Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation.",Jobu locates and kills Alpha-Waymond in the Alphaverse.
evelyn,jobu,evelyn,"Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation.","Jobu discloses she does not intend to fight, but that instead, she has been searching for an Evelyn who can see,"
deirdre,evelyn,different choices,"Deirdre talks, and Evelyn's attention is briefly diverted to her parallel selves in other universes before returning to the current one.","Evelyn uncovers other universes in which she made different choices and flourished, such as becoming a kung fu master and film star."
deirdre,evelyn,jobu,"Deirdre talks, and Evelyn's attention is briefly diverted to her parallel selves in other universes before returning to the current one.","As Jobu confronts Evelyn in her universe, Evelyn's mind begins to splinter, causing her to collapse."
deirdre,evelyn,joy,"Deirdre talks, and Evelyn's attention is briefly diverted to her parallel selves in other universes before returning to the current one.","In the multiverse, Evelyn and Joy's relationship is so strong that they desire to be with each other even in alternate realities. When Evelyn and the others save Jobu from the Bagel, they eventually reunite and embrace."
deirdre,evelyn,jobu,"Deirdre talks, and Evelyn's attention is briefly diverted to her parallel selves in other universes before returning to the current one.","Evelyn and her family save Jobu from a danger referred to as the 'Bagel', implying a humorous or lighthearted situation."
