Question,Answer
"[""Does Charlie from 'Daddy Day Camp 2007' leave his kids, Max and Ben, at home during summer?""]",no
"[""In the plot of 'Daddy Day Camp 2007', do Charlie and Phil take their kids, Max and Ben, to Camp Driftwood for the summer?""]",yes
"[""Does the movie 'Daddy Day Camp 2007' involve Max and Ben going to Camp Driftwood without Charlie and Phil?""]",no
"[""In 'Daddy Day Camp 2007', do Charlie and Phil take their kids, Max and Ben, to Camp Driftwood for the summer?""]",yes
"[""Is Lance Warner not involved in the Camp Olympiad in the movie 'Daddy Day Camp 2007'?""]",no
"[""Does Lance Warner challenge Driftwood to the Camp Olympiad in the movie 'Daddy Day Camp 2007'?""]",yes
"[""Is Bobby J not related to Lance Warner in the movie 'Daddy Day Camp 2007'?""]",no
"[""In the movie 'Daddy Day Camp 2007', is Bobby J the son of Lance Warner who is denied by him?""]",yes
"[""Is the movie 'Daddy Day Camp 2007' about Charlie and Phil selling their partnership in Driftwood campsite?""]",no
"[""In the movie 'Daddy Day Camp 2007', do Charlie and Phil buy a partnership from the younger man who ran Driftwood when they were children?""]",yes
"[""Does Colonel Buck Hinton refuse to help Charlie in 'Daddy Day Camp 2007'?""]",no
"[""Does Charlie call his military father, Colonel Buck Hinton, for help with the kids in 'Daddy Day Camp 2007'?""]",yes
"[""Did Max cause a bear attack at Driftwood's first day of camp in the movie 'Daddy Day Camp 2007'?""]",no
"[""In the movie 'Daddy Day Camp 2007', did Max cause a skunk incident leading to most parents pulling their kids from the camp and requesting refunds?""]",yes
"Did Phil prevent an explosion at Driftwood's first day of camp in the movie ""Daddy Day Camp 2007""?",no
"In the movie ""Daddy Day Camp 2007"", did Phil cause an explosion at Driftwood's first day of camp by dropping a match in the bathroom when the light went out?",yes
"""In the movie 'Daddy Day Camp 2007', did Canola outsmart Driftwood in the baton relay?""",no
"""In the plot of 'Daddy Day Camp 2007', did Driftwood's outsmarting Canola in the baton relay result in his victory?""",yes
"[""Did Lance win the 1977 Olympiad in the movie 'Daddy Day Camp 2007' without any allegations of cheating?""]",no
"[""In the movie 'Daddy Day Camp 2007', did Canola win the 1977 Olympiad along with Lance?""]",yes
"[""Did Ben fail to climb the wall in the competition for Driftwood in the movie 'Daddy Day Camp 2007'?""]",no
"[""Did Ben represent Driftwood in the baton relay after Mullet Head got injured in the movie 'Daddy Day Camp 2007'?""]",yes
"[""In the movie 'Daddy Day Camp 2007', did Mullet Head get injured during the swimming competition?""]",no
"[""In 'Daddy Day Camp 2007', was Mullet Head replaced by Ben after getting injured during the three-legged race?""]",yes
"[""Did Charlie ignore Buck's departure in the movie 'Daddy Day Camp 2007'?""]",no
"[""In the movie 'Daddy Day Camp 2007', did Charlie resolve his issues with Buck by bringing him back?""]",yes
"Did the kids in ""Daddy Day Camp 2007"" report that Canola won the Olympiad fairly?",no
"In the movie ""Daddy Day Camp 2007"", did the kids find out that Canola cheated in the Olympiad?",yes
"Did the victory of Canola over Driftwood in a game lead to parents enrolling their children at Driftwood in the movie ""Daddy Day Camp 2007""?",no
"In the movie ""Daddy Day Camp 2007"", did the victory of Driftwood over Canola in a game prevent foreclosure for Driftwood?",yes
"[""Does the plot of 'Daddy Day Camp 2007' suggest that the Driftwood campers never won any trophies?""]",no
"[""In the movie 'Daddy Day Camp 2007', does the plot imply that the Driftwood campers had a connection with Driftwood and had won trophies?""]",yes
"[""Does the movie 'Daddy Day Camp 2007' mention Lance laughing after smashing the Canola trophies?""]",no
"[""In 'Daddy Day Camp 2007', does Lance break down and cry after smashing the Canola trophies?""]",yes
