Question,Answer
"""In the movie 'The Hottie and the Nottie 2009', does Paris Hilton play the role of a character named Cristabel Abbott?""",yes
"""In the movie 'The Hottie and the Nottie 2009', does Paris Hilton portray the character of young Cristabel Abbott?""",no
"[""Did Kalley Scott Collins play the role of young Cristabel Abbott in the movie 'The Hottie and the Nottie 2009'?""]",yes
"[""In the movie 'The Hottie and the Nottie 2009', was the character of young Cristabel Abbott portrayed by a different actor other than Kalley Scott Collins?""]",no
"""Did Joel David Moore play the role of a different character, not Nate Cooper, in the movie 'The Hottie and the Nottie 2009'?""",no
"""Did Joel David Moore play the role of Nate Cooper in the movie 'The Hottie and the Nottie 2009'?""",yes
"""In the movie 'The Hottie and the Nottie 2009', did Caleb Guss play the role of an older Nate Cooper?""",no
"""Is Caleb Guss the actor who portrayed the character of young Nate Cooper in 'The Hottie and the Nottie 2009'?""",yes
"""In the movie 'The Hottie and the Nottie 2009', did Christine Lakin play the role of a character named Sarah?""",no
"""Is Christine Lakin the actress who portrayed the character June Phigg in 'The Hottie and the Nottie 2009'?""",yes
"[""Did Alessandra Daniele play the role of young June Phigg in the movie 'The Hottie and the Nottie 2009'?""]",yes
"[""In the movie 'The Hottie and the Nottie 2009', was the character of young June Phigg portrayed by an actor other than Alessandra Daniele?""]",no
"Did The Greg Wilson play the role of a different character other than Arno Blount in the movie ""The Hottie and the Nottie 2009""?",no
"Is The Greg Wilson the actor who played the role of Arno Blount in the movie ""The Hottie and the Nottie 2009""?",yes
"Did Kurt Doss play the role of an elderly Arno Blount in the movie ""The Hottie and the Nottie 2009""?",no
"Does Kurt Doss portray the character of young Arno Blount in the movie ""The Hottie and the Nottie 2009""?",yes
"Is Marianne Muellerleile not a part of the cast in ""The Hottie and the Nottie 2009""?",no
"Does Marianne Muellerleile play the role of Mrs. Blount in ""The Hottie and the Nottie 2009""?",yes
"""In the movie 'The Hottie and the Nottie 2009', does Johann Urb portray the character of Michael Wulrich?""",no
"""In 'The Hottie and the Nottie 2009', does Johann Urb play the character Johann Wulrich?""",yes
"""Is Scott Prendergast the director of the movie 'The Hottie and the Nottie 2009'?""",no
"""Does Scott Prendergast play the role of Randy ('Creepy Albino Stalker') in the movie 'The Hottie and the Nottie 2009'?""",yes
"[""In the movie 'The Hottie and the Nottie 2009', does Morgan Rusler portray the character of a different person other than Stan ('Marry Me' Guy)?""]",no
"[""In 'The Hottie and the Nottie 2009', is the character Stan ('Marry Me' Guy) portrayed by Morgan Rusler?""]",yes
"Did Adam Kulbersh play the role of a villain in ""The Hottie and the Nottie 2009""?",no
"Did Adam Kulbersh play the role of Cole Slawsen in ""The Hottie and the Nottie 2009""?",yes
"[""Did Kathryn Fiore play the role of Jane Gino in the movie 'The Hottie and the Nottie 2009'?""]",yes
"[""Was Kathryn Fiore not involved in the cast of 'The Hottie and the Nottie 2009'?""]",no
