Question,Answer
"[""Is Aang not associated with the Avatar Spirit in the movie 'The Last Airbender 2010'?""]",no
"[""Is Aang the latest incarnation of the Avatar Spirit in the movie 'The Last Airbender 2010'?""]",yes
"Is Aang from ""The Last Airbender 2010"" not an Airbender?",no
"In ""The Last Airbender 2010"", does Aang retain his biological age of 12 while being one of the last Airbenders?",yes
"[""Is it true that Noah Ringer did not portray Aang in the movie 'The Last Airbender 2010'?""]",no
"[""Did Noah Ringer portray the character Aang in the movie 'The Last Airbender 2010'?""]",yes
"[""Is Prince Zuko from 'The Last Airbender 2010' a character from the Water Tribe?""]",no
"[""In the movie 'The Last Airbender 2010', did Dev Patel portray the character Prince Zuko, a Fire Nation prince?""]",yes
"[""Did Prince Zuko from 'The Last Airbender 2010' receive his facial scar from a battle with his mother?""]",no
"[""In the movie 'The Last Airbender 2010', was Prince Zuko exiled by his father, Fire Lord Ozai?""]",yes
"[""Is Katara from 'The Last Airbender 2010' a member of the Northern Water Tribe?""]",no
"[""In the movie 'The Last Airbender 2010', is Katara the last remaining waterbender of the Southern Water Tribe?""]",yes
"[""Did Cliff Curtis play the role of Katara in the movie 'The Last Airbender 2010'?""]",no
"[""In the movie 'The Last Airbender 2010', did Cliff Curtis play the role of Fire Lord Ozai?""]",yes
"""Did Summer Bishil not play the role of Princess Azula in the movie 'The Last Airbender 2010'?""",no
"""Did Summer Bishil portray Princess Azula in the movie 'The Last Airbender 2010'?""",yes
"""In the movie 'The Last Airbender 2010', did Francis Guinan play the role of Zuko?""",no
"""In 'The Last Airbender 2010', is the character Master Pakku portrayed by Francis Guinan?""",yes
"""In the movie 'The Last Airbender 2010', is the character of 'Old man in temple' played by an actor other than Randall Duk Kim?""",no
"""Does Randall Duk Kim play the role of 'Old man in temple' in the movie 'The Last Airbender 2010'?""",yes
"""In the movie 'The Last Airbender 2010', did Isaac Jin Solstein play the role of Zuko?""",no
"""Is it true that in 'The Last Airbender 2010', Isaac Jin Solstein played the role of Haru?""",yes
"[""Did Keong Sim portray a character named Tyro in the movie 'The Last Airbender 2010'?""]",yes
"[""Was Keong Sim's character in 'The Last Airbender 2010' named 'Zuko'?""]",no
"""Did John Noble play the role of The Dragon Spirit in 'The Last Airbender 2010'?""",no
"""Did John Noble provide the voice for The Dragon Spirit in 'The Last Airbender 2010'?""",yes
"Did Katharine Houghton play the role of Kanna (Gran Gran) in a movie other than ""The Last Airbender 2010""?",no
"Did Katharine Houghton portray the character of Kanna (Gran Gran) in the movie ""The Last Airbender 2010""?",yes
"[""Is Monk Gyatso Aang's enemy in the movie 'The Last Airbender 2010'?""]",no
"[""Does Monk Gyatso provide spiritual guidance to Aang in the movie 'The Last Airbender 2010'?""]",yes
