Question,Answer
"[""Does the movie 'Thunderbirds' released in 2004 lack a summary associated with it?""]",no
"[""Does the movie 'Thunderbirds' from 2004 have a summary associated with it to give an idea about its plot and storyline?""]",yes
"[""Is the movie 'Thunderbirds' from 2004 a romantic comedy?""]",no
"[""In the 2004 film 'Thunderbirds', is International Rescue led by a widowed former astronaut named Jeff Tracy?""]",yes
"[""Is it correct to say that in the 2004 film 'Thunderbirds', a character named Jeff Tracy does not have any leadership role in the International Rescue organisation?""]",no
"[""In the 2004 movie 'Thunderbirds', does Jeff Tracy lead the International Rescue organisation that operates as a secret organisation to aid those in need?""]",yes
"""In the 2004 movie 'Thunderbirds', did The Hood trap Jeff Tracy and his sons to steal their lunch?""",no
"""In the movie 'Thunderbirds' released in 2004, did The Hood trap International Rescue leader Jeff Tracy and his sons on board the damaged Thunderbird 5 to steal the other Thunderbirds vehicles and commit heists?""",yes
"[""Did the Hood not steal the Thunderbirds vehicles in the 2004 film 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', were the Thunderbirds vehicles stolen by the Hood to commit heists that International Rescue would be blamed for?""]",yes
"[""Did Alan Tracy fail to stop The Hood in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', did Alan Tracy and his friends successfully stop The Hood from committing heists?""]",yes
"""In the 2004 movie 'Thunderbirds', did Tin-Tin help Alan Tracy to save Jeff Tracy and his sons who were trapped on board the damaged Thunderbird 5 by The Hood?""",yes
"""In the 2004 film 'Thunderbirds', was Tin-Tin the villain who trapped Jeff Tracy and his sons on board the damaged Thunderbird 5?""",no
"[""Is Fermat a character who helps Alan Tracy in the 2004 movie 'Thunderbirds'?""]",yes
"[""In the 2004 film 'Thunderbirds', does Fermat betray Alan Tracy and join The Hood?""]",no
"[""Was the pop-rock band Busted's song 'Thunderbirds Are Go' not included in the soundtrack of the 2004 film Thunderbirds?""]",no
"[""Is the song 'Thunderbirds Are Go' by the pop-rock band Busted featured in the soundtrack of the 2004 film Thunderbirds?""]",yes
"[""Is Jeff Tracy, in the 2004 movie 'Thunderbirds', a married current astronaut?""]",no
"[""In the 2004 film 'Thunderbirds', is Jeff Tracy a widowed former astronaut who leads International Rescue (IR)?""]",yes
"Is the character Jeff Tracy not part of the Tracy family in the 2004 movie ""Thunderbirds""?",no
"Is Jeff Tracy, a widowed former astronaut, a member of the Tracy family in the 2004 movie ""Thunderbirds""?",yes
"[""Is the movie 'Thunderbirds' from 2004 about a group that operates technologically backward machines?""]",no
"[""In the 2004 movie 'Thunderbirds', are the technologically advanced machines called Thunderbirds operated by International Rescue (IR)?""]",yes
"Is Fermat Hackenbacker the son of the Thunderbirds’ resident engineer Brains in the 2004 movie ""Thunderbirds""?",yes
"In the 2004 movie ""Thunderbirds"", is Fermat Hackenbacker the father of the Thunderbirds’ resident engineer Brains?",no
"[""Is it true that in the 2004 movie 'Thunderbirds', Aloysius Parker is not the valet of Lady Penelope Creighton-Ward?""]",no
"[""In the movie 'Thunderbirds', released in 2004, can Aloysius Parker be considered as the valet of Lady Penelope Creighton-Ward?""]",yes
"[""Is Tin-Tin the daughter of the Tracy family butler Kyrano in the 2004 movie Thunderbirds?""]",yes
"[""In the 2004 movie Thunderbirds, is Tin-Tin the daughter of one of the Tracy brothers?""]",no
"[""Was the movie 'Thunderbirds' released in 2005?""]",no
"[""In the 2004 movie 'Thunderbirds', is 'The Hood' a character that targets the Thunderbirds?""]",yes
"""In the 2004 movie 'Thunderbirds', was Thunderbird 3 not associated with Jeff Tracy?""",no
"""In the 2004 movie 'Thunderbirds', was Thunderbird 3 associated with Jeff Tracy?""",yes
"""In the 2004 movie 'Thunderbirds', was 'John Tracy' not associated with 'Thunderbird 5'?""",no
"""In the 2004 movie 'Thunderbirds', were both 'John Tracy' and 'Gordon Tracy' associated with 'Thunderbird 5'?""",yes
"[""Did 'The Hood' fire a missile from a plane in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', did 'The Hood' fire a missile into space from a submarine?""]",yes
"[""In the 2004 movie 'Thunderbirds', does the character 'Hood' have no interaction with 'Thunderbird 5'?""]",no
"[""In the 2004 movie 'Thunderbirds', does the character 'Hood' take over the island's command center and shut off power to 'Thunderbird 5'?""]",yes
"[""Did Fermat contribute to the delay of the Hood's plan in the 2004 movie 'Thunderbirds' by not removing Thunderbird 2's guidance chip?""]",no
"[""In the 2004 movie 'Thunderbirds', did Fermat remove Thunderbird 2's guidance chip, contributing to the delay of the Hood's plan?""]",yes
"[""In the 2004 movie 'Thunderbirds', does the character 'Hood' help Alan's captured friends?""]",no
"[""In 'Thunderbirds', released in 2004, does the character 'Hood' threaten to hurt Alan's captured friends?""]",yes
"[""In the 2004 movie 'Thunderbirds', did Alan refuse to give up the guidance chip in response to The Hood's threats?""]",no
"[""In 'Thunderbirds', released in 2004, does Alan comply with The Hood's threats and give up the guidance chip?""]",yes
"[""In the 2004 movie 'Thunderbirds', were Alan and his company locked in the compound's walk-in freezer by someone other than The Hood?""]",no
"[""In the 2004 film 'Thunderbirds', does The Hood lock Alan and his company in the compound's walk-in freezer?""]",yes
"[""Did the monorail line in the 2004 movie 'Thunderbirds' remain undamaged throughout the film?""]",no
"[""In the 2004 film 'Thunderbirds', does The Hood sink a monorail line into the Thames?""]",yes
"[""Did Alan fail to rescue the submerged monorail car in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', did Alan and Tin-Tin use Thunderbird 4 to rescue the submerged monorail car?""]",yes
"[""Did the Tracy family return from space in a vehicle other than Thunderbird 3 in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', did the Tracy family return from space in Thunderbird 3?""]",yes
"[""Did Alan lose to The Hood in a fight on a catwalk in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', did Alan fight The Hood on a catwalk over the moving drill of The Mole?""]",yes
"[""In the 2004 movie 'Thunderbirds', did Alan let 'The Hood' die as his father did?""]",no
"[""In 'Thunderbirds' released in 2004, did Alan rescue 'The Hood' despite his taunts?""]",yes
"[""In the 2004 movie 'Thunderbirds', did Alan confront The Hood at the Bank without any support from the Tracy family?""]",no
"[""In the film 'Thunderbirds' released in 2004, is Alan a part of the Tracy family?""]",yes
"[""Did Peter Hewitt, the faithful director of the Thunderbirds series, refuse to direct the movie adaptation 'Thunderbirds' released in 2004?""]",no
"[""Was Peter Hewitt, who was the faithful director of the Thunderbirds series, signed on to direct the movie adaptation 'Thunderbirds' released in 2004?""]",yes
"""Did Karey Kirkpatrick, the writer of the 2004 film 'Thunderbirds', have no prior knowledge or interest in the original 'Thunderbirds' series before writing the movie adaptation?""",no
"""Did Karey Kirkpatrick, the writer of the 2004 film 'Thunderbirds', watch all 32 episodes of the original series to familiarize himself with the lore before writing the movie adaptation?""",yes
"""Did Peter Hewitt remain as the director for the 2004 movie 'Thunderbirds' despite his dislike for the new direction the film was taking?""",no
"""Was Jonathan Frakes the one who replaced Peter Hewitt as the director of the 2004 movie 'Thunderbirds' due to Hewitt's dislike for the new direction the film was taking?""",yes
"Is the 'Telehandler' not an example of an original pod vehicle in the 2004 movie ""Thunderbirds""?",no
"Does the 'Telehandler' represent an example of an original pod vehicle in the 2004 movie ""Thunderbirds""?",yes
"[""Did Brady Corbet play the antagonist in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 movie 'Thunderbirds', is Brady Corbet the actor who played the protagonist Alan Tracy?""]",yes
"""Did Bill Paxton not play the role of Alan's father Jeff Tracy in the 2004 movie Thunderbirds?""",no
"""In the 2004 movie Thunderbirds, was the character of Alan's father Jeff Tracy portrayed by Bill Paxton?""",yes
"""Did Bill Paxton portray a character other than Jeff Tracy in the 2004 film Thunderbirds?""",no
"""Did Bill Paxton portray the character of Jeff Tracy in the 2004 film Thunderbirds?""",yes
"[""Did Ben Kingsley play the role of a character named 'The Hood' in the 2004 movie 'Thunderbirds'?""]",yes
"[""In the 2004 movie 'Thunderbirds', was the role of 'The Hood' played by an actor other than Ben Kingsley?""]",no
"[""Did Sophia Myles not play the role of Lady Penelope in the 2004 movie Thunderbirds?""]",no
"[""Did Sophia Myles portray the character Lady Penelope in the movie Thunderbirds released in 2004?""]",yes
"[""Was Frakes described as 'unpleasant' by Sophia Myles while working on the set of the 2004 movie 'Thunderbirds'?""]",no
"[""Was Frakes described as 'lovely' by Sophia Myles while working on the set of the 2004 movie 'Thunderbirds'?""]",yes
"""Did the author and his five sons meet at a hotel located near Hyde Park and walked to Oxford Street in the 2004 movie 'Thunderbirds'?""",no
"""Is the movie 'Thunderbirds' released in 2004?""",yes
"[""Did the author in the 2004 movie 'Thunderbirds' pretend that the five sons were his own during a meeting at a hotel near Hyde Park and a walk to Oxford Street?""]",yes
"[""In the 2004 film 'Thunderbirds', did the author deny knowing the five sons while meeting them at a hotel near Hyde Park?""]",no
"""In the 2004 movie 'Thunderbirds', was the character Alan played by actor Daniel Radcliffe?""",no
"""In preparation for his role in the 2004 film 'Thunderbirds', did Bill Paxton invite the actors playing Alan and Jeff to a meal to strengthen their characters' relationship?""",yes
"[""Was the scene featuring Alan's school in the 2004 movie 'Thunderbirds' filmed at a location other than Wellington College in Berkshire?""]",no
"[""Is Wharton Academy depicted as Alan's school in the 2004 movie 'Thunderbirds'?""]",yes
"[""Is the exterior of Lady Penelope's mansion in the 2004 movie 'Thunderbirds' shown as a small, unimpressive building?""]",no
"[""Was Cliveden House used as the exterior of Lady Penelope's mansion in the 2004 movie 'Thunderbirds' due to its grandeur and beauty?""]",yes
"""In the 2004 movie 'Thunderbirds', was the exterior of the Bank of London actually filmed at the University of London?""",no
"""Did the filmmakers of 'Thunderbirds', released in 2004, choose to depict the exterior of the Bank of London using the distinctive architecture of University College London?""",yes
"[""In the 2004 movie Thunderbirds, was Tracy Island not named in the dialogue?""]",no
"[""In the 2004 film Thunderbirds, was Tracy Island explicitly mentioned in the dialogue, unlike in the original series?""]",yes
"[""In the 2004 movie 'Thunderbirds', was the character 'Hood' never mentioned by name in the dialogues?""]",no
"[""Was the character 'Hood' explicitly named in the dialogue in the 2004 movie 'Thunderbirds'?""]",yes
"[""Is the term 'Thunderbirds' never used to refer to 'International Rescue' in the 2004 movie 'Thunderbirds'?""]",no
"[""In the 2004 film 'Thunderbirds', is 'International Rescue' now referred to as 'Thunderbirds' by the general public?""]",yes
"""Did the movie 'Thunderbirds' released in 2004 perform well at the box office?""",no
"""Was the movie 'Thunderbirds' released in 2004 considered a box office bomb?""",yes
"""Is the movie 'Thunderbirds' from 2004 a clear example of a successful adaptation of a decades-old TV series into a film?""",no
"""Is the 2004 movie 'Thunderbirds' part of the trend of making films based on decades-old TV series, despite the opinion that this trend may be misguided?""",yes
"[""Did the 2004 movie 'Thunderbirds' receive positive feedback from fans of the original franchise?""]",no
"[""Did the 2004 movie 'Thunderbirds' have a negative reputation among fans of the original franchise?""]",yes
"[""Did the cast members of 'Thunderbirds' (2004) never speak about the film having devoted fans, especially those who were children when the film was released?""]",no
"[""Did the cast members of 'Thunderbirds' (2004) frequently speak about the film having devoted fans, especially those who were children when the film was released?""]",yes
"[""Is the statement 'For me it was one of the best times of my life.' associated with a character's dissatisfaction with the new version of 'Thunderbirds' released in 2004?""]",no
"[""Does the statement 'For me it was one of the best times of my life.' imply that a character was satisfied with the new version of 'Thunderbirds' released in 2004?""]",yes
"[""Did the London premiere of 'Thunderbirds' in 2004 not take place?""]",no
"[""Is there a direct association between the London premiere event and the movie 'Thunderbirds' released in 2004?""]",yes
"""Was the 60-foot model of Thunderbird 3 displayed in Trafalgar Square as a promotional effort for the 2004 movie 'Thunderbirds' released somewhere other than Trafalgar Square?""",no
"""Was a 60-foot model of Thunderbird 3, based on Dominic Lavery's design, displayed in Trafalgar Square as part of the promotional efforts for the 2004 film 'Thunderbirds'?""",yes
"""Was the model of Thunderbird 3, based on Dominic Lavery's design for the 2004 film 'Thunderbirds', not displayed in Blackpool?""",no
"""Was the promotional effort for the 2004 film 'Thunderbirds' extended beyond London, including locations like Blackpool where the model of Thunderbird 3 was displayed?""",yes
"[""Was the model of Thunderbird 3 in the 2004 movie 'Thunderbirds' never decorated with images from Pablo Picasso's Guernica in Blackpool to promote the film?""]",no
"[""In the 2004 movie 'Thunderbirds', was the model of Thunderbird 3 decorated with images from Pablo Picasso's Guernica as part of the film's promotional efforts?""]",yes
"[""Was the model of Thunderbird 3 from the 2004 movie 'Thunderbirds' purchased by Eastern Airways in 2004?""]",no
"[""Did Eastern Airways purchase the model of Thunderbird 3 based on Dominic Lavery's design for the 2004 film 'Thunderbirds'?""]",yes
"[""Was the movie 'Thunderbirds' from 2004 devoid of any primary sources such as quotes from Dominic Colenso and references to locations where the model of Thunderbird 3 was displayed?""]",no
"[""Does the context of the 2004 movie 'Thunderbirds' include primary sources such as quotes from Dominic Colenso and references to locations where the model of Thunderbird 3 was displayed?""]",yes
"""Does the 2004 movie 'Thunderbirds' lack references to secondary sources such as 'dominic colenso' and 'eastern airways' in its context?""",no
"""Does the context of the 2004 movie 'Thunderbirds' include references to secondary sources such as 'dominic colenso' and 'eastern airways'?""",yes
