node_1,node_2,edge,chunk_id,count
blue,lady in blue,Ship named Lady in Blue sinking in a storm mentioned in the opening sequence of the movie Blue.,2911835b6a944e0f9f066ba0cfde3456,4
blue,aarav,Movie Blue features Aarav who runs a successful fishing company called,2911835b6a944e0f9f066ba0cfde3456,4
aarav,diwali festival,Movie Blue was released during the Diwali festival on 16 October 2009.,2911835b6a944e0f9f066ba0cfde3456,4
blue,indian hindi-language action-adventure film,Blue is a 2009 Indian Hindi-language action-adventure film co-written and directed by Anthony D'Souza.,2911835b6a944e0f9f066ba0cfde3456,4
sanjay dutt,akshay kumar,Blue stars Sanjay Dutt and Akshay Kumar.,2911835b6a944e0f9f066ba0cfde3456,4
katrina kaif,cameo appearance,Katrina Kaif appears in a cameo appearance in Blue.,2911835b6a944e0f9f066ba0cfde3456,4
kabir bedi,cameo appearance,Kabir Bedi appears in a cameo appearance in Blue.,2911835b6a944e0f9f066ba0cfde3456,4
lady in blue,sinking ship,relationship between a famous ship and its state of being during the context,0f58bf904d9f4413b021880ee2d9787d,4
lady in blue,storm,relation between the sinking ship and the weather condition it encounters,0f58bf904d9f4413b021880ee2d9787d,4
aarav,blue fisheries,ownership relationship between the person and company mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sagar,blue fisheries,employment relationship between the person and company mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sagar,mona,relation between a person and his girlfriend mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sam,nikki,initial interaction relationship between the two characters mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
nikki,gulshan,employer-employee relationship between Nikki and Gulshan mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sam,gulshan,confrontational relationship developed between Sam and Gulshan mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
aarav,sam,welcome relation between Aarav and his employee Sam mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sam,gulshan's crew,chase relationship developed between Sam and Gulshan's crew mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sagar,mona,kidnapping relation established between Sagar's girlfriend Mona and Gulshan during the context,0f58bf904d9f4413b021880ee2d9787d,4
sam,sagar,brotherly relationship mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sam,nikki,initial romantic interest between Sam and Nikki mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
sagar,lady in blue,haunted past relationship between Sagar and Lady in Blue mentioned in the context,0f58bf904d9f4413b021880ee2d9787d,4
